meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1284,11276,2026-05-02T20:22:50+00:00,,,Other,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 43 (COL), 23 (ALB), 55 (SAI), 5 (BOR), 44 (HAM), 14 (ALO), 18 (STR), 1 (NOR), 27 (HUL), 81 (PIA) AND 77 (BOT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1284,11276,2026-05-02T20:23:05+00:00,,,Other,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 43 (COL), 23 (ALB), 55 (SAI), 5 (BOR), 44 (HAM), 14 (ALO), 18 (STR), 1 (NOR), 27 (HUL), 81 (PIA) AND 77 (BOT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1284,11276,2026-05-02T20:23:29+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,,DOUBLE YELLOW IN TRACK SECTOR 17
1284,11276,2026-05-02T20:23:35+00:00,,,Flag,CLEAR,Sector,17.0,,CLEAR IN TRACK SECTOR 17
1284,11276,2026-05-02T20:23:45+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,,DOUBLE YELLOW IN TRACK SECTOR 17
1284,11276,2026-05-02T20:25:33+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17
1284,11276,2026-05-02T20:25:34+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,,DOUBLE YELLOW IN TRACK SECTOR 17
1284,11276,2026-05-02T20:25:48+00:00,,,Other,,,,,Q2 WILL START AT 16:29
1284,11276,2026-05-02T20:25:55+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17
1284,11276,2026-05-02T20:27:29+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11276,2026-05-02T20:27:29+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,,DOUBLE YELLOW IN TRACK SECTOR 16
1284,11276,2026-05-02T20:27:40+00:00,,,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1284,11276,2026-05-02T20:27:40+00:00,,,Flag,CLEAR,Sector,16.0,,CLEAR IN TRACK SECTOR 16
1284,11276,2026-05-02T20:29:00.072000+00:00,,,SessionStatus,,,,2.0,SESSION STARTED
1284,11276,2026-05-02T20:29:00+00:00,,,Flag,GREEN,Track,,2.0,GREEN LIGHT - PIT EXIT OPEN
1284,11276,2026-05-02T20:33:01+00:00,,,Flag,CLEAR,Sector,17.0,2.0,CLEAR IN TRACK SECTOR 17
1284,11276,2026-05-02T20:34:15+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 9 16:32:32 (PIT)
1284,11276,2026-05-02T20:44:00.090000+00:00,,,SessionStatus,,,,2.0,SESSION FINISHED
1284,11276,2026-05-02T20:44:00+00:00,,,Flag,CHEQUERED,Track,,2.0,CHEQUERED FLAG
1284,11276,2026-05-02T20:44:07+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW)
1284,11276,2026-05-02T20:44:30+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 13 16:43:03 (PIT)
1284,11276,2026-05-02T20:46:37+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 6
1284,11276,2026-05-02T20:46:59+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 12 (ANT) AND 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1284,11276,2026-05-02T20:47:04+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11276,2026-05-02T20:47:04+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 16
1284,11276,2026-05-02T20:47:10+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 12 (ANT) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1284,11276,2026-05-02T20:47:13+00:00,,,Flag,CLEAR,Sector,15.0,2.0,CLEAR IN TRACK SECTOR 15
1284,11276,2026-05-02T20:47:13+00:00,,,Flag,CLEAR,Sector,16.0,2.0,CLEAR IN TRACK SECTOR 16
1284,11276,2026-05-02T20:47:33+00:00,,,Flag,CLEAR,Sector,6.0,2.0,CLEAR IN TRACK SECTOR 6
1284,11276,2026-05-02T20:48:21+00:00,,,Other,,,,,Q3 WILL START AT 16:51
1284,11276,2026-05-02T20:51:00.080000+00:00,,,SessionStatus,,,,3.0,SESSION STARTED
1284,11276,2026-05-02T20:51:00+00:00,,,Flag,GREEN,Track,,3.0,GREEN LIGHT - PIT EXIT OPEN
1284,11276,2026-05-02T21:04:00.074000+00:00,,,SessionStatus,,,,3.0,SESSION FINISHED
1284,11276,2026-05-02T21:04:00+00:00,,,Flag,CHEQUERED,Track,,3.0,CHEQUERED FLAG
1284,11276,2026-05-02T21:04:05+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS)
1284,11276,2026-05-02T21:05:25+00:00,,,Other,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 20 17:04:35 (PIT)
1284,11276,2026-05-02T21:07:12+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 7
1284,11276,2026-05-02T21:07:25+00:00,,,Flag,CLEAR,Sector,7.0,3.0,CLEAR IN TRACK SECTOR 7
1284,11276,2026-05-02T21:07:31+00:00,,,Other,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 43 (COL), 23 (ALB), 55 (SAI), 5 (BOR), 44 (HAM), 14 (ALO), 18 (STR), 1 (NOR), 27 (HUL), 81 (PIA) AND 77 (BOT) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1284,11276,2026-05-02T21:07:37+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 12 (ANT) AND 63 (RUS) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1284,11276,2026-05-02T21:09:18+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 17
1284,11276,2026-05-02T21:10:25+00:00,,,Flag,DOUBLE YELLOW,Sector,21.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 21
1284,11276,2026-05-02T21:10:40+00:00,,,Flag,CLEAR,Sector,17.0,3.0,CLEAR IN TRACK SECTOR 17
1284,11276,2026-05-02T21:14:35+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11276,2026-05-02T21:14:35+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 16
1284,11276,2026-05-02T21:15:14+00:00,,,Flag,CLEAR,Sector,15.0,3.0,CLEAR IN TRACK SECTOR 15
1284,11276,2026-05-02T21:15:14+00:00,,,Flag,CLEAR,Sector,16.0,3.0,CLEAR IN TRACK SECTOR 16
1284,11276,2026-05-02T21:16:12+00:00,,,Flag,CLEAR,Sector,21.0,3.0,CLEAR IN TRACK SECTOR 21
