meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1280,11235,2026-03-13T04:29:19+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:34.618 DELETED - TRACK LIMITS AT TURN 16 LAP 25 12:28:53
1280,11235,2026-03-13T04:30:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1280,11235,2026-03-13T04:30:00.290000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1280,11235,2026-03-13T04:30:09+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO)
1280,11235,2026-03-13T04:39:14+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - PRACTICE START INFRINGEMENT
1280,11235,2026-03-13T04:41:57+00:00,,,Flag,DOUBLE YELLOW,Sector,19.0,,DOUBLE YELLOW IN TRACK SECTOR 19
1280,11235,2026-03-13T04:42:13+00:00,,,Flag,CLEAR,Sector,19.0,,CLEAR IN TRACK SECTOR 19
1280,11235,2026-03-13T04:44:40+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - PRACTICE START INFRINGEMENT
1280,11235,2026-03-13T04:44:49+00:00,,,Flag,DOUBLE YELLOW,Sector,19.0,,DOUBLE YELLOW IN TRACK SECTOR 19
1280,11235,2026-03-13T04:45:03+00:00,,,Flag,YELLOW,Sector,19.0,,YELLOW IN TRACK SECTOR 19
1280,11235,2026-03-13T04:45:12+00:00,,,Flag,DOUBLE YELLOW,Sector,19.0,,DOUBLE YELLOW IN TRACK SECTOR 19
1280,11235,2026-03-13T04:45:33+00:00,,,Flag,YELLOW,Sector,11.0,,YELLOW IN TRACK SECTOR 11
