meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1279,11230,2026-03-07T05:39:26+00:00,,,Other,,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 15 16:38:37 (PIT)
1279,11230,2026-03-07T05:49:00.178000+00:00,,,SessionStatus,,,,2.0,SESSION FINISHED
1279,11230,2026-03-07T05:49:00+00:00,,,Flag,CHEQUERED,Track,,2.0,CHEQUERED FLAG
1279,11230,2026-03-07T05:49:08+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL)
1279,11230,2026-03-07T05:49:31+00:00,,,Other,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 18 16:48:00 (PIT)
1279,11230,2026-03-07T05:49:36+00:00,,,Other,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 18 16:48:51 (PIT)
1279,11230,2026-03-07T05:50:49+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1279,11230,2026-03-07T05:51:07+00:00,,,Other,,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 20 16:47:18 (PIT)
1279,11230,2026-03-07T05:51:12+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 15
1279,11230,2026-03-07T05:51:28+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 7
1279,11230,2026-03-07T05:51:37+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 17
1279,11230,2026-03-07T05:52:26+00:00,,,Flag,DOUBLE YELLOW,Sector,18.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 18
1279,11230,2026-03-07T05:52:45+00:00,,,Flag,CLEAR,Sector,18.0,2.0,CLEAR IN TRACK SECTOR 18
1279,11230,2026-03-07T05:52:58+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,2.0,DOUBLE YELLOW IN TRACK SECTOR 8
1279,11230,2026-03-07T05:53:03+00:00,,,Flag,CLEAR,Sector,17.0,2.0,CLEAR IN TRACK SECTOR 17
1279,11230,2026-03-07T05:53:12+00:00,,,Flag,CLEAR,Sector,7.0,2.0,CLEAR IN TRACK SECTOR 7
1279,11230,2026-03-07T05:53:16+00:00,,,Flag,CLEAR,Sector,8.0,2.0,CLEAR IN TRACK SECTOR 8
1279,11230,2026-03-07T05:53:19+00:00,,,Other,,,,,START OF Q3 WILL BE DELAYED
1279,11230,2026-03-07T05:53:31+00:00,,,Flag,CLEAR,Sector,2.0,2.0,CLEAR IN TRACK SECTOR 2
1279,11230,2026-03-07T05:53:54+00:00,,,Flag,CLEAR,Sector,15.0,2.0,CLEAR IN TRACK SECTOR 15
1279,11230,2026-03-07T05:55:39+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 27 (HUL) AND 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1279,11230,2026-03-07T05:55:45+00:00,,,Other,,,,,Q3 WILL START AT 17:59
1279,11230,2026-03-07T05:56:04+00:00,,,Other,,,,,Q3 WILL START AT 16:59
1279,11230,2026-03-07T05:56:22+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 27 (HUL) AND 5 (BOR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1279,11230,2026-03-07T05:56:51+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION
1279,11230,2026-03-07T05:59:00.193000+00:00,,,SessionStatus,,,,3.0,SESSION STARTED
1279,11230,2026-03-07T05:59:00+00:00,,,Flag,GREEN,Track,,3.0,GREEN LIGHT - PIT EXIT OPEN
1279,11230,2026-03-07T06:00:38+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE CONDITION
1279,11230,2026-03-07T06:01:50+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1279,11230,2026-03-07T06:01:59+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 12 (ANT) NOTED - UNSAFE CONDITION
1279,11230,2026-03-07T06:02:13+00:00,,,Flag,CLEAR,Sector,3.0,3.0,CLEAR IN TRACK SECTOR 3
1279,11230,2026-03-07T06:02:13.924000+00:00,,,SessionStatus,,,,3.0,SESSION ABORTED
1279,11230,2026-03-07T06:02:14+00:00,,,Flag,RED,Track,,3.0,RED FLAG
1279,11230,2026-03-07T06:04:14+00:00,,,Flag,CLEAR,Track,,3.0,TRACK CLEAR
1279,11230,2026-03-07T06:04:16+00:00,,,Other,,,,,OVERTAKE ENABLED
1279,11230,2026-03-07T06:04:34+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 4
1279,11230,2026-03-07T06:04:37+00:00,,,Flag,DOUBLE YELLOW,Sector,3.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 3
1279,11230,2026-03-07T06:04:38+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 8
1279,11230,2026-03-07T06:04:38+00:00,,,Flag,DOUBLE YELLOW,Sector,9.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 9
1279,11230,2026-03-07T06:04:45+00:00,,,Flag,CLEAR,Sector,4.0,3.0,CLEAR IN TRACK SECTOR 4
1279,11230,2026-03-07T06:04:55+00:00,,,Flag,CLEAR,Sector,8.0,3.0,CLEAR IN TRACK SECTOR 8
1279,11230,2026-03-07T06:04:56+00:00,,,Flag,CLEAR,Sector,9.0,3.0,CLEAR IN TRACK SECTOR 9
1279,11230,2026-03-07T06:05:19+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 4
1279,11230,2026-03-07T06:05:43+00:00,,,Flag,CLEAR,Sector,3.0,3.0,CLEAR IN TRACK SECTOR 3
1279,11230,2026-03-07T06:06:21+00:00,,,Flag,DOUBLE YELLOW,Sector,3.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 3
1279,11230,2026-03-07T06:06:21+00:00,,,Flag,CLEAR,Sector,4.0,3.0,CLEAR IN TRACK SECTOR 4
1279,11230,2026-03-07T06:06:34+00:00,,,Flag,CLEAR,Sector,3.0,3.0,CLEAR IN TRACK SECTOR 3
1279,11230,2026-03-07T06:06:44+00:00,,,Other,,,,,Q3 WILL RESUME AT 17:10
1279,11230,2026-03-07T06:07:16+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE CONDITION
1279,11230,2026-03-07T06:10:00.218000+00:00,,,SessionStatus,,,,3.0,SESSION STARTED
1279,11230,2026-03-07T06:10:00+00:00,,,Flag,GREEN,Track,,3.0,GREEN LIGHT - PIT EXIT OPEN
1279,11230,2026-03-07T06:13:37+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 16 17:11:59 (PIT)
1279,11230,2026-03-07T06:19:47.194000+00:00,,,SessionStatus,,,,3.0,SESSION FINISHED
1279,11230,2026-03-07T06:19:47+00:00,,,Flag,CHEQUERED,Track,,3.0,CHEQUERED FLAG
1279,11230,2026-03-07T06:19:55+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD)
1279,11230,2026-03-07T06:22:57+00:00,,,Other,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 23 (ALB), 31 (OCO), 27 (HUL), 5 (BOR) AND 1 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1279,11230,2026-03-07T06:22:59+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 2
1279,11230,2026-03-07T06:23:27+00:00,,,Other,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 23 (ALB), 31 (OCO), 27 (HUL), 5 (BOR) AND 1 (NOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1279,11230,2026-03-07T06:23:34+00:00,,,Other,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 27 (HUL) AND 5 (BOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1279,11230,2026-03-07T06:23:37+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 6
1279,11230,2026-03-07T06:23:40+00:00,,,Flag,DOUBLE YELLOW,Sector,1.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 1
1279,11230,2026-03-07T06:23:41+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 7
1279,11230,2026-03-07T06:23:50+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 15
1279,11230,2026-03-07T06:24:05+00:00,,,Flag,CLEAR,Sector,1.0,3.0,CLEAR IN TRACK SECTOR 1
1279,11230,2026-03-07T06:24:15+00:00,,,Flag,DOUBLE YELLOW,Sector,14.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 14
1279,11230,2026-03-07T06:24:25+00:00,,,Flag,DOUBLE YELLOW,Sector,19.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 19
