race_analysis_id,lap_number,race_phase,air_temp_c,track_temp_c,humidity_pct,rainfall,wind_speed_mps,weather_state,track_temp_delta_from_start_c,weather_impact_label,confidence
2024-11-red_bull_ring,32,middle,28.83,46.01,37.0,False,2.35,dry,-0.2,stable dry phase,1.0
2024-11-red_bull_ring,33,middle,28.7,46.2,37.0,True,2.04,damp,0.0,wet grip phase,1.0
2024-11-red_bull_ring,34,middle,28.64,46.19,37.0,True,2.17,damp,-0.01,wet grip phase,1.0
2024-11-red_bull_ring,35,middle,28.69,46.03,37.0,True,2.14,damp,-0.17,wet grip phase,1.0
2024-11-red_bull_ring,36,middle,28.7,46.09,37.0,False,1.79,dry,-0.11,stable dry phase,1.0
2024-11-red_bull_ring,37,middle,28.74,46.84,36.6,False,1.88,dry,0.64,stable dry phase,1.0
2024-11-red_bull_ring,38,middle,28.86,47.34,36.0,False,2.35,dry,1.14,stable dry phase,1.0
2024-11-red_bull_ring,39,middle,28.83,47.61,36.0,False,2.2,dry,1.41,stable dry phase,1.0
2024-11-red_bull_ring,40,middle,28.8,47.63,36.15,False,2.25,dry,1.43,stable dry phase,1.0
2024-11-red_bull_ring,41,middle,28.82,47.62,36.9,False,2.36,dry,1.42,stable dry phase,1.0
2024-11-red_bull_ring,42,middle,28.89,47.7,36.5,False,1.85,dry,1.5,stable dry phase,1.0
2024-11-red_bull_ring,43,middle,28.97,47.55,36.0,False,1.46,dry,1.34,stable dry phase,1.0
2024-11-red_bull_ring,44,middle,29.06,47.15,36.0,False,2.15,dry,0.95,stable dry phase,1.0
2024-11-red_bull_ring,45,middle,29.01,46.65,36.0,False,2.11,dry,0.45,stable dry phase,1.0
2024-11-red_bull_ring,46,middle,28.91,46.78,36.0,False,1.98,dry,0.58,stable dry phase,1.0
2024-11-red_bull_ring,47,middle,28.9,47.2,36.0,False,1.82,dry,0.99,stable dry phase,1.0
2024-11-red_bull_ring,48,middle,28.98,47.39,35.95,False,1.77,dry,1.19,stable dry phase,1.0
2024-11-red_bull_ring,49,middle,29.14,47.86,35.35,False,1.62,dry,1.66,stable dry phase,1.0
2024-11-red_bull_ring,50,middle,29.29,48.11,35.0,False,0.98,dry,1.91,stable dry phase,1.0
2024-11-red_bull_ring,51,middle,29.41,48.19,34.95,False,1.35,dry,1.99,stable dry phase,1.0
2024-11-red_bull_ring,52,middle,29.49,48.31,34.55,False,1.53,dry,2.11,stable dry phase,1.0
2024-11-red_bull_ring,53,middle,29.44,48.55,34.7,False,1.29,dry,2.35,stable dry phase,1.0
2024-11-red_bull_ring,54,closing,29.47,48.67,35.0,False,1.46,dry,2.47,stable dry phase,1.0
2024-11-red_bull_ring,55,closing,29.51,48.7,35.0,False,1.59,dry,2.5,stable dry phase,1.0
2024-11-red_bull_ring,56,closing,29.59,48.77,34.75,False,1.14,dry,2.57,stable dry phase,1.0
2024-11-red_bull_ring,57,closing,29.64,48.83,34.1,False,1.46,dry,2.62,stable dry phase,1.0
2024-11-red_bull_ring,58,closing,29.64,48.39,34.0,False,1.62,dry,2.19,stable dry phase,1.0
2024-11-red_bull_ring,59,closing,29.54,48.07,34.0,False,1.15,dry,1.87,stable dry phase,1.0
2024-11-red_bull_ring,60,closing,29.57,48.12,34.0,False,1.47,dry,1.92,stable dry phase,1.0
2024-11-red_bull_ring,61,closing,29.6,48.4,33.8,False,1.52,dry,2.2,stable dry phase,1.0
2024-11-red_bull_ring,62,closing,29.64,48.24,33.5,False,1.52,dry,2.04,stable dry phase,1.0
2024-11-red_bull_ring,63,closing,29.74,48.05,33.5,False,1.48,dry,1.85,stable dry phase,1.0
2024-11-red_bull_ring,64,closing,29.8,47.84,33.7,False,1.61,dry,1.64,stable dry phase,1.0
2024-11-red_bull_ring,65,closing,29.79,47.67,34.11,False,1.48,dry,1.47,stable dry phase,1.0
2024-11-red_bull_ring,66,closing,29.71,47.95,34.84,False,1.12,dry,1.75,stable dry phase,1.0
2024-11-red_bull_ring,67,closing,29.65,48.29,35.0,False,0.96,dry,2.09,stable dry phase,1.0
2024-11-red_bull_ring,68,closing,29.61,48.13,34.89,False,1.65,dry,1.93,stable dry phase,1.0
2024-11-red_bull_ring,69,closing,29.69,47.54,34.42,False,1.48,dry,1.34,stable dry phase,1.0
2024-11-red_bull_ring,70,closing,29.79,47.3,34.78,False,1.01,dry,1.1,stable dry phase,1.0
2024-11-red_bull_ring,71,closing,29.88,47.3,35.0,False,0.9,dry,1.1,stable dry phase,1.0
2024-12-silverstone,1,opening,15.9,28.1,67.0,False,2.2,dry,0.0,stable dry phase,1.0
2024-12-silverstone,2,opening,15.9,27.0,65.0,False,1.4,dry,-1.1,stable dry phase,1.0
2024-12-silverstone,3,opening,15.9,27.0,66.0,False,1.1,dry,-1.1,stable dry phase,1.0
2024-12-silverstone,4,opening,15.9,31.3,64.0,True,2.0,damp,3.2,wet grip phase,1.0
2024-12-silverstone,5,opening,15.8,31.3,64.0,True,2.0,damp,3.2,wet grip phase,1.0
2024-12-silverstone,6,opening,15.8,26.5,68.0,True,1.0,damp,-1.6,wet grip phase,1.0
2024-12-silverstone,7,opening,15.77,26.53,70.0,True,0.63,damp,-1.57,wet grip phase,1.0
2024-12-silverstone,8,opening,15.6,26.5,70.0,True,0.7,damp,-1.6,wet grip phase,1.0
2024-12-silverstone,9,opening,15.45,27.08,73.11,True,0.86,damp,-1.02,wet grip phase,1.0
2024-12-silverstone,10,opening,15.4,29.4,73.0,True,0.6,damp,1.3,wet grip phase,1.0
2024-12-silverstone,11,middle,15.33,31.44,73.0,True,0.93,damp,3.34,wet grip phase,1.0
2024-12-silverstone,12,middle,15.3,32.9,72.0,False,1.0,dry,4.8,stable dry phase,1.0
2024-12-silverstone,13,middle,15.37,35.07,72.53,False,0.65,dry,6.97,track heating,1.0
2024-12-silverstone,14,middle,15.62,35.13,71.89,True,0.71,damp,7.03,wet grip phase,1.0
2024-12-silverstone,15,middle,15.89,36.2,72.79,True,0.71,damp,8.1,wet grip phase,1.0
2024-12-silverstone,16,middle,16.02,36.82,70.21,False,1.06,dry,8.72,track heating,1.0
2024-12-silverstone,17,middle,16.2,36.85,66.84,False,1.93,dry,8.75,track heating,1.0
2024-12-silverstone,18,middle,16.26,32.43,65.84,False,1.2,dry,4.33,stable dry phase,1.0
2024-12-silverstone,19,middle,16.3,32.07,65.21,False,0.87,dry,3.97,stable dry phase,1.0
2024-12-silverstone,20,middle,16.37,36.9,65.37,False,1.72,dry,8.8,track heating,1.0
2024-12-silverstone,21,middle,16.32,36.42,61.84,False,1.3,dry,8.32,track heating,1.0
2024-12-silverstone,22,middle,16.11,35.2,63.79,False,1.35,dry,7.1,track heating,1.0
2024-12-silverstone,23,middle,16.16,35.2,62.68,False,1.08,dry,7.1,track heating,1.0
2024-12-silverstone,24,middle,16.22,35.49,64.84,False,0.81,dry,7.39,track heating,1.0
2024-12-silverstone,25,middle,16.27,36.85,64.58,False,1.03,dry,8.75,track heating,1.0
2024-12-silverstone,26,middle,16.15,36.72,64.68,False,1.13,dry,8.62,track heating,1.0
2024-12-silverstone,27,middle,16.04,36.61,66.05,False,0.99,dry,8.51,track heating,1.0
2024-12-silverstone,28,middle,16.04,36.98,64.47,False,1.1,dry,8.88,track heating,1.0
2024-12-silverstone,29,middle,16.1,37.47,63.53,False,1.08,dry,9.37,track heating,1.0
2024-12-silverstone,30,middle,16.26,36.57,63.95,False,0.66,dry,8.47,track heating,1.0
2024-12-silverstone,31,middle,16.3,33.35,63.63,False,0.56,dry,5.25,track heating,1.0
2024-12-silverstone,32,middle,16.28,33.02,63.05,False,0.85,dry,4.92,stable dry phase,1.0
2024-12-silverstone,33,middle,16.23,33.06,63.21,False,1.15,dry,4.96,stable dry phase,1.0
2024-12-silverstone,34,middle,16.15,33.0,63.33,False,1.48,dry,4.9,stable dry phase,1.0
2024-12-silverstone,35,middle,16.1,33.0,63.28,False,1.8,dry,4.9,stable dry phase,1.0
2024-12-silverstone,36,middle,16.12,33.0,63.39,False,1.84,dry,4.9,stable dry phase,1.0
2024-12-silverstone,37,middle,16.17,33.0,63.0,False,1.66,dry,4.9,stable dry phase,1.0
2024-12-silverstone,38,middle,16.24,31.06,61.44,False,1.88,dry,2.96,stable dry phase,1.0
2024-12-silverstone,39,middle,16.28,26.63,61.06,False,2.11,dry,-1.47,stable dry phase,1.0
2024-12-silverstone,40,closing,16.26,24.17,60.5,False,2.34,dry,-3.93,stable dry phase,1.0
2024-12-silverstone,41,closing,16.27,24.52,60.5,False,2.25,dry,-3.58,stable dry phase,1.0
2024-12-silverstone,42,closing,16.31,25.23,60.78,False,2.12,dry,-2.87,stable dry phase,1.0
2024-12-silverstone,43,closing,16.42,25.91,60.33,False,1.97,dry,-2.19,stable dry phase,1.0
2024-12-silverstone,44,closing,16.53,25.99,60.89,False,1.69,dry,-2.11,stable dry phase,1.0
2024-12-silverstone,45,closing,16.71,25.81,61.5,False,1.36,dry,-2.29,stable dry phase,1.0
2024-12-silverstone,46,closing,16.78,25.55,61.11,False,1.74,dry,-2.55,stable dry phase,1.0
2024-12-silverstone,47,closing,16.74,25.32,59.94,False,2.02,dry,-2.78,stable dry phase,1.0
2024-12-silverstone,48,closing,16.68,25.12,60.06,False,2.02,dry,-2.98,stable dry phase,1.0
2024-12-silverstone,49,closing,16.62,24.81,59.61,False,1.85,dry,-3.29,stable dry phase,1.0
2024-12-silverstone,50,closing,16.53,24.62,59.5,False,1.56,dry,-3.48,stable dry phase,1.0
2024-12-silverstone,51,closing,16.5,24.49,59.27,False,1.57,dry,-3.61,stable dry phase,1.0
2024-12-silverstone,52,closing,16.5,24.33,59.67,False,1.4,dry,-3.77,stable dry phase,1.0
2024-13-hungaroring,1,opening,27.4,43.7,51.0,False,1.0,dry,0.0,stable dry phase,1.0
2024-13-hungaroring,2,opening,27.49,45.86,51.15,False,1.57,dry,2.16,stable dry phase,1.0
2024-13-hungaroring,3,opening,27.5,46.0,51.0,False,1.3,dry,2.3,stable dry phase,1.0
2024-13-hungaroring,4,opening,27.43,45.52,51.0,False,1.78,dry,1.82,stable dry phase,1.0
2024-13-hungaroring,5,opening,27.5,45.8,52.0,False,1.3,dry,2.1,stable dry phase,1.0
2024-13-hungaroring,6,opening,27.51,46.09,51.05,False,1.03,dry,2.39,stable dry phase,1.0
2024-13-hungaroring,7,opening,27.6,47.53,52.0,False,1.24,dry,3.83,stable dry phase,1.0
2024-13-hungaroring,8,opening,27.7,46.93,51.0,False,0.82,dry,3.23,stable dry phase,1.0
2024-13-hungaroring,9,opening,27.67,47.46,50.3,False,1.51,dry,3.76,stable dry phase,1.0
2024-13-hungaroring,10,opening,27.6,45.3,50.0,False,1.9,dry,1.6,stable dry phase,1.0
2024-13-hungaroring,11,opening,27.6,44.13,50.45,False,1.99,dry,0.43,stable dry phase,1.0
2024-13-hungaroring,12,opening,27.7,45.54,51.0,False,1.12,dry,1.84,stable dry phase,1.0
2024-13-hungaroring,13,opening,27.67,46.2,51.0,False,0.76,dry,2.49,stable dry phase,1.0
2024-13-hungaroring,14,opening,27.94,47.3,49.6,False,0.71,dry,3.6,stable dry phase,1.0
2024-13-hungaroring,15,middle,28.11,47.2,49.95,False,1.4,dry,3.5,stable dry phase,1.0
2024-13-hungaroring,16,middle,28.26,47.52,49.0,False,0.94,dry,3.82,stable dry phase,1.0
2024-13-hungaroring,17,middle,28.39,48.94,50.9,False,1.56,dry,5.23,track heating,1.0
2024-13-hungaroring,18,middle,28.24,49.32,50.45,False,1.19,dry,5.62,track heating,1.0
2024-13-hungaroring,19,middle,28.2,47.3,49.15,False,1.52,dry,3.6,stable dry phase,1.0
2024-13-hungaroring,20,middle,28.1,42.26,48.0,False,1.3,dry,-1.44,stable dry phase,1.0
2024-13-hungaroring,21,middle,28.1,42.1,48.7,False,1.3,dry,-1.6,stable dry phase,1.0
2024-13-hungaroring,22,middle,28.0,42.64,49.0,False,1.5,dry,-1.06,stable dry phase,1.0
2024-13-hungaroring,23,middle,28.0,41.01,48.35,False,1.44,dry,-2.69,stable dry phase,1.0
2024-13-hungaroring,24,middle,28.0,40.9,48.0,False,1.0,dry,-2.8,stable dry phase,1.0
2024-13-hungaroring,25,middle,28.0,43.7,48.0,False,1.35,dry,0.0,stable dry phase,1.0
2024-13-hungaroring,26,middle,28.09,43.53,48.0,False,1.06,dry,-0.17,stable dry phase,1.0
2024-13-hungaroring,27,middle,28.34,44.24,47.0,False,1.26,dry,0.54,stable dry phase,1.0
2024-13-hungaroring,28,middle,28.32,44.5,47.0,False,0.7,dry,0.8,stable dry phase,1.0
2024-13-hungaroring,29,middle,28.29,44.8,46.25,False,1.74,dry,1.09,stable dry phase,1.0
2024-13-hungaroring,30,middle,28.14,42.2,48.05,False,1.9,dry,-1.5,stable dry phase,1.0
2024-13-hungaroring,31,middle,28.1,40.84,47.1,False,1.71,dry,-2.86,stable dry phase,1.0
2024-13-hungaroring,32,middle,28.1,42.88,48.0,False,1.73,dry,-0.82,stable dry phase,1.0
2024-13-hungaroring,33,middle,28.17,43.51,48.0,False,1.41,dry,-0.19,stable dry phase,1.0
2024-13-hungaroring,34,middle,28.43,43.55,46.11,False,1.64,dry,-0.15,stable dry phase,1.0
2024-13-hungaroring,35,middle,28.5,43.6,46.68,False,1.36,dry,-0.1,stable dry phase,1.0
2024-13-hungaroring,36,middle,28.5,43.18,46.58,False,1.05,dry,-0.52,stable dry phase,1.0
2024-13-hungaroring,37,middle,28.5,43.27,47.68,False,0.76,dry,-0.43,stable dry phase,1.0
2024-13-hungaroring,38,middle,28.63,44.66,45.95,False,0.59,dry,0.96,stable dry phase,1.0
2024-13-hungaroring,39,middle,28.88,45.48,45.0,False,0.69,dry,1.78,stable dry phase,1.0
2024-13-hungaroring,40,middle,28.96,44.88,45.0,False,1.56,dry,1.18,stable dry phase,1.0
2024-13-hungaroring,41,middle,28.95,44.82,45.37,False,1.08,dry,1.12,stable dry phase,1.0
2024-13-hungaroring,42,middle,28.87,46.21,47.26,False,1.48,dry,2.51,stable dry phase,1.0
2024-13-hungaroring,43,middle,28.84,46.76,45.84,False,1.37,dry,3.06,stable dry phase,1.0
2024-13-hungaroring,44,middle,28.94,46.66,45.95,False,1.06,dry,2.96,stable dry phase,1.0
2024-13-hungaroring,45,middle,28.9,47.18,46.0,False,1.38,dry,3.48,stable dry phase,1.0
2024-13-hungaroring,46,middle,28.9,47.4,46.42,False,1.57,dry,3.7,stable dry phase,1.0
2024-13-hungaroring,47,middle,28.84,47.01,46.42,False,1.77,dry,3.31,stable dry phase,1.0
2024-13-hungaroring,48,middle,28.83,46.48,47.05,False,2.01,dry,2.78,stable dry phase,1.0
2024-13-hungaroring,49,middle,28.9,45.51,47.42,False,1.38,dry,1.81,stable dry phase,1.0
2024-13-hungaroring,50,middle,28.97,44.19,47.0,False,0.91,dry,0.49,stable dry phase,1.0
2024-13-hungaroring,51,middle,28.95,43.16,47.47,False,1.07,dry,-0.54,stable dry phase,1.0
2024-13-hungaroring,52,middle,28.89,43.66,47.42,False,1.11,dry,-0.04,stable dry phase,1.0
2024-13-hungaroring,53,closing,28.85,43.81,47.74,False,1.56,dry,0.11,stable dry phase,1.0
2024-13-hungaroring,54,closing,28.9,42.83,48.0,False,1.28,dry,-0.87,stable dry phase,1.0
2024-13-hungaroring,55,closing,28.9,43.86,48.0,False,0.86,dry,0.16,stable dry phase,1.0
2024-13-hungaroring,56,closing,28.9,44.69,47.63,False,0.55,dry,0.99,stable dry phase,1.0
2024-13-hungaroring,57,closing,28.97,45.11,47.0,False,0.77,dry,1.41,stable dry phase,1.0
2024-13-hungaroring,58,closing,29.21,44.69,47.0,False,1.23,dry,0.99,stable dry phase,1.0
2024-13-hungaroring,59,closing,29.3,44.27,46.42,False,1.22,dry,0.57,stable dry phase,1.0
2024-13-hungaroring,60,closing,29.24,43.74,46.0,False,0.99,dry,0.04,stable dry phase,1.0
2024-13-hungaroring,61,closing,29.2,43.04,46.0,False,0.71,dry,-0.66,stable dry phase,1.0
2024-13-hungaroring,62,closing,29.14,42.07,46.11,False,0.68,dry,-1.63,stable dry phase,1.0
2024-13-hungaroring,63,closing,29.06,41.31,46.68,False,0.8,dry,-2.39,stable dry phase,1.0
2024-13-hungaroring,64,closing,28.95,40.86,47.05,False,0.74,dry,-2.84,stable dry phase,1.0
2024-13-hungaroring,65,closing,28.81,40.73,47.58,False,1.1,dry,-2.97,stable dry phase,1.0
2024-13-hungaroring,66,closing,28.73,40.8,48.0,False,1.43,dry,-2.9,stable dry phase,1.0
2024-13-hungaroring,67,closing,28.66,40.94,48.0,False,1.34,dry,-2.76,stable dry phase,1.0
2024-13-hungaroring,68,closing,28.67,40.93,47.63,False,1.05,dry,-2.77,stable dry phase,1.0
2024-13-hungaroring,69,closing,28.64,40.72,47.11,False,0.61,dry,-2.98,stable dry phase,1.0
2024-13-hungaroring,70,closing,28.6,40.62,47.0,False,0.45,dry,-3.08,stable dry phase,1.0
2024-14-spa,1,opening,21.0,42.1,52.0,False,0.5,dry,0.0,stable dry phase,1.0
2024-14-spa,2,opening,20.6,42.2,52.0,False,0.7,dry,0.1,stable dry phase,1.0
2024-14-spa,3,opening,20.7,41.1,51.0,False,1.2,dry,-1.0,stable dry phase,1.0
2024-14-spa,4,opening,20.8,40.47,50.0,False,1.77,dry,-1.63,stable dry phase,1.0
2024-14-spa,5,opening,20.9,40.02,50.5,False,1.28,dry,-2.08,stable dry phase,1.0
2024-14-spa,6,opening,20.9,40.5,51.0,False,0.9,dry,-1.6,stable dry phase,1.0
2024-14-spa,7,opening,20.9,41.5,50.0,False,0.9,dry,-0.6,stable dry phase,1.0
2024-14-spa,8,opening,20.8,41.5,51.0,False,0.9,dry,-0.6,stable dry phase,1.0
2024-14-spa,9,middle,21.0,41.9,50.0,False,1.4,dry,-0.2,stable dry phase,1.0
2024-14-spa,10,middle,21.0,42.28,50.16,False,2.53,dry,0.18,stable dry phase,1.0
2024-14-spa,11,middle,21.17,42.33,49.68,False,1.92,dry,0.23,stable dry phase,1.0
2024-14-spa,12,middle,21.42,42.4,51.0,False,1.12,dry,0.3,stable dry phase,1.0
2024-14-spa,13,middle,21.4,42.3,50.32,False,1.02,dry,0.2,stable dry phase,1.0
2024-14-spa,14,middle,21.39,42.42,51.89,False,0.79,dry,0.32,stable dry phase,1.0
2024-14-spa,15,middle,21.2,42.6,52.0,False,1.8,dry,0.5,stable dry phase,1.0
2024-14-spa,16,middle,21.0,42.6,51.0,False,1.3,dry,0.5,stable dry phase,1.0
2024-14-spa,17,middle,20.71,40.21,50.95,False,1.72,dry,-1.89,stable dry phase,1.0
2024-14-spa,18,middle,20.6,39.59,51.63,False,1.43,dry,-2.51,stable dry phase,1.0
2024-14-spa,19,middle,20.92,41.31,51.84,False,0.9,dry,-0.79,stable dry phase,1.0
2024-14-spa,20,middle,21.0,41.04,50.16,False,2.11,dry,-1.06,stable dry phase,1.0
2024-14-spa,21,middle,20.8,39.8,52.0,False,2.1,dry,-2.3,stable dry phase,1.0
2024-14-spa,22,middle,20.7,38.2,51.0,False,2.6,dry,-3.9,stable dry phase,1.0
2024-14-spa,23,middle,20.8,37.84,51.0,False,2.54,dry,-4.26,stable dry phase,1.0
2024-14-spa,24,middle,20.86,37.7,51.63,False,2.01,dry,-4.4,stable dry phase,1.0
2024-14-spa,25,middle,20.96,40.02,51.58,False,1.14,dry,-2.08,stable dry phase,1.0
2024-14-spa,26,middle,21.03,41.09,51.05,False,1.61,dry,-1.01,stable dry phase,1.0
2024-14-spa,27,middle,21.07,42.0,49.0,False,2.93,dry,-0.1,stable dry phase,1.0
2024-14-spa,28,middle,20.89,42.02,49.89,False,2.59,dry,-0.08,stable dry phase,1.0
2024-14-spa,29,middle,20.86,42.36,50.0,False,1.56,dry,0.26,stable dry phase,1.0
2024-14-spa,30,middle,20.9,42.34,49.0,False,2.2,dry,0.24,stable dry phase,1.0
2024-14-spa,31,middle,20.95,42.44,49.53,False,1.67,dry,0.34,stable dry phase,1.0
2024-14-spa,32,middle,21.0,42.4,48.0,False,1.8,dry,0.3,stable dry phase,1.0
2024-14-spa,33,middle,21.02,42.42,48.95,False,0.81,dry,0.32,stable dry phase,1.0
2024-14-spa,34,closing,21.27,42.67,47.68,False,0.87,dry,0.57,stable dry phase,1.0
2024-14-spa,35,closing,21.18,42.64,48.0,False,1.68,dry,0.54,stable dry phase,1.0
2024-14-spa,36,closing,21.06,42.57,49.58,False,1.32,dry,0.47,stable dry phase,1.0
2024-14-spa,37,closing,21.3,42.7,50.0,False,1.17,dry,0.6,stable dry phase,1.0
2024-14-spa,38,closing,21.41,42.63,48.89,False,1.14,dry,0.53,stable dry phase,1.0
2024-14-spa,39,closing,21.49,42.86,48.11,False,2.91,dry,0.76,stable dry phase,1.0
2024-14-spa,40,closing,21.46,43.1,48.42,False,3.07,dry,1.0,stable dry phase,1.0
2024-14-spa,41,closing,21.4,43.3,49.0,False,2.03,dry,1.2,stable dry phase,1.0
2024-14-spa,42,closing,21.52,43.13,50.58,False,2.68,dry,1.03,stable dry phase,1.0
2024-14-spa,43,closing,21.51,42.9,51.05,False,2.44,dry,0.8,stable dry phase,1.0
2024-14-spa,44,closing,21.6,42.81,51.21,False,1.67,dry,0.71,stable dry phase,1.0
2024-15-zandvoort,1,opening,18.7,31.6,65.0,False,4.8,dry,0.0,stable dry phase,1.0
2024-15-zandvoort,2,opening,18.7,31.39,65.0,False,5.29,dry,-0.21,stable dry phase,1.0
2024-15-zandvoort,3,opening,18.8,31.2,65.0,False,5.0,dry,-0.4,stable dry phase,1.0
2024-15-zandvoort,4,opening,18.8,31.2,66.0,False,4.8,dry,-0.4,stable dry phase,1.0
2024-15-zandvoort,5,opening,18.8,31.6,66.0,False,5.2,dry,0.0,stable dry phase,1.0
2024-15-zandvoort,6,opening,18.9,31.3,65.0,False,5.92,dry,-0.3,stable dry phase,1.0
2024-15-zandvoort,7,opening,18.8,31.0,66.0,False,5.7,dry,-0.6,stable dry phase,1.0
2024-15-zandvoort,8,opening,18.7,31.0,66.0,False,5.7,dry,-0.6,stable dry phase,1.0
2024-15-zandvoort,9,opening,18.6,31.07,66.0,False,5.44,dry,-0.53,stable dry phase,1.0
2024-15-zandvoort,10,opening,18.5,31.2,64.0,False,4.8,dry,-0.4,stable dry phase,1.0
2024-15-zandvoort,11,opening,18.5,30.5,66.0,False,5.5,dry,-1.1,stable dry phase,1.0
2024-15-zandvoort,12,opening,18.5,30.51,65.0,False,4.94,dry,-1.09,stable dry phase,1.0
2024-15-zandvoort,13,opening,18.5,31.05,65.7,False,4.15,dry,-0.55,stable dry phase,1.0
2024-15-zandvoort,14,opening,18.5,31.5,64.0,False,5.7,dry,-0.1,stable dry phase,1.0
2024-15-zandvoort,15,middle,18.51,31.06,64.0,False,4.09,dry,-0.54,stable dry phase,1.0
2024-15-zandvoort,16,middle,18.6,30.12,64.0,False,4.04,dry,-1.48,stable dry phase,1.0
2024-15-zandvoort,17,middle,18.68,29.73,64.0,False,5.39,dry,-1.87,stable dry phase,1.0
2024-15-zandvoort,18,middle,18.7,30.6,64.95,False,4.36,dry,-1.0,stable dry phase,1.0
2024-15-zandvoort,19,middle,18.8,30.44,64.4,False,3.94,dry,-1.16,stable dry phase,1.0
2024-15-zandvoort,20,middle,18.73,29.81,64.35,False,4.14,dry,-1.79,stable dry phase,1.0
2024-15-zandvoort,21,middle,18.51,29.49,63.95,False,3.8,dry,-2.11,stable dry phase,1.0
2024-15-zandvoort,22,middle,18.38,29.12,63.3,False,3.96,dry,-2.48,stable dry phase,1.0
2024-15-zandvoort,23,middle,18.3,28.65,65.0,False,4.65,dry,-2.95,stable dry phase,1.0
2024-15-zandvoort,24,middle,18.3,28.52,65.0,False,3.65,dry,-3.08,stable dry phase,1.0
2024-15-zandvoort,25,middle,18.3,28.27,65.0,False,4.41,dry,-3.33,stable dry phase,1.0
2024-15-zandvoort,26,middle,18.3,27.96,65.45,False,4.86,dry,-3.64,stable dry phase,1.0
2024-15-zandvoort,27,middle,18.23,27.98,66.0,False,2.85,dry,-3.62,stable dry phase,1.0
2024-15-zandvoort,28,middle,18.29,28.18,66.0,False,3.95,dry,-3.42,stable dry phase,1.0
2024-15-zandvoort,29,middle,18.33,28.36,66.0,False,4.51,dry,-3.24,stable dry phase,1.0
2024-15-zandvoort,30,middle,18.5,29.3,66.6,False,4.3,dry,-2.3,stable dry phase,1.0
2024-15-zandvoort,31,middle,18.5,29.03,66.1,False,4.68,dry,-2.57,stable dry phase,1.0
2024-15-zandvoort,32,middle,18.5,28.45,66.0,False,5.03,dry,-3.15,stable dry phase,1.0
2024-15-zandvoort,33,middle,18.55,28.52,66.55,False,4.61,dry,-3.08,stable dry phase,1.0
2024-15-zandvoort,34,middle,18.68,28.7,67.0,False,4.92,dry,-2.9,stable dry phase,1.0
2024-15-zandvoort,35,middle,18.68,28.57,66.7,False,5.1,dry,-3.03,stable dry phase,1.0
2024-15-zandvoort,36,middle,18.6,28.36,65.0,False,4.04,dry,-3.24,stable dry phase,1.0
2024-15-zandvoort,37,middle,18.54,28.18,65.6,False,3.8,dry,-3.42,stable dry phase,1.0
2024-15-zandvoort,38,middle,18.5,28.02,66.0,False,3.96,dry,-3.58,stable dry phase,1.0
2024-15-zandvoort,39,middle,18.38,27.52,66.0,False,4.44,dry,-4.08,stable dry phase,1.0
2024-15-zandvoort,40,middle,18.3,27.61,65.45,False,3.64,dry,-3.99,stable dry phase,1.0
2024-15-zandvoort,41,middle,18.3,27.88,65.0,False,3.74,dry,-3.72,stable dry phase,1.0
2024-15-zandvoort,42,middle,18.39,28.77,65.1,False,3.66,dry,-2.83,stable dry phase,1.0
2024-15-zandvoort,43,middle,18.52,29.31,65.65,False,3.63,dry,-2.29,stable dry phase,1.0
2024-15-zandvoort,44,middle,18.6,29.2,64.4,False,3.16,dry,-2.4,stable dry phase,1.0
2024-15-zandvoort,45,middle,18.66,29.12,63.3,False,3.11,dry,-2.48,stable dry phase,1.0
2024-15-zandvoort,46,middle,18.68,28.84,62.2,False,3.71,dry,-2.76,stable dry phase,1.0
2024-15-zandvoort,47,middle,18.61,28.52,62.5,False,3.71,dry,-3.08,stable dry phase,1.0
2024-15-zandvoort,48,middle,18.62,29.24,62.5,False,4.0,dry,-2.36,stable dry phase,1.0
2024-15-zandvoort,49,middle,18.8,29.94,63.1,False,4.12,dry,-1.66,stable dry phase,1.0
2024-15-zandvoort,50,middle,18.98,30.47,61.8,False,4.51,dry,-1.13,stable dry phase,1.0
2024-15-zandvoort,51,middle,19.11,30.66,59.55,False,4.94,dry,-0.95,stable dry phase,1.0
2024-15-zandvoort,52,middle,19.27,30.79,58.45,False,4.57,dry,-0.81,stable dry phase,1.0
2024-15-zandvoort,53,middle,19.3,31.09,58.15,False,4.53,dry,-0.51,stable dry phase,1.0
2024-15-zandvoort,54,middle,19.3,31.24,57.5,False,4.63,dry,-0.36,stable dry phase,1.0
2024-15-zandvoort,55,closing,19.3,31.3,58.0,False,5.07,dry,-0.3,stable dry phase,1.0
2024-15-zandvoort,56,closing,19.23,31.36,57.7,False,5.49,dry,-0.24,stable dry phase,1.0
2024-15-zandvoort,57,closing,19.13,31.37,56.9,False,5.75,dry,-0.23,stable dry phase,1.0
2024-15-zandvoort,58,closing,19.1,31.11,58.3,False,5.4,dry,-0.49,stable dry phase,1.0
2024-15-zandvoort,59,closing,19.09,30.46,60.0,False,4.54,dry,-1.14,stable dry phase,1.0
2024-15-zandvoort,60,closing,19.04,30.24,60.6,False,4.26,dry,-1.36,stable dry phase,1.0
2024-15-zandvoort,61,closing,19.0,30.41,61.35,False,4.0,dry,-1.19,stable dry phase,1.0
2024-15-zandvoort,62,closing,19.0,30.62,61.7,False,3.96,dry,-0.98,stable dry phase,1.0
