race_analysis_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,field_rank_on_lap,rolling_pace_delta_s,tyre_age,fuel_corrected_delta_s,weather_adjusted_flag,pace_confidence
2025-19-americas,OCO,Haas F1 Team,42,middle,MEDIUM,2,99.969,0.163,15,0.183,18,1.633,False,0.72
2025-19-americas,OCO,Haas F1 Team,43,closing,MEDIUM,2,99.897,0.118,14,0.109,19,1.623,False,0.72
2025-19-americas,OCO,Haas F1 Team,44,closing,MEDIUM,2,99.824,0.294,16,0.192,20,1.834,False,0.72
2025-19-americas,OCO,Haas F1 Team,45,closing,MEDIUM,2,99.565,0.14,12,0.184,21,1.715,False,0.72
2025-19-americas,OCO,Haas F1 Team,46,closing,MEDIUM,2,99.516,0.081,12,0.172,22,1.691,False,0.72
2025-19-americas,OCO,Haas F1 Team,47,closing,MEDIUM,2,100.668,1.223,19,0.481,23,2.868,False,0.72
2025-19-americas,OCO,Haas F1 Team,48,closing,MEDIUM,2,99.585,0.266,14,0.523,24,1.946,False,0.72
2025-19-americas,OCO,Haas F1 Team,49,closing,MEDIUM,2,99.815,0.384,17,0.624,25,2.099,False,0.72
2025-19-americas,OCO,Haas F1 Team,50,closing,MEDIUM,2,99.478,0.0,10,0.217,26,1.75,False,0.72
2025-19-americas,OCO,Haas F1 Team,51,closing,MEDIUM,2,99.782,0.398,15,0.261,27,2.183,False,0.72
2025-19-americas,OCO,Haas F1 Team,52,closing,MEDIUM,2,99.712,0.69,15,0.363,28,2.51,False,0.72
2025-19-americas,OCO,Haas F1 Team,53,closing,MEDIUM,2,99.793,0.629,16,0.572,29,2.484,False,0.72
2025-19-americas,OCO,Haas F1 Team,54,closing,MEDIUM,2,100.452,1.428,17,0.916,30,3.318,False,0.72
2025-19-americas,OCO,Haas F1 Team,55,closing,MEDIUM,2,99.903,0.763,16,0.94,31,2.688,False,0.72
2025-19-americas,OCO,Haas F1 Team,56,closing,MEDIUM,2,99.687,0.472,12,0.888,32,2.432,False,0.72
2025-19-americas,PIA,McLaren,1,opening,MEDIUM,1,104.08,-2.947,5,-2.947,1,-2.912,False,0.72
2025-19-americas,PIA,McLaren,2,opening,MEDIUM,1,100.687,-1.559,4,-2.253,2,-1.489,False,0.72
2025-19-americas,PIA,McLaren,3,opening,MEDIUM,1,100.371,-1.195,5,-1.901,3,-1.09,False,0.72
2025-19-americas,PIA,McLaren,4,opening,MEDIUM,1,100.76,-0.394,7,-1.049,4,-0.254,False,0.72
2025-19-americas,PIA,McLaren,5,opening,MEDIUM,1,100.681,-0.354,4,-0.648,5,-0.179,False,0.72
2025-19-americas,PIA,McLaren,6,opening,MEDIUM,1,100.863,-1.251,7,-0.666,6,-1.041,False,0.72
2025-19-americas,PIA,McLaren,7,opening,MEDIUM,1,124.479,-0.918,8,-0.841,7,-0.673,False,0.72
2025-19-americas,PIA,McLaren,8,opening,MEDIUM,1,135.451,0.425,12,-0.581,8,0.705,False,0.72
2025-19-americas,PIA,McLaren,9,opening,MEDIUM,1,100.654,0.0,10,-0.164,9,0.315,False,0.72
2025-19-americas,PIA,McLaren,10,opening,MEDIUM,1,100.358,0.0,10,0.142,10,0.35,False,0.72
2025-19-americas,PIA,McLaren,11,opening,MEDIUM,1,100.123,-0.421,7,-0.14,11,-0.036,False,0.72
2025-19-americas,PIA,McLaren,12,middle,MEDIUM,1,100.681,0.044,11,-0.126,12,0.464,False,0.72
2025-19-americas,PIA,McLaren,13,middle,MEDIUM,1,100.28,-0.355,6,-0.244,13,0.1,False,0.72
2025-19-americas,PIA,McLaren,14,middle,MEDIUM,1,100.439,-0.244,7,-0.185,14,0.246,False,0.72
2025-19-americas,PIA,McLaren,15,middle,MEDIUM,1,100.577,-0.594,4,-0.398,15,-0.069,False,0.72
2025-19-americas,PIA,McLaren,16,middle,MEDIUM,1,100.618,-0.196,6,-0.345,16,0.364,False,0.72
2025-19-americas,PIA,McLaren,17,middle,MEDIUM,1,100.305,-0.482,5,-0.424,17,0.113,False,0.72
2025-19-americas,PIA,McLaren,18,middle,MEDIUM,1,99.987,-0.528,4,-0.402,18,0.102,False,0.72
2025-19-americas,PIA,McLaren,19,middle,MEDIUM,1,99.785,-0.819,2,-0.61,19,-0.154,False,0.72
2025-19-americas,PIA,McLaren,20,middle,MEDIUM,1,100.329,-0.484,6,-0.61,20,0.216,False,0.72
2025-19-americas,PIA,McLaren,21,middle,MEDIUM,1,100.177,-0.705,3,-0.669,21,0.03,False,0.72
2025-19-americas,PIA,McLaren,22,middle,MEDIUM,1,100.452,-0.353,4,-0.514,22,0.417,False,0.72
2025-19-americas,PIA,McLaren,23,middle,MEDIUM,1,99.955,-0.692,4,-0.583,23,0.113,False,0.72
2025-19-americas,PIA,McLaren,24,middle,MEDIUM,1,100.392,-0.498,5,-0.514,24,0.342,False,0.72
2025-19-americas,PIA,McLaren,25,middle,MEDIUM,1,100.638,-0.178,5,-0.456,25,0.697,False,0.72
2025-19-americas,PIA,McLaren,26,middle,MEDIUM,1,100.74,-0.246,8,-0.307,26,0.664,False,0.72
2025-19-americas,PIA,McLaren,27,middle,MEDIUM,1,100.816,-0.039,9,-0.154,27,0.906,False,0.72
2025-19-americas,PIA,McLaren,28,middle,MEDIUM,1,100.668,0.0,10,-0.095,28,0.98,False,0.72
2025-19-americas,PIA,McLaren,29,middle,MEDIUM,1,100.76,0.41,12,0.124,29,1.425,False,0.72
2025-19-americas,PIA,McLaren,30,middle,MEDIUM,1,101.292,0.802,16,0.404,30,1.852,False,0.72
2025-19-americas,PIA,McLaren,31,middle,SOFT,2,119.098,18.587,17,6.6,4,19.672,False,0.72
2025-19-americas,PIA,McLaren,32,middle,SOFT,2,99.934,-0.221,8,6.389,5,0.899,False,0.72
2025-19-americas,PIA,McLaren,33,middle,SOFT,2,99.236,-1.019,3,5.782,6,0.136,False,0.72
2025-19-americas,PIA,McLaren,34,middle,SOFT,2,99.429,-0.356,7,-0.532,7,0.834,False,0.72
2025-19-americas,PIA,McLaren,35,middle,SOFT,2,98.615,-0.995,6,-0.79,8,0.23,False,0.72
2025-19-americas,PIA,McLaren,36,middle,SOFT,2,99.131,-0.641,6,-0.664,9,0.619,False,0.72
2025-19-americas,PIA,McLaren,37,middle,SOFT,2,98.735,-0.866,6,-0.834,10,0.429,False,0.72
2025-19-americas,PIA,McLaren,38,middle,SOFT,2,98.934,-0.58,8,-0.696,11,0.75,False,0.72
2025-19-americas,PIA,McLaren,39,middle,SOFT,2,98.974,-0.525,8,-0.657,12,0.84,False,0.72
2025-19-americas,PIA,McLaren,40,middle,SOFT,2,98.948,-0.576,6,-0.56,13,0.824,False,0.72
2025-19-americas,PIA,McLaren,41,middle,SOFT,2,99.223,-0.557,6,-0.553,14,0.878,False,0.72
2025-19-americas,PIA,McLaren,42,middle,SOFT,2,99.183,-0.623,4,-0.585,15,0.847,False,0.72
2025-19-americas,PIA,McLaren,43,closing,SOFT,2,98.982,-0.797,5,-0.659,16,0.708,False,0.72
2025-19-americas,PIA,McLaren,44,closing,SOFT,2,98.861,-0.669,4,-0.696,17,0.871,False,0.72
2025-19-americas,PIA,McLaren,45,closing,SOFT,2,98.646,-0.779,5,-0.748,18,0.796,False,0.72
2025-19-americas,PIA,McLaren,46,closing,SOFT,2,98.831,-0.604,6,-0.684,19,1.006,False,0.72
2025-19-americas,PIA,McLaren,47,closing,SOFT,2,98.758,-0.687,6,-0.69,20,0.958,False,0.72
2025-19-americas,PIA,McLaren,48,closing,SOFT,2,98.769,-0.55,5,-0.614,21,1.13,False,0.72
2025-19-americas,PIA,McLaren,49,closing,SOFT,2,98.908,-0.523,5,-0.587,22,1.192,False,0.72
2025-19-americas,PIA,McLaren,50,closing,SOFT,2,98.783,-0.695,4,-0.589,23,1.055,False,0.72
2025-19-americas,PIA,McLaren,51,closing,SOFT,2,98.784,-0.6,2,-0.606,24,1.185,False,0.72
2025-19-americas,PIA,McLaren,52,closing,SOFT,2,98.727,-0.295,4,-0.53,25,1.525,False,0.72
2025-19-americas,PIA,McLaren,53,closing,SOFT,2,98.703,-0.461,4,-0.452,26,1.394,False,0.72
2025-19-americas,PIA,McLaren,54,closing,SOFT,2,98.643,-0.381,3,-0.379,27,1.509,False,0.72
2025-19-americas,PIA,McLaren,55,closing,SOFT,2,98.564,-0.576,4,-0.473,28,1.349,False,0.72
2025-19-americas,PIA,McLaren,56,closing,SOFT,2,99.042,-0.173,4,-0.377,29,1.787,False,0.72
2025-19-americas,RUS,Mercedes,1,opening,MEDIUM,1,104.377,-2.65,6,-2.65,1,-2.615,False,0.72
2025-19-americas,RUS,Mercedes,2,opening,MEDIUM,1,100.911,-1.335,6,-1.993,2,-1.265,False,0.72
2025-19-americas,RUS,Mercedes,3,opening,MEDIUM,1,100.727,-0.839,8,-1.608,3,-0.734,False,0.72
2025-19-americas,RUS,Mercedes,4,opening,MEDIUM,1,100.876,-0.278,9,-0.817,4,-0.138,False,0.72
2025-19-americas,RUS,Mercedes,5,opening,MEDIUM,1,100.891,-0.144,8,-0.42,5,0.031,False,0.72
2025-19-americas,RUS,Mercedes,6,opening,MEDIUM,1,100.82,-1.294,5,-0.572,6,-1.084,False,0.72
2025-19-americas,RUS,Mercedes,7,opening,MEDIUM,1,123.772,-1.625,7,-1.021,7,-1.38,False,0.72
2025-19-americas,RUS,Mercedes,8,opening,MEDIUM,1,135.819,0.793,14,-0.709,8,1.073,False,0.72
2025-19-americas,RUS,Mercedes,9,opening,MEDIUM,1,101.173,0.519,14,-0.104,9,0.834,False,0.72
2025-19-americas,RUS,Mercedes,10,opening,MEDIUM,1,100.046,-0.312,7,0.333,10,0.038,False,0.72
2025-19-americas,RUS,Mercedes,11,opening,MEDIUM,1,100.461,-0.083,9,0.041,11,0.302,False,0.72
2025-19-americas,RUS,Mercedes,12,middle,MEDIUM,1,100.462,-0.175,8,-0.19,12,0.245,False,0.72
2025-19-americas,RUS,Mercedes,13,middle,MEDIUM,1,100.595,-0.04,9,-0.099,13,0.415,False,0.72
2025-19-americas,RUS,Mercedes,14,middle,MEDIUM,1,100.428,-0.255,6,-0.157,14,0.235,False,0.72
2025-19-americas,RUS,Mercedes,15,middle,MEDIUM,1,100.685,-0.486,5,-0.26,15,0.039,False,0.72
2025-19-americas,RUS,Mercedes,16,middle,MEDIUM,1,100.771,-0.043,9,-0.261,16,0.517,False,0.72
2025-19-americas,RUS,Mercedes,17,middle,MEDIUM,1,100.466,-0.321,7,-0.283,17,0.274,False,0.72
2025-19-americas,RUS,Mercedes,18,middle,MEDIUM,1,100.267,-0.248,7,-0.204,18,0.382,False,0.72
2025-19-americas,RUS,Mercedes,19,middle,MEDIUM,1,100.138,-0.466,4,-0.345,19,0.199,False,0.72
2025-19-americas,RUS,Mercedes,20,middle,MEDIUM,1,100.159,-0.654,4,-0.456,20,0.046,False,0.72
2025-19-americas,RUS,Mercedes,21,middle,MEDIUM,1,100.59,-0.292,4,-0.471,21,0.443,False,0.72
2025-19-americas,RUS,Mercedes,22,middle,MEDIUM,1,100.02,-0.785,3,-0.577,22,-0.015,False,0.72
2025-19-americas,RUS,Mercedes,23,middle,MEDIUM,1,100.201,-0.446,5,-0.508,23,0.359,False,0.72
2025-19-americas,RUS,Mercedes,24,middle,MEDIUM,1,100.152,-0.738,4,-0.656,24,0.102,False,0.72
2025-19-americas,RUS,Mercedes,25,middle,MEDIUM,1,100.488,-0.328,4,-0.504,25,0.547,False,0.72
2025-19-americas,RUS,Mercedes,26,middle,MEDIUM,1,100.546,-0.44,6,-0.502,26,0.47,False,0.72
2025-19-americas,RUS,Mercedes,27,middle,MEDIUM,1,100.459,-0.396,7,-0.388,27,0.549,False,0.72
2025-19-americas,RUS,Mercedes,28,middle,MEDIUM,1,100.499,-0.169,9,-0.335,28,0.811,False,0.72
2025-19-americas,RUS,Mercedes,29,middle,MEDIUM,1,100.631,0.281,11,-0.095,29,1.296,False,0.72
2025-19-americas,RUS,Mercedes,30,middle,MEDIUM,1,100.988,0.498,13,0.203,30,1.548,False,0.72
2025-19-americas,RUS,Mercedes,31,middle,MEDIUM,1,100.683,0.172,11,0.317,31,1.257,False,0.72
2025-19-americas,RUS,Mercedes,32,middle,MEDIUM,1,100.54,0.385,13,0.352,32,1.505,False,0.72
2025-19-americas,RUS,Mercedes,33,middle,MEDIUM,1,101.652,1.397,16,0.651,33,2.552,False,0.72
2025-19-americas,RUS,Mercedes,34,middle,SOFT,2,117.818,18.033,17,6.605,4,19.223,False,0.72
2025-19-americas,RUS,Mercedes,35,middle,SOFT,2,98.224,-1.386,3,6.015,5,-0.161,False,0.72
2025-19-americas,RUS,Mercedes,36,middle,SOFT,2,98.437,-1.335,2,5.104,6,-0.075,False,0.72
2025-19-americas,RUS,Mercedes,37,middle,SOFT,2,98.53,-1.071,3,-1.264,7,0.224,False,0.72
2025-19-americas,RUS,Mercedes,38,middle,SOFT,2,98.927,-0.587,7,-0.998,8,0.743,False,0.72
2025-19-americas,RUS,Mercedes,39,middle,SOFT,2,98.695,-0.804,6,-0.821,9,0.561,False,0.72
2025-19-americas,RUS,Mercedes,40,middle,SOFT,2,99.092,-0.432,8,-0.608,10,0.968,False,0.72
2025-19-americas,RUS,Mercedes,41,middle,SOFT,2,99.26,-0.52,7,-0.585,11,0.915,False,0.72
2025-19-americas,RUS,Mercedes,42,middle,SOFT,2,99.439,-0.367,7,-0.44,12,1.103,False,0.72
2025-19-americas,RUS,Mercedes,43,closing,SOFT,2,99.225,-0.554,8,-0.48,13,0.951,False,0.72
2025-19-americas,RUS,Mercedes,44,closing,SOFT,2,98.9,-0.63,5,-0.517,14,0.91,False,0.72
2025-19-americas,RUS,Mercedes,45,closing,SOFT,2,98.879,-0.546,6,-0.577,15,1.029,False,0.72
2025-19-americas,RUS,Mercedes,46,closing,SOFT,2,98.735,-0.7,5,-0.625,16,0.91,False,0.72
2025-19-americas,RUS,Mercedes,47,closing,SOFT,2,98.71,-0.735,5,-0.66,17,0.91,False,0.72
2025-19-americas,RUS,Mercedes,48,closing,SOFT,2,98.507,-0.812,3,-0.749,18,0.868,False,0.72
2025-19-americas,RUS,Mercedes,49,closing,SOFT,2,98.879,-0.552,4,-0.7,19,1.163,False,0.72
2025-19-americas,RUS,Mercedes,50,closing,SOFT,2,98.782,-0.696,3,-0.687,20,1.054,False,0.72
2025-19-americas,RUS,Mercedes,51,closing,SOFT,2,98.852,-0.532,3,-0.593,21,1.253,False,0.72
2025-19-americas,RUS,Mercedes,52,closing,SOFT,2,98.562,-0.46,3,-0.563,22,1.36,False,0.72
2025-19-americas,RUS,Mercedes,53,closing,SOFT,2,98.846,-0.318,6,-0.437,23,1.537,False,0.72
2025-19-americas,RUS,Mercedes,54,closing,SOFT,2,98.938,-0.086,8,-0.288,24,1.804,False,0.72
2025-19-americas,RUS,Mercedes,55,closing,SOFT,2,98.906,-0.234,8,-0.213,25,1.691,False,0.72
2025-19-americas,RUS,Mercedes,56,closing,SOFT,2,99.181,-0.034,8,-0.118,26,1.926,False,0.72
2025-19-americas,SAI,Williams,1,opening,MEDIUM,1,106.371,-0.656,9,-0.656,1,-0.621,False,0.72
2025-19-americas,SAI,Williams,2,opening,MEDIUM,1,101.311,-0.935,7,-0.796,2,-0.865,False,0.72
2025-19-americas,SAI,Williams,3,opening,MEDIUM,1,100.327,-1.239,4,-0.944,3,-1.134,False,0.72
2025-19-americas,SAI,Williams,4,opening,MEDIUM,1,100.638,-0.516,5,-0.897,4,-0.376,False,0.72
2025-19-americas,SAI,Williams,5,opening,MEDIUM,1,100.793,-0.242,5,-0.665,5,-0.067,False,0.72
2025-19-americas,SAI,Williams,6,opening,MEDIUM,1,,,,-0.379,6,,False,0.35
2025-19-americas,STR,Aston Martin,1,opening,SOFT,1,110.361,3.334,18,3.334,1,3.369,False,0.72
2025-19-americas,STR,Aston Martin,2,opening,SOFT,1,103.649,1.403,18,2.368,2,1.473,False,0.72
2025-19-americas,STR,Aston Martin,3,opening,SOFT,1,102.181,0.615,17,1.784,3,0.72,False,0.72
2025-19-americas,STR,Aston Martin,4,opening,SOFT,1,101.593,0.439,14,0.819,4,0.579,False,0.72
2025-19-americas,STR,Aston Martin,5,opening,SOFT,1,101.743,0.708,16,0.587,5,0.883,False,0.72
2025-19-americas,STR,Aston Martin,6,opening,SOFT,1,103.008,0.894,17,0.681,6,1.104,False,0.72
2025-19-americas,STR,Aston Martin,7,opening,SOFT,1,131.835,6.438,16,2.68,7,6.683,False,0.72
2025-19-americas,STR,Aston Martin,8,opening,SOFT,1,128.081,-6.945,3,0.129,8,-6.665,False,0.72
2025-19-americas,STR,Aston Martin,9,opening,SOFT,1,100.261,-0.393,5,-0.3,9,-0.078,False,0.72
2025-19-americas,STR,Aston Martin,10,opening,SOFT,1,100.861,0.503,13,-2.278,10,0.853,False,0.72
2025-19-americas,STR,Aston Martin,11,opening,SOFT,1,101.69,1.146,19,0.419,11,1.531,False,0.72
2025-19-americas,STR,Aston Martin,12,middle,SOFT,1,101.272,0.635,14,0.761,12,1.055,False,0.72
2025-19-americas,STR,Aston Martin,13,middle,SOFT,1,101.375,0.74,15,0.84,13,1.195,False,0.72
2025-19-americas,STR,Aston Martin,14,middle,SOFT,1,101.352,0.669,13,0.681,14,1.159,False,0.72
2025-19-americas,STR,Aston Martin,15,middle,SOFT,1,101.171,0.0,10,0.47,15,0.525,False,0.72
2025-19-americas,STR,Aston Martin,16,middle,SOFT,1,101.173,0.359,13,0.343,16,0.919,False,0.72
2025-19-americas,STR,Aston Martin,17,middle,SOFT,1,101.122,0.335,13,0.231,17,0.93,False,0.72
2025-19-americas,STR,Aston Martin,18,middle,SOFT,1,100.838,0.323,13,0.339,18,0.953,False,0.72
2025-19-americas,STR,Aston Martin,19,middle,SOFT,1,101.63,1.026,14,0.561,19,1.691,False,0.72
2025-19-americas,STR,Aston Martin,20,middle,SOFT,1,101.15,0.337,12,0.562,20,1.037,False,0.72
2025-19-americas,STR,Aston Martin,21,middle,SOFT,1,100.882,0.0,10,0.454,21,0.735,False,0.72
2025-19-americas,STR,Aston Martin,22,middle,SOFT,1,100.805,0.0,10,0.112,22,0.77,False,0.72
2025-19-americas,STR,Aston Martin,23,middle,SOFT,1,100.688,0.041,11,0.014,23,0.846,False,0.72
2025-19-americas,STR,Aston Martin,24,middle,SOFT,1,100.992,0.102,14,0.048,24,0.942,False,0.72
2025-19-americas,STR,Aston Martin,25,middle,SOFT,1,101.258,0.442,15,0.195,25,1.317,False,0.72
2025-19-americas,STR,Aston Martin,26,middle,SOFT,1,101.404,0.418,15,0.321,26,1.328,False,0.72
2025-19-americas,STR,Aston Martin,27,middle,SOFT,1,101.5,0.645,16,0.502,27,1.59,False,0.72
2025-19-americas,STR,Aston Martin,28,middle,SOFT,1,101.87,1.202,18,0.755,28,2.182,False,0.72
2025-19-americas,STR,Aston Martin,29,middle,MEDIUM,2,119.174,18.824,18,6.89,2,19.839,False,0.72
2025-19-americas,STR,Aston Martin,30,middle,MEDIUM,2,99.859,-0.631,6,6.465,3,0.419,False,0.72
2025-19-americas,STR,Aston Martin,31,middle,MEDIUM,2,99.355,-1.156,3,5.679,4,-0.071,False,0.72
2025-19-americas,STR,Aston Martin,32,middle,MEDIUM,2,99.839,-0.316,6,-0.701,5,0.804,False,0.72
2025-19-americas,STR,Aston Martin,33,middle,MEDIUM,2,100.542,0.287,13,-0.395,6,1.442,False,0.72
2025-19-americas,STR,Aston Martin,34,middle,MEDIUM,2,99.64,-0.145,8,-0.058,7,1.045,False,0.72
2025-19-americas,STR,Aston Martin,35,middle,MEDIUM,2,99.893,0.283,12,0.142,8,1.508,False,0.72
2025-19-americas,STR,Aston Martin,36,middle,MEDIUM,2,99.827,0.055,11,0.064,9,1.315,False,0.72
2025-19-americas,STR,Aston Martin,37,middle,MEDIUM,2,99.464,-0.137,8,0.067,10,1.158,False,0.72
2025-19-americas,STR,Aston Martin,38,middle,MEDIUM,2,99.514,0.0,10,-0.027,11,1.33,False,0.72
2025-19-americas,STR,Aston Martin,39,middle,MEDIUM,2,99.619,0.12,14,-0.006,12,1.485,False,0.72
2025-19-americas,STR,Aston Martin,40,middle,MEDIUM,2,99.765,0.241,11,0.12,13,1.641,False,0.72
2025-19-americas,STR,Aston Martin,41,middle,MEDIUM,2,100.165,0.385,16,0.249,14,1.82,False,0.72
2025-19-americas,STR,Aston Martin,42,middle,MEDIUM,2,100.0,0.194,16,0.273,15,1.664,False,0.72
2025-19-americas,STR,Aston Martin,43,closing,MEDIUM,2,99.779,0.0,10,0.193,16,1.505,False,0.72
2025-19-americas,STR,Aston Martin,44,closing,MEDIUM,2,99.595,0.065,11,0.086,17,1.605,False,0.72
2025-19-americas,STR,Aston Martin,45,closing,MEDIUM,2,99.305,-0.12,8,-0.018,18,1.455,False,0.72
2025-19-americas,STR,Aston Martin,46,closing,MEDIUM,2,99.646,0.211,16,0.052,19,1.821,False,0.72
2025-19-americas,STR,Aston Martin,47,closing,MEDIUM,2,99.574,0.129,16,0.073,20,1.774,False,0.72
2025-19-americas,STR,Aston Martin,48,closing,MEDIUM,2,99.415,0.096,11,0.145,21,1.776,False,0.72
2025-19-americas,STR,Aston Martin,49,closing,MEDIUM,2,99.652,0.221,14,0.149,22,1.936,False,0.72
2025-19-americas,STR,Aston Martin,50,closing,MEDIUM,2,99.73,0.252,15,0.19,23,2.002,False,0.72
2025-19-americas,STR,Aston Martin,51,closing,MEDIUM,2,99.403,0.019,11,0.164,24,1.804,False,0.72
2025-19-americas,STR,Aston Martin,52,closing,MEDIUM,2,99.404,0.382,12,0.218,25,2.202,False,0.72
2025-19-americas,STR,Aston Martin,53,closing,MEDIUM,2,99.33,0.166,12,0.189,26,2.021,False,0.72
2025-19-americas,STR,Aston Martin,54,closing,MEDIUM,2,99.071,0.047,11,0.198,27,1.937,False,0.72
2025-19-americas,STR,Aston Martin,55,closing,MEDIUM,2,99.184,0.044,12,0.086,28,1.969,False,0.72
2025-19-americas,STR,Aston Martin,56,closing,MEDIUM,2,99.45,0.235,10,0.109,29,2.195,False,0.72
2025-19-americas,TSU,Red Bull Racing,1,opening,MEDIUM,1,106.739,-0.288,10,-0.288,1,-0.253,False,0.72
2025-19-americas,TSU,Red Bull Racing,2,opening,MEDIUM,1,102.044,-0.203,9,-0.245,2,-0.133,False,0.72
2025-19-americas,TSU,Red Bull Racing,3,opening,MEDIUM,1,100.097,-1.469,2,-0.653,3,-1.364,False,0.72
2025-19-americas,TSU,Red Bull Racing,4,opening,MEDIUM,1,100.745,-0.409,6,-0.694,4,-0.269,False,0.72
2025-19-americas,TSU,Red Bull Racing,5,opening,MEDIUM,1,100.994,-0.041,10,-0.64,5,0.134,False,0.72
2025-19-americas,TSU,Red Bull Racing,6,opening,MEDIUM,1,100.826,-1.288,6,-0.579,6,-1.078,False,0.72
2025-19-americas,TSU,Red Bull Racing,7,opening,MEDIUM,1,123.565,-1.832,5,-1.054,7,-1.587,False,0.72
2025-19-americas,TSU,Red Bull Racing,8,opening,MEDIUM,1,136.188,1.162,16,-0.653,8,1.442,False,0.72
2025-19-americas,TSU,Red Bull Racing,9,opening,MEDIUM,1,100.356,-0.298,7,-0.323,9,0.017,False,0.72
2025-19-americas,TSU,Red Bull Racing,10,opening,MEDIUM,1,100.057,-0.301,8,0.188,10,0.049,False,0.72
2025-19-americas,TSU,Red Bull Racing,11,opening,MEDIUM,1,100.678,0.134,11,-0.155,11,0.519,False,0.72
2025-19-americas,TSU,Red Bull Racing,12,middle,MEDIUM,1,100.538,-0.099,9,-0.089,12,0.321,False,0.72
2025-19-americas,TSU,Red Bull Racing,13,middle,MEDIUM,1,100.553,-0.082,8,-0.016,13,0.373,False,0.72
2025-19-americas,TSU,Red Bull Racing,14,middle,MEDIUM,1,100.602,-0.081,8,-0.087,14,0.409,False,0.72
2025-19-americas,TSU,Red Bull Racing,15,middle,MEDIUM,1,100.872,-0.299,6,-0.154,15,0.226,False,0.72
2025-19-americas,TSU,Red Bull Racing,16,middle,MEDIUM,1,100.814,0.0,10,-0.127,16,0.56,False,0.72
2025-19-americas,TSU,Red Bull Racing,17,middle,MEDIUM,1,100.787,0.0,10,-0.1,17,0.595,False,0.72
2025-19-americas,TSU,Red Bull Racing,18,middle,MEDIUM,1,100.406,-0.109,9,-0.036,18,0.521,False,0.72
2025-19-americas,TSU,Red Bull Racing,19,middle,MEDIUM,1,100.452,-0.152,7,-0.087,19,0.513,False,0.72
2025-19-americas,TSU,Red Bull Racing,20,middle,MEDIUM,1,100.739,-0.074,9,-0.112,20,0.626,False,0.72
2025-19-americas,TSU,Red Bull Racing,21,middle,MEDIUM,1,100.782,-0.1,8,-0.109,21,0.635,False,0.72
2025-19-americas,TSU,Red Bull Racing,22,middle,MEDIUM,1,100.615,-0.19,7,-0.121,22,0.58,False,0.72
2025-19-americas,TSU,Red Bull Racing,23,middle,MEDIUM,1,100.519,-0.128,8,-0.139,23,0.677,False,0.72
2025-19-americas,TSU,Red Bull Racing,24,middle,MEDIUM,1,100.614,-0.276,7,-0.198,24,0.564,False,0.72
2025-19-americas,TSU,Red Bull Racing,25,middle,MEDIUM,1,100.793,-0.023,9,-0.142,25,0.852,False,0.72
2025-19-americas,TSU,Red Bull Racing,26,middle,MEDIUM,1,100.986,0.0,10,-0.1,26,0.91,False,0.72
2025-19-americas,TSU,Red Bull Racing,27,middle,MEDIUM,1,100.96,0.105,12,0.027,27,1.05,False,0.72
2025-19-americas,TSU,Red Bull Racing,28,middle,MEDIUM,1,101.186,0.518,14,0.208,28,1.498,False,0.72
2025-19-americas,TSU,Red Bull Racing,29,middle,MEDIUM,1,102.402,2.052,17,0.892,29,3.067,False,0.72
2025-19-americas,TSU,Red Bull Racing,30,middle,SOFT,2,120.096,19.606,19,7.392,1,20.656,False,0.72
2025-19-americas,TSU,Red Bull Racing,31,middle,SOFT,2,99.604,-0.907,4,6.917,2,0.178,False,0.72
2025-19-americas,TSU,Red Bull Racing,32,middle,SOFT,2,99.352,-0.803,3,5.965,3,0.317,False,0.72
2025-19-americas,TSU,Red Bull Racing,33,middle,SOFT,2,99.792,-0.463,8,-0.724,4,0.692,False,0.72
2025-19-americas,TSU,Red Bull Racing,34,middle,SOFT,2,100.438,0.653,14,-0.204,5,1.843,False,0.72
2025-19-americas,TSU,Red Bull Racing,35,middle,SOFT,2,99.383,-0.227,8,-0.012,6,0.998,False,0.72
2025-19-americas,TSU,Red Bull Racing,36,middle,SOFT,2,99.337,-0.435,7,-0.003,7,0.825,False,0.72
2025-19-americas,TSU,Red Bull Racing,37,middle,SOFT,2,99.51,-0.091,9,-0.251,8,1.204,False,0.72
2025-19-americas,TSU,Red Bull Racing,38,middle,SOFT,2,99.945,0.431,17,-0.032,9,1.761,False,0.72
2025-19-americas,TSU,Red Bull Racing,39,middle,SOFT,2,99.594,0.095,12,0.145,10,1.46,False,0.72
2025-19-americas,TSU,Red Bull Racing,40,middle,SOFT,2,99.515,-0.009,9,0.172,11,1.391,False,0.72
2025-19-americas,TSU,Red Bull Racing,41,middle,SOFT,2,99.78,0.0,10,0.029,12,1.435,False,0.72
2025-19-americas,TSU,Red Bull Racing,42,middle,SOFT,2,99.806,0.0,10,-0.003,13,1.47,False,0.72
2025-19-americas,TSU,Red Bull Racing,43,closing,SOFT,2,99.837,0.058,13,0.019,14,1.563,False,0.72
2025-19-americas,TSU,Red Bull Racing,44,closing,SOFT,2,99.528,-0.002,9,0.019,15,1.538,False,0.72
2025-19-americas,TSU,Red Bull Racing,45,closing,SOFT,2,99.31,-0.115,9,-0.02,16,1.46,False,0.72
2025-19-americas,TSU,Red Bull Racing,46,closing,SOFT,2,99.53,0.095,13,-0.007,17,1.705,False,0.72
