race_analysis_id,driver,team,lap_number,position,position_delta_from_start,position_delta_from_previous_lap,phase,track_status_label,confidence,evidence_type
2026-02-shanghai,ALO,Aston Martin,2,13,5,-3.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,3,14,4,-1.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,4,14,4,0.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,5,14,4,0.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,6,15,3,-1.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,7,15,3,0.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,8,15,3,0.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,9,15,3,0.0,opening,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,10,11,7,4.0,opening,mixed,0.52,derived
2026-02-shanghai,ALO,Aston Martin,11,11,7,0.0,opening,safety-car,0.52,derived
2026-02-shanghai,ALO,Aston Martin,12,11,7,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,ALO,Aston Martin,13,11,7,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,ALO,Aston Martin,14,16,2,-5.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,15,17,1,-1.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,16,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,17,16,2,1.0,middle,yellow,0.82,derived
2026-02-shanghai,ALO,Aston Martin,18,17,1,-1.0,middle,yellow,0.82,derived
2026-02-shanghai,ALO,Aston Martin,19,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,20,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,21,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,22,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,23,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,24,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,25,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,26,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,27,17,1,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ALO,Aston Martin,28,17,1,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ALO,Aston Martin,29,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,30,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,31,17,1,0.0,middle,green,0.82,derived
2026-02-shanghai,ALO,Aston Martin,32,17,1,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,1,2,-1,0.0,opening,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,2,1,0,1.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,3,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,4,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,5,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,6,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,7,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,8,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,9,1,0,0.0,opening,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,10,1,0,0.0,opening,mixed,0.52,derived
2026-02-shanghai,ANT,Mercedes,11,1,0,0.0,opening,safety-car,0.52,derived
2026-02-shanghai,ANT,Mercedes,12,1,0,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,ANT,Mercedes,13,1,0,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,ANT,Mercedes,14,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,15,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,16,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,17,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,18,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,19,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,20,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,21,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,22,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,23,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,24,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,25,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,26,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,27,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,28,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,29,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,30,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,31,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,32,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,33,1,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,34,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,35,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,36,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,37,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,38,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,39,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,40,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,41,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,42,1,0,0.0,middle,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,43,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,44,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,45,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,46,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,47,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,48,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,49,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,50,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,51,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,52,1,0,0.0,closing,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,53,1,0,0.0,closing,yellow,0.82,derived
2026-02-shanghai,ANT,Mercedes,54,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,55,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,ANT,Mercedes,56,1,0,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,1,12,-2,0.0,opening,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,2,12,-2,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,3,12,-2,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,4,12,-2,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,5,12,-2,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,6,11,-1,1.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,7,11,-1,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,8,11,-1,0.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,9,9,1,2.0,opening,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,10,10,0,-1.0,opening,mixed,0.52,derived
2026-02-shanghai,BEA,Haas F1 Team,11,10,0,0.0,opening,safety-car,0.52,derived
2026-02-shanghai,BEA,Haas F1 Team,12,10,0,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,BEA,Haas F1 Team,13,10,0,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,BEA,Haas F1 Team,14,8,2,2.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,15,8,2,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,16,7,3,1.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,17,7,3,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,18,7,3,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,19,6,4,1.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,20,5,5,1.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,21,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,22,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,23,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,24,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,25,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,26,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,27,5,5,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,28,5,5,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,29,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,30,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,31,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,32,5,5,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,33,5,5,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,34,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,35,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,36,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,37,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,38,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,39,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,40,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,41,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,42,5,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,43,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,44,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,45,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,46,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,47,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,48,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,49,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,50,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,51,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,52,5,5,0.0,closing,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,53,5,5,0.0,closing,yellow,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,54,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,55,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BEA,Haas F1 Team,56,5,5,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,1,14,5,0.0,opening,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,2,14,5,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,3,15,4,-1.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,4,15,4,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,5,15,4,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,6,14,5,1.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,7,14,5,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,8,14,5,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,9,14,5,0.0,opening,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,10,12,7,2.0,opening,mixed,0.52,derived
2026-02-shanghai,BOT,Cadillac,11,16,3,-4.0,opening,safety-car,0.52,derived
2026-02-shanghai,BOT,Cadillac,12,15,4,1.0,middle,safety-car,0.52,derived
2026-02-shanghai,BOT,Cadillac,13,15,4,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,BOT,Cadillac,14,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,15,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,16,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,17,15,4,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,18,15,4,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,19,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,20,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,21,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,22,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,23,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,24,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,25,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,26,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,27,15,4,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,28,15,4,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,29,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,30,14,5,1.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,31,15,4,-1.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,32,15,4,0.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,33,14,5,1.0,middle,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,34,14,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,35,14,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,36,14,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,37,14,5,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,38,15,4,-1.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,39,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,40,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,41,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,42,15,4,0.0,middle,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,43,15,4,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,44,15,4,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,45,15,4,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,46,14,5,1.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,47,13,6,1.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,48,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,49,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,50,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,51,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,52,13,6,0.0,closing,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,53,13,6,0.0,closing,yellow,0.82,derived
2026-02-shanghai,BOT,Cadillac,54,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,BOT,Cadillac,55,13,6,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,1,6,6,0.0,opening,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,2,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,3,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,4,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,5,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,6,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,7,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,8,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,9,6,6,0.0,opening,green,0.82,derived
2026-02-shanghai,COL,Alpine,10,6,6,0.0,opening,mixed,0.52,derived
2026-02-shanghai,COL,Alpine,11,2,10,4.0,opening,safety-car,0.52,derived
2026-02-shanghai,COL,Alpine,12,2,10,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,COL,Alpine,13,2,10,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,COL,Alpine,14,2,10,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,15,3,9,-1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,16,5,7,-2.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,17,5,7,0.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,18,5,7,0.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,19,5,7,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,20,6,6,-1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,21,6,6,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,22,7,5,-1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,23,7,5,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,24,7,5,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,25,7,5,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,26,7,5,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,27,7,5,0.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,28,9,3,-2.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,29,8,4,1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,30,8,4,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,31,8,4,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,32,11,1,-3.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,33,13,-1,-2.0,middle,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,34,13,-1,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,35,13,-1,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,36,12,0,1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,37,12,0,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,38,12,0,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,39,12,0,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,40,12,0,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,41,11,1,1.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,42,11,1,0.0,middle,green,0.82,derived
2026-02-shanghai,COL,Alpine,43,11,1,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,44,11,1,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,45,10,2,1.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,46,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,47,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,48,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,49,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,50,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,51,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,52,10,2,0.0,closing,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,53,10,2,0.0,closing,yellow,0.82,derived
2026-02-shanghai,COL,Alpine,54,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,COL,Alpine,55,10,2,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,1,5,2,0.0,opening,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,2,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,3,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,4,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,5,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,6,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,7,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,8,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,9,5,2,0.0,opening,green,0.82,derived
2026-02-shanghai,GAS,Alpine,10,5,2,0.0,opening,mixed,0.52,derived
2026-02-shanghai,GAS,Alpine,11,9,-2,-4.0,opening,safety-car,0.52,derived
2026-02-shanghai,GAS,Alpine,12,9,-2,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,GAS,Alpine,13,9,-2,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,GAS,Alpine,14,10,-3,-1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,15,10,-3,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,16,9,-2,1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,17,8,-1,1.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,18,8,-1,0.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,19,8,-1,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,20,9,-2,-1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,21,9,-2,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,22,10,-3,-1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,23,9,-2,1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,24,9,-2,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,25,9,-2,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,26,9,-2,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,27,9,-2,0.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,28,8,-1,1.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,29,7,0,1.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,30,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,31,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,32,7,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,33,7,0,0.0,middle,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,34,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,35,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,36,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,37,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,38,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,39,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,40,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,41,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,42,7,0,0.0,middle,green,0.82,derived
2026-02-shanghai,GAS,Alpine,43,7,0,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,44,7,0,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,45,6,1,1.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,46,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,47,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,48,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,49,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,50,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,51,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,52,6,1,0.0,closing,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,53,6,1,0.0,closing,yellow,0.82,derived
2026-02-shanghai,GAS,Alpine,54,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,55,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,GAS,Alpine,56,6,1,0.0,closing,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,1,18,-9,0.0,opening,yellow,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,2,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,3,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,4,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,5,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,6,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,7,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,8,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,9,18,-9,0.0,opening,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,10,17,-8,1.0,opening,mixed,0.52,derived
2026-02-shanghai,HAD,Red Bull Racing,11,17,-8,0.0,opening,safety-car,0.52,derived
2026-02-shanghai,HAD,Red Bull Racing,12,17,-8,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,HAD,Red Bull Racing,13,17,-8,0.0,middle,safety-car,0.52,derived
2026-02-shanghai,HAD,Red Bull Racing,14,14,-5,3.0,middle,green,0.82,derived
2026-02-shanghai,HAD,Red Bull Racing,15,14,-5,0.0,middle,green,0.82,derived
