race_analysis_id,driver,team,lap_number,phase,position,lap_time_s,normalized_pace_delta_s,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,note
2026-11-hungaroring,STR,Aston Martin,43,middle,15,85.811,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,44,middle,15,85.47,0.171,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,45,middle,15,85.673,0.352,uncertain,0.102,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,46,middle,15,85.218,-0.309,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,47,middle,15,85.627,-0.053,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,48,middle,15,86.628,0.85,traffic likely,0.6,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-11-hungaroring,STR,Aston Martin,49,middle,15,86.005,0.169,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,50,middle,15,85.191,-0.153,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,51,middle,15,85.529,-0.028,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,52,middle,15,85.342,-0.002,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,53,closing,15,85.589,-0.525,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,54,closing,15,85.805,-0.122,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,STR,Aston Martin,55,closing,14,103.984,9.518,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,STR,Aston Martin,56,closing,12,88.654,-9.768,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,STR,Aston Martin,57,closing,12,84.718,-1.294,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,STR,Aston Martin,58,closing,12,84.91,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,59,closing,12,85.07,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,60,closing,12,85.408,0.22,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,61,closing,13,86.4,0.146,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,62,closing,13,85.493,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,63,closing,13,85.404,-0.018,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,64,closing,13,85.132,0.146,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,65,closing,13,87.497,2.815,traffic likely,2.565,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-11-hungaroring,STR,Aston Martin,66,closing,13,85.361,0.528,uncertain,0.278,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,STR,Aston Martin,67,closing,13,86.989,2.12,traffic likely,1.87,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-11-hungaroring,STR,Aston Martin,68,closing,13,85.407,0.758,traffic likely,0.508,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-11-hungaroring,STR,Aston Martin,69,closing,13,85.75,1.398,traffic likely,1.148,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,1,opening,3,92.03,-4.556,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,2,opening,3,85.958,-2.527,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,3,opening,3,85.597,-1.669,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,4,opening,3,85.359,-2.124,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,5,opening,3,85.743,-1.49,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,6,opening,3,85.396,-1.656,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,7,opening,3,85.388,-1.928,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,8,opening,3,85.474,-1.807,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,9,opening,3,85.635,-1.606,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,10,opening,3,85.622,-1.526,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,11,opening,3,85.627,-1.908,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,12,opening,3,85.733,-1.881,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,13,opening,3,85.957,-1.963,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,14,opening,4,88.509,0.385,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,15,middle,8,103.352,15.812,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,16,middle,6,84.985,-2.735,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,17,middle,5,84.969,-2.937,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,18,middle,5,85.979,-0.972,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,19,middle,4,85.648,-1.581,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,20,middle,4,84.965,-2.28,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,21,middle,4,85.211,-1.612,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,22,middle,4,85.317,-1.764,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,23,middle,3,85.073,-1.555,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,24,middle,3,85.027,-1.609,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,25,middle,3,85.172,-1.524,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,26,middle,3,85.446,-1.291,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,27,middle,3,85.47,-1.266,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,28,middle,3,85.114,-2.001,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,29,middle,3,85.496,-1.05,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,30,middle,3,85.064,-1.704,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,31,middle,3,85.398,-1.027,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,32,middle,3,85.494,-1.02,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,33,middle,3,85.772,-0.561,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,34,middle,2,85.394,-0.876,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,35,middle,2,85.763,-0.51,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,36,middle,2,85.424,-0.829,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,37,middle,2,86.041,-0.841,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,38,middle,2,85.724,-0.896,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,39,middle,2,85.712,-0.748,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,40,middle,1,85.63,-1.044,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,41,middle,2,88.414,2.344,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,42,middle,5,103.103,17.472,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,43,middle,5,84.373,-1.438,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,44,middle,5,84.514,-0.785,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,45,middle,5,83.97,-1.351,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,46,middle,5,84.094,-1.433,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,47,middle,5,83.922,-1.758,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,48,middle,5,83.783,-1.995,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,49,middle,5,83.978,-1.858,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,50,middle,5,83.888,-1.456,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,51,middle,5,83.86,-1.697,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,52,middle,5,83.925,-1.419,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,53,closing,5,83.925,-2.189,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,54,closing,4,83.954,-1.973,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,55,closing,4,83.884,-10.582,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,56,closing,3,97.468,-0.954,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,57,closing,2,94.468,8.456,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-11-hungaroring,VER,Red Bull Racing,58,closing,2,83.652,-1.258,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,59,closing,2,83.483,-1.587,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,60,closing,2,83.995,-1.193,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,61,closing,2,84.073,-2.181,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,62,closing,2,84.262,-1.231,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,63,closing,2,84.066,-1.356,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,64,closing,2,83.587,-1.399,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,65,closing,2,83.445,-1.237,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,66,closing,2,83.433,-1.4,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,67,closing,2,83.667,-1.202,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,68,closing,2,83.477,-1.172,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,69,closing,2,83.709,-0.643,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-11-hungaroring,VER,Red Bull Racing,70,closing,2,84.22,0.595,uncertain,0.345,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,1,opening,13,96.533,2.972,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,2,opening,14,148.544,12.665,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,3,opening,12,,,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,4,opening,12,,,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,5,opening,12,84.939,-1.001,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,6,opening,12,79.696,0.26,uncertain,0.01,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,7,opening,12,79.091,0.307,uncertain,0.057,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,8,opening,11,79.109,0.244,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,9,opening,11,78.739,0.007,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,10,opening,11,79.029,0.256,uncertain,0.006,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,11,opening,11,79.062,0.055,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,12,opening,11,79.277,0.489,uncertain,0.239,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,13,opening,11,79.215,0.191,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,14,opening,11,79.316,0.264,uncertain,0.014,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,15,middle,11,79.374,0.328,uncertain,0.078,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,16,middle,11,79.158,0.145,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,17,middle,11,79.066,0.215,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,18,middle,11,79.383,0.161,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,19,middle,9,79.195,0.049,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,20,middle,8,79.127,0.222,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,21,middle,8,79.001,-0.273,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,22,middle,7,79.018,-0.273,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,23,middle,7,79.244,0.13,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,24,middle,8,80.071,1.006,traffic likely,0.756,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,25,middle,8,79.137,0.019,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,26,middle,9,82.112,2.721,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,27,middle,15,94.364,15.495,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,28,middle,15,78.302,-0.212,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,29,middle,15,78.339,-0.309,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,30,middle,14,78.984,0.556,uncertain,0.306,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,31,middle,14,79.052,0.553,uncertain,0.303,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,32,middle,14,79.107,0.618,uncertain,0.368,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,33,middle,14,79.447,1.124,traffic likely,0.874,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,34,middle,13,79.18,0.363,uncertain,0.113,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,35,middle,12,80.376,1.704,traffic likely,1.454,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,36,middle,11,79.698,1.692,traffic likely,1.442,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,37,middle,11,78.99,1.172,traffic likely,0.922,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,38,middle,12,82.547,4.827,traffic likely,4.577,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,39,middle,12,79.691,2.037,traffic likely,1.787,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,40,middle,12,78.602,0.431,uncertain,0.181,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,41,middle,12,79.666,1.763,traffic likely,1.513,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,42,middle,12,80.114,2.317,traffic likely,2.067,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,43,middle,12,79.139,0.743,uncertain,0.493,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,44,middle,12,79.192,0.587,uncertain,0.337,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,45,middle,13,79.539,1.319,traffic likely,1.069,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,46,middle,13,78.966,1.14,traffic likely,0.89,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-12-zandvoort,ALB,Williams,47,middle,13,78.584,0.453,uncertain,0.203,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-12-zandvoort,ALB,Williams,48,middle,13,78.35,0.762,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,49,middle,14,81.409,4.531,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,50,middle,16,94.131,17.249,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,51,middle,16,77.147,0.07,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,52,middle,16,77.292,0.006,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-12-zandvoort,ALB,Williams,53,middle,15,87.935,10.978,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
