session_id,segment_id,driver_a,driver_b,entry_speed_delta_kph,terminal_speed_delta_kph,acceleration_delta,drs_active_delta_pct,clipping_proxy_delta,confidence,favorable_driver
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,HUL,SAI,1.5,-4.0,0.0,0.0,0.0,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,HUL,STR,13.0,-12.0,0.0,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,HUL,VER,-2.5,4.0,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,LAW,-3.0,-2.0,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,LEC,-6.0,2.5,0.0708,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,LIN,1.0,8.5,0.0625,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,NOR,-14.0,-5.5,0.0708,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,OCO,-4.5,2.5,0.0583,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,PIA,-7.5,-3.5,0.0333,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,RUS,-11.0,-0.5,0.0875,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,SAI,-3.0,3.0,0.05,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,STR,2.0,7.0,0.0416,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,HUL,VER,-15.0,-4.5,0.0875,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,LAW,-1.0,1.0,0.0167,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,LEC,1.5,-1.0,-0.0208,0.0,-0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,LIN,0.5,9.5,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,NOR,-5.0,2.0,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,OCO,0.0,2.0,0.0167,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,PIA,-6.0,3.0,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,RUS,0.5,2.5,0.0167,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,SAI,3.5,20.5,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,STR,9.5,13.0,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,HUL,VER,-4.5,11.0,0.025,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,LAW,-11.0,20.0,0.2583,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,LEC,-3.5,3.5,0.0583,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,LIN,-4.5,27.0,0.2625,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,NOR,-14.0,13.0,0.225,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,OCO,-7.5,11.5,0.1583,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,PIA,-9.5,18.0,0.2292,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,RUS,-6.0,4.0,0.0833,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,SAI,4.0,16.0,0.1,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,STR,-3.5,8.0,0.0958,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,HUL,VER,-9.5,7.5,0.1417,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,LAW,4.0,24.5,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,LEC,1.0,9.0,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,LIN,7.0,38.0,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,NOR,1.0,29.5,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,OCO,4.5,-0.5,0.0,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,PIA,0.5,14.5,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,RUS,5.5,22.0,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,SAI,13.0,12.5,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,STR,8.0,17.5,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,HUL,VER,-4.5,31.0,0.0,0.0,0.0,0.55,HUL
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,LEC,6.0,0.0,-0.05,0.0,0.0667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,LIN,3.0,-2.5,-0.0458,0.0,0.0667,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,NOR,3.0,0.0,-0.025,0.0,0.0667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,OCO,1.5,0.5,-0.0083,0.0,0.0667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,PIA,1.0,2.0,0.0083,0.0,0.0667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,RUS,7.0,-1.0,-0.0667,0.0,0.0667,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,SAI,7.0,5.0,-0.0167,0.0,0.0667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,STR,9.5,12.5,0.025,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LAW,VER,-4.0,-4.0,0.0,0.0,0.0667,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,LEC,-1.5,-8.5,-0.0584,0.0,-0.2666,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,LIN,-7.0,-10.0,-0.025,0.0,-0.4,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,NOR,-3.0,-6.0,-0.025,0.0,-0.2666,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,OCO,-3.0,-8.0,-0.0417,0.0,-0.4,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,PIA,-2.0,-5.0,-0.025,0.0,-0.2666,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,RUS,-5.0,-9.0,-0.0334,0.0,-0.1333,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,SAI,1.0,-5.0,-0.05,0.0,-0.4,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,STR,10.5,9.0,-0.0125,0.0,-0.2666,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LAW,VER,-5.0,2.0,0.0333,0.0,0.4667,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,LEC,8.0,-24.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,LIN,3.5,-10.5,0.0,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,NOR,-0.5,-10.0,0.0,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,OCO,9.0,-13.5,0.0,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,PIA,0.5,-19.0,0.0,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,RUS,1.333,-20.333,0.0,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,SAI,4.0,-21.0,0.0,0.0,0.0,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,STR,15.5,-29.0,0.0,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LAW,VER,0.0,-13.0,0.0,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,LEC,-3.0,4.5,0.0625,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,LIN,4.0,10.5,0.0542,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,NOR,-11.0,-3.5,0.0625,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,OCO,-1.5,4.5,0.05,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,PIA,-4.5,-1.5,0.025,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,RUS,-8.0,1.5,0.0792,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,SAI,0.0,5.0,0.0417,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,STR,5.0,9.0,0.0333,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LAW,VER,-12.0,-2.5,0.0792,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,LEC,2.5,-2.0,-0.0375,0.0,-0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,LIN,1.5,8.5,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,NOR,-4.0,1.0,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,OCO,1.0,1.0,0.0,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,PIA,-5.0,2.0,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,RUS,1.5,1.5,0.0,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,SAI,4.5,19.5,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,STR,10.5,12.0,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LAW,VER,-3.5,10.0,0.0083,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,LEC,7.5,-16.5,-0.2,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,LIN,6.5,7.0,0.0042,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,NOR,-3.0,-7.0,-0.0333,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,OCO,3.5,-8.5,-0.1,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,PIA,1.5,-2.0,-0.0291,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,RUS,5.0,-16.0,-0.175,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,SAI,15.0,-4.0,-0.1583,0.0,0.0,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,STR,7.5,-12.0,-0.1625,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LAW,VER,1.5,-12.5,-0.1166,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,LEC,-3.0,-15.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,LIN,3.0,13.5,0.0,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,NOR,-3.0,5.0,0.0,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,OCO,0.5,-25.0,0.0,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,PIA,-3.5,-10.0,0.0,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,RUS,1.5,-2.5,0.0,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,SAI,9.0,-12.0,0.0,0.0,0.0,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,STR,4.0,-7.0,0.0,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LAW,VER,-8.5,6.5,0.0,0.0,0.0,0.55,LAW
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,LIN,-3.0,-2.5,0.0042,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,NOR,-3.0,0.0,0.025,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,OCO,-4.5,0.5,0.0417,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,PIA,-5.0,2.0,0.0583,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,RUS,1.0,-1.0,-0.0167,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,SAI,1.0,5.0,0.0333,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,STR,3.5,12.5,0.075,0.0,-0.0667,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LEC,VER,-10.0,-4.0,0.05,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,LIN,-5.5,-1.5,0.0334,0.0,-0.1334,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,NOR,-1.5,2.5,0.0334,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,OCO,-1.5,0.5,0.0167,0.0,-0.1334,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,PIA,-0.5,3.5,0.0334,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,RUS,-3.5,-0.5,0.025,0.0,0.1333,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,SAI,2.5,3.5,0.0084,0.0,-0.1334,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,STR,12.0,17.5,0.0459,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LEC,VER,-3.5,10.5,0.0917,0.0,0.7333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,LIN,-4.5,13.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,NOR,-8.5,14.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,OCO,1.0,10.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,PIA,-7.5,5.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,RUS,-6.667,3.667,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,SAI,-4.0,3.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,STR,7.5,-5.0,0.0,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LEC,VER,-8.0,11.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,LIN,7.0,6.0,-0.0083,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,NOR,-8.0,-8.0,0.0,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,OCO,1.5,0.0,-0.0125,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,PIA,-1.5,-6.0,-0.0375,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,RUS,-5.0,-3.0,0.0167,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,SAI,3.0,0.5,-0.0208,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,STR,8.0,4.5,-0.0292,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LEC,VER,-9.0,-7.0,0.0167,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,LIN,-1.0,10.5,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,NOR,-6.5,3.0,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,OCO,-1.5,3.0,0.0375,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,PIA,-7.5,4.0,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,RUS,-1.0,3.5,0.0375,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,SAI,2.0,21.5,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,STR,8.0,14.0,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_08,LEC,VER,-6.0,12.0,0.0458,0.0,0.3333,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,LIN,-1.0,23.5,0.2042,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,NOR,-10.5,9.5,0.1667,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,OCO,-4.0,8.0,0.1,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,PIA,-6.0,14.5,0.1709,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,RUS,-2.5,0.5,0.025,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,SAI,7.5,12.5,0.0417,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,STR,0.0,4.5,0.0375,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_14,LEC,VER,-6.0,4.0,0.0834,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,LIN,6.0,29.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,NOR,0.0,20.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,OCO,3.5,-9.5,0.0,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,PIA,-0.5,5.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,RUS,4.5,13.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,SAI,12.0,3.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,STR,7.0,8.5,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_16,LEC,VER,-5.5,22.0,0.0,0.0,0.0,0.55,LEC
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,NOR,0.0,2.5,0.0208,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,OCO,-1.5,3.0,0.0375,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,PIA,-2.0,4.5,0.0541,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,RUS,4.0,1.5,-0.0209,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,SAI,4.0,7.5,0.0291,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,STR,6.5,15.0,0.0708,0.0,-0.0667,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_01,LIN,VER,-7.0,-1.5,0.0458,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,NOR,4.0,4.0,0.0,0.0,0.1334,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,OCO,4.0,2.0,-0.0167,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,PIA,5.0,5.0,0.0,0.0,0.1334,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,RUS,2.0,1.0,-0.0084,0.0,0.2667,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,SAI,8.0,5.0,-0.025,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,STR,17.5,19.0,0.0125,0.0,0.1334,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_02,LIN,VER,2.0,12.0,0.0583,0.0,0.8667,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,NOR,-4.0,0.5,0.0,0.0,0.0,0.55,LIN
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,OCO,5.5,-3.0,0.0,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,PIA,-3.0,-8.5,0.0,0.0,0.0,0.55,PIA
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,RUS,-2.167,-9.833,0.0,0.0,0.0,0.55,RUS
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,SAI,0.5,-10.5,0.0,0.0,0.0,0.55,SAI
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,STR,12.0,-18.5,0.0,0.0,0.0,0.55,STR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_05,LIN,VER,-3.5,-2.5,0.0,0.0,0.0,0.55,VER
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LIN,NOR,-15.0,-14.0,0.0083,0.0,0.0,0.55,NOR
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LIN,OCO,-5.5,-6.0,-0.0042,0.0,0.0,0.55,OCO
2026_11_FP3_Hungarian Grand Prix,hungarian-grand-prix_straight_07,LIN,PIA,-8.5,-12.0,-0.0292,0.0,0.0,0.55,PIA
