session_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,rolling_pace_delta_s,fuel_corrected_delta_s,field_rank_on_lap,tyre_age,position,track_status_label,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,traffic_proxy_note
2026_10_R_Belgian Grand Prix,BOT,Cadillac,35,closing,SOFT,3,112.011,0.171,7.07,1.396,13,3,18,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,36,closing,SOFT,3,112.787,1.31,1.165,2.57,18,4,18,green,traffic likely,1.06,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,37,closing,SOFT,3,113.0,1.454,0.978,2.749,18,5,18,green,traffic likely,1.204,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,38,closing,SOFT,3,116.262,4.816,2.527,6.146,18,6,18,green,traffic likely,4.566,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,39,closing,SOFT,3,112.418,1.184,2.485,2.549,17,7,18,green,traffic likely,0.934,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,40,closing,SOFT,3,112.541,1.355,2.452,2.755,18,8,18,green,traffic likely,1.105,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,41,closing,SOFT,3,112.654,1.932,1.49,3.367,18,9,18,green,traffic likely,1.682,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,42,closing,SOFT,3,112.651,1.489,1.592,2.959,18,10,18,green,traffic likely,1.239,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,BOT,Cadillac,43,closing,SOFT,3,112.796,1.614,1.678,3.119,18,11,18,green,traffic likely,1.364,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,1,opening,MEDIUM,1,136.278,-7.066,-7.066,-7.031,8,1,8,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,2,opening,MEDIUM,1,,,-7.066,,,2,8,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,3,opening,MEDIUM,1,,,-7.066,,,3,8,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,4,opening,MEDIUM,1,,,,,,4,8,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,5,opening,MEDIUM,1,113.135,-0.297,-0.297,-0.122,10,5,8,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,6,opening,MEDIUM,1,112.526,-0.281,-0.289,-0.071,9,6,8,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,7,opening,MEDIUM,1,112.417,0.0,-0.193,0.245,11,7,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,8,opening,MEDIUM,1,112.721,0.0,-0.094,0.28,11,8,9,yellow,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,9,middle,MEDIUM,1,111.85,-0.825,-0.275,-0.51,7,9,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,10,middle,MEDIUM,1,112.113,-0.089,-0.305,0.261,10,10,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,11,middle,MEDIUM,1,112.28,-0.469,-0.461,-0.084,8,11,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,12,middle,MEDIUM,1,113.486,0.505,-0.018,0.925,15,12,10,green,uncertain,0.255,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,13,middle,MEDIUM,1,112.876,0.143,0.06,0.598,11,13,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,14,middle,MEDIUM,1,112.938,0.246,0.298,0.736,12,14,9,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,15,middle,MEDIUM,1,117.406,4.017,1.469,4.542,18,15,12,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,16,middle,HARD,2,127.628,15.181,6.482,15.742,20,1,15,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,17,middle,HARD,2,111.618,-0.999,6.067,-0.404,6,2,15,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,18,middle,HARD,2,123.824,-0.029,4.718,0.601,10,3,15,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,19,middle,HARD,2,111.957,-0.005,-0.344,0.66,10,4,14,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,20,middle,HARD,2,138.927,1.435,0.467,2.135,14,5,14,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,21,middle,HARD,2,112.401,-6.147,-1.572,-5.412,4,6,13,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,22,middle,HARD,2,112.106,0.762,-1.317,1.532,14,7,13,green,traffic likely,0.512,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,23,middle,HARD,2,111.891,0.499,-1.629,1.304,15,8,13,green,uncertain,0.249,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,24,middle,HARD,2,111.454,0.163,0.475,1.003,13,9,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,25,middle,HARD,2,112.679,0.565,0.409,1.44,13,10,13,green,uncertain,0.315,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,26,middle,HARD,2,112.295,0.425,0.384,1.335,12,11,13,green,uncertain,0.175,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,27,middle,HARD,2,112.231,0.25,0.413,1.195,14,12,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,28,middle,HARD,2,111.828,0.0,0.225,0.98,10,13,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,29,middle,HARD,2,112.38,0.313,0.188,1.328,13,14,12,green,uncertain,0.063,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,30,middle,HARD,2,111.884,-0.204,0.036,0.846,9,15,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,31,middle,HARD,2,111.732,0.0,0.036,1.085,10,16,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,32,middle,HARD,2,111.657,0.0,-0.068,1.12,10,17,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,33,middle,HARD,2,111.723,0.071,0.024,1.226,11,18,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,34,closing,HARD,2,111.659,0.152,0.074,1.342,11,19,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,35,closing,HARD,2,112.274,0.434,0.219,1.659,15,20,10,green,uncertain,0.184,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,36,closing,HARD,2,111.759,0.282,0.289,1.542,13,21,10,green,uncertain,0.032,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,37,closing,HARD,2,111.562,0.016,0.244,1.311,11,22,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,38,closing,HARD,2,111.661,0.215,0.171,1.545,12,23,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,39,closing,HARD,2,111.234,0.0,0.077,1.365,10,24,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,40,closing,HARD,2,111.542,0.356,0.19,1.756,12,25,10,green,uncertain,0.106,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,41,closing,HARD,2,111.365,0.643,0.333,2.078,12,26,10,green,uncertain,0.393,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,42,closing,HARD,2,111.162,0.0,0.333,1.47,10,27,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,43,closing,HARD,2,111.363,0.181,0.275,1.686,13,28,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,COL,Alpine,44,closing,HARD,2,111.197,0.122,0.101,1.662,12,29,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,1,opening,MEDIUM,1,143.344,0.0,0.0,0.035,11,1,11,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,2,opening,MEDIUM,1,,,0.0,,,2,11,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,3,opening,MEDIUM,1,,,0.0,,,3,11,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,4,opening,MEDIUM,1,,,,,,4,11,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,5,opening,MEDIUM,1,113.432,0.0,0.0,0.175,11,5,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,6,opening,MEDIUM,1,112.917,0.11,0.055,0.32,13,6,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,7,opening,MEDIUM,1,111.845,-0.572,-0.154,-0.327,9,7,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,8,opening,MEDIUM,1,112.255,-0.466,-0.309,-0.186,8,8,10,yellow,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,9,middle,MEDIUM,1,111.931,-0.744,-0.594,-0.429,9,9,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,10,middle,MEDIUM,1,111.922,-0.28,-0.497,0.07,8,10,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,11,middle,MEDIUM,1,112.362,-0.387,-0.47,-0.002,9,11,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,12,middle,MEDIUM,1,111.944,-1.037,-0.568,-0.617,9,12,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,13,middle,MEDIUM,1,112.591,-0.142,-0.522,0.313,10,13,9,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,14,middle,MEDIUM,1,116.937,4.245,1.022,4.735,19,14,12,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,15,middle,HARD,2,127.662,14.273,6.125,14.798,19,1,15,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,16,middle,HARD,2,111.581,-0.865,5.884,-0.305,5,2,14,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,17,middle,HARD,2,112.959,0.343,4.583,0.938,11,3,14,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,18,middle,HARD,2,123.882,0.029,-0.165,0.659,11,4,14,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,19,middle,HARD,2,112.17,0.209,0.193,0.874,12,5,13,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,20,middle,HARD,2,138.531,1.039,0.425,1.739,13,6,13,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,21,middle,HARD,2,113.416,-5.132,-1.295,-4.397,7,7,12,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,22,middle,HARD,2,112.112,0.768,-1.108,1.538,15,8,12,green,traffic likely,0.518,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,23,middle,HARD,2,111.851,0.459,-1.302,1.264,14,9,12,green,uncertain,0.209,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,24,middle,HARD,2,111.396,0.105,0.444,0.945,12,10,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,25,middle,HARD,2,112.981,0.867,0.477,1.742,16,11,12,green,traffic likely,0.617,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,26,middle,HARD,2,111.87,0.0,0.324,0.91,10,12,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,27,middle,HARD,2,112.164,0.183,0.35,1.128,13,13,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,28,middle,HARD,2,112.042,0.214,0.132,1.194,13,14,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,29,middle,HARD,2,112.662,0.595,0.331,1.61,15,15,11,green,uncertain,0.345,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,30,middle,HARD,2,114.174,2.086,0.965,3.136,16,16,12,green,traffic likely,1.836,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,31,middle,HARD,2,111.819,0.087,0.923,1.172,11,17,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,32,middle,HARD,2,111.721,0.064,0.746,1.184,11,18,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,33,middle,HARD,2,111.652,0.0,0.05,1.155,10,19,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,34,closing,HARD,2,111.757,0.25,0.105,1.44,12,20,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,35,closing,HARD,2,111.84,0.0,0.083,1.225,10,21,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,36,closing,HARD,2,111.477,0.0,0.083,1.26,10,22,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,37,closing,HARD,2,111.702,0.156,0.052,1.451,13,23,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,38,closing,HARD,2,111.446,0.0,0.052,1.33,10,24,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,39,closing,HARD,2,111.101,-0.133,0.008,1.232,9,25,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,40,closing,HARD,2,111.305,0.119,-0.005,1.519,11,26,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,41,closing,HARD,2,111.365,0.643,0.21,2.078,12,27,11,green,uncertain,0.393,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,42,closing,HARD,2,111.449,0.287,0.35,1.757,11,28,11,green,uncertain,0.037,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,43,closing,HARD,2,111.283,0.101,0.344,1.606,11,29,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,GAS,Alpine,44,closing,HARD,2,111.13,0.055,0.148,1.595,10,30,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,1,opening,HARD,1,154.266,10.922,10.922,10.957,16,1,16,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,2,opening,MEDIUM,2,,,10.922,,,1,18,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,3,opening,HARD,3,,,10.922,,,1,21,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,4,opening,HARD,3,148.123,-1.168,-1.168,-1.028,1,2,21,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,5,opening,HARD,3,113.796,0.364,-0.402,0.539,14,3,16,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,6,opening,HARD,3,111.864,-0.943,-0.582,-0.733,5,4,16,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,7,opening,HARD,3,111.556,-0.861,-0.48,-0.616,8,5,16,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,8,opening,HARD,3,112.369,-0.352,-0.719,-0.072,10,6,16,yellow,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,9,middle,HARD,3,113.145,0.47,-0.248,0.785,14,7,16,green,uncertain,0.22,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
