season,round,event,session,corner_id,driver,reference_driver,apex_speed_delta_kph,entry_speed_delta_kph,exit_speed_delta_kph,comparison_scope
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_13,ANT,HAD,12.0,7.666,-15.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_13,GAS,HAD,12.0,1.666,-10.666,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_13,SAI,HAD,13.0,13.666,-3.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,HAM,HAM,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,LEC,HAM,3.0,-10.334,-15.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,SAI,HAM,4.0,2.083,15.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,BOR,HAM,5.0,6.666,29.667,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,NOR,HAM,6.0,3.0,19.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,HAD,HAM,7.0,-2.417,-19.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,VER,HAM,7.0,4.083,-11.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,GAS,HAM,8.0,3.0,20.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,BEA,HAM,8.0,6.0,-17.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,COL,HAM,8.0,7.0,26.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,BOT,HAM,8.0,-3.667,-16.667,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,ALB,HAM,9.0,7.0,18.667,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,ANT,HAM,10.0,8.666,18.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,PER,HAM,10.0,-0.167,-10.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,OCO,HAM,11.0,8.333,13.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,LAW,HAM,11.0,8.583,13.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,HUL,HAM,11.0,-12.0,-10.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,ALO,HAM,12.0,3.666,-12.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,PIA,HAM,12.0,4.0,4.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,LIN,HAM,13.0,8.333,4.667,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_17,RUS,HAM,15.0,-15.0,-8.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,BEA,BEA,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,OCO,BEA,1.0,-12.25,-3.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,LAW,BEA,1.0,-6.5,-10.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,VER,BEA,2.0,-20.25,-9.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,HAD,BEA,3.0,-40.5,-1.5,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,HAM,BEA,3.0,-22.0,-11.5,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,RUS,BEA,4.0,-39.25,5.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,LEC,BEA,5.0,-38.5,-3.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,ANT,BEA,5.0,-5.0,-1.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,PER,BEA,5.0,-22.0,-1.75,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,GAS,BEA,5.0,-12.5,-5.5,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,BOR,BEA,6.0,-13.5,-4.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,BOT,BEA,6.0,-32.5,5.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,NOR,BEA,7.0,-3.75,-7.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,HUL,BEA,7.0,-39.25,1.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,LIN,BEA,7.0,-22.0,-7.5,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,ALB,BEA,8.0,-14.9,-6.2,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,COL,BEA,8.0,-8.75,0.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,ALO,BEA,10.0,-24.25,-2.5,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,SAI,BEA,12.0,-3.9,-3.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_18,PIA,BEA,13.0,-19.5,2.25,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,LAW,LAW,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,LEC,LAW,0.0,-17.334,7.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,HAM,LAW,0.0,-19.0,-4.667,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,BEA,LAW,5.0,7.583,2.083,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,ANT,LAW,6.0,-4.167,8.583,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,HUL,LAW,7.0,-4.667,9.666,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,VER,LAW,7.0,-12.667,7.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,PIA,LAW,7.0,-14.417,18.583,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,HAD,LAW,7.0,-21.417,15.833,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,NOR,LAW,7.0,-5.917,3.083,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,COL,LAW,8.0,-1.334,3.666,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,ALO,LAW,8.0,-6.667,14.583,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,GAS,LAW,8.0,2.0,4.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,LIN,LAW,8.0,-2.667,6.666,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,RUS,LAW,9.0,-25.334,13.666,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,PER,LAW,10.0,-6.417,14.583,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,BOR,LAW,10.0,4.083,9.833,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,SAI,LAW,10.0,1.0,17.333,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,OCO,LAW,10.0,-7.0,6.0,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,BOT,LAW,11.0,-16.667,15.583,session_best
2026,11,Hungarian Grand Prix,FP2,hungarian-grand-prix_corner_19,ALB,LAW,12.0,-6.334,16.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,VER,VER,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,HAM,VER,1.0,-4.75,2.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,NOR,VER,2.0,-11.333,5.917,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,ANT,VER,3.0,-26.0,8.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,ALO,VER,3.0,-0.25,6.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,PIA,VER,3.0,-14.667,10.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,SAI,VER,3.0,-0.333,6.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,HUL,VER,3.0,-13.667,6.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,HAD,VER,3.0,22.333,2.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,LEC,VER,3.0,-19.333,7.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,LAW,VER,4.0,-8.333,6.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,BEA,VER,4.0,4.5,6.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,BOR,VER,4.0,-18.5,10.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,GAS,VER,4.0,-18.0,1.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,COL,VER,5.0,-9.0,9.917,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,RUS,VER,6.0,5.0,11.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,BOT,VER,6.0,-11.667,8.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,STR,VER,6.0,8.5,10.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,OCO,VER,7.0,15.75,13.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,ALB,VER,8.0,30.0,9.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_03,LIN,VER,9.0,-5.0,7.583,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,LEC,LEC,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,HAM,LEC,2.0,9.666,-4.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,NOR,LEC,4.0,10.0,-7.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,LAW,LEC,5.0,19.083,-1.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,LIN,LEC,5.0,8.333,4.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,VER,LEC,5.0,10.833,-9.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,BOR,LEC,6.0,6.833,3.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,HUL,LEC,6.0,16.0,17.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,BEA,LEC,6.0,9.666,2.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,PIA,LEC,7.0,3.833,-2.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,RUS,LEC,7.0,6.583,-1.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,OCO,LEC,7.0,16.333,-1.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,HAD,LEC,8.0,21.583,-4.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,COL,LEC,8.0,11.666,-1.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,GAS,LEC,8.0,19.333,-4.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,ALB,LEC,9.0,18.333,2.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,ANT,LEC,9.0,10.833,2.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,STR,LEC,10.0,3.666,3.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,ALO,LEC,12.0,7.0,-2.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,BOT,LEC,13.0,21.833,15.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_06,SAI,LEC,13.0,14.583,10.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,LEC,LEC,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,HAM,LEC,3.0,6.667,-21.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,NOR,LEC,4.0,7.667,-19.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,RUS,LEC,5.0,-6.333,-10.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,VER,LEC,5.0,-0.666,-14.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,HUL,LEC,6.0,-13.333,-4.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,ANT,LEC,7.0,-2.833,-4.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,PIA,LEC,7.0,1.334,-8.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,BEA,LEC,9.0,13.334,0.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,ALO,LEC,9.0,-4.0,-8.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,HAD,LEC,9.0,3.667,-6.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,LAW,LEC,10.0,-11.666,-15.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,BOR,LEC,11.0,-1.666,-7.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,STR,LEC,12.0,-14.0,9.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,COL,LEC,13.0,-11.333,1.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,OCO,LEC,13.0,-2.0,-8.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,ALB,LEC,15.0,6.0,-11.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,LIN,LEC,15.0,6.667,-18.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,GAS,LEC,15.0,6.667,-0.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,SAI,LEC,15.0,7.667,-1.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_10,BOT,LEC,16.0,0.334,-6.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,ANT,ANT,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,BOT,ANT,1.0,11.5,2.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,NOR,ANT,2.0,-4.667,-1.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,PIA,ANT,2.0,1.333,4.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,HUL,ANT,3.0,7.333,7.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,LAW,ANT,3.0,-1.667,8.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,BOR,ANT,6.0,11.0,10.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,RUS,ANT,7.0,0.0,12.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,LIN,ANT,7.0,-1.333,-0.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,SAI,ANT,7.0,-6.0,10.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,HAD,ANT,7.0,-1.5,2.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,COL,ANT,8.0,9.333,12.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,STR,ANT,8.0,12.25,12.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,GAS,ANT,8.0,1.333,2.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,OCO,ANT,9.0,-1.0,12.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,ALB,ANT,9.0,5.333,9.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,HAM,ANT,9.0,-2.333,10.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,VER,ANT,9.0,2.667,6.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,ALO,ANT,11.0,11.333,0.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,BEA,ANT,12.0,4.0,9.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_11,LEC,ANT,13.0,9.667,17.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,HAM,HAM,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,LEC,HAM,2.0,5.0,12.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,HAD,HAM,7.0,3.667,6.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,NOR,HAM,7.0,-3.0,4.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,ANT,HAM,7.0,-3.5,-1.167,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,PIA,HAM,7.0,3.0,0.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,HUL,HAM,8.0,7.333,14.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,VER,HAM,9.0,0.667,1.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,STR,HAM,9.0,12.0,14.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,LAW,HAM,10.0,6.0,2.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,BOR,HAM,10.0,8.0,7.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,BEA,HAM,10.0,4.667,14.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,RUS,HAM,12.0,2.0,11.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,BOT,HAM,13.0,8.667,16.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,LIN,HAM,13.0,6.0,9.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,COL,HAM,14.0,4.0,13.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,ALO,HAM,14.0,8.333,5.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,GAS,HAM,14.0,4.667,5.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,OCO,HAM,16.0,12.0,17.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,ALB,HAM,17.0,11.0,16.666,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_13,SAI,HAM,18.0,20.0,20.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,PIA,PIA,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,HAD,PIA,1.0,0.333,-34.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,BOR,PIA,1.0,-8.333,-34.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,HAM,PIA,2.0,2.0,-12.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,HUL,PIA,2.0,-1.75,-35.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,VER,PIA,2.0,1.667,-12.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,RUS,PIA,4.0,5.0,-3.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,NOR,PIA,4.0,7.5,-11.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,LEC,PIA,4.0,0.25,-25.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,OCO,PIA,5.0,-3.5,-27.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,SAI,PIA,6.0,1.0,-10.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,ALO,PIA,6.0,8.333,-23.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,BEA,PIA,6.0,6.333,13.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,LIN,PIA,7.0,11.667,-14.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,ANT,PIA,7.0,6.0,-13.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,LAW,PIA,7.0,7.333,-30.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,GAS,PIA,7.0,7.75,-6.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,ALB,PIA,8.0,4.333,-1.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,BOT,PIA,9.0,8.667,-10.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,COL,PIA,10.0,1.0,-27.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_17,STR,PIA,12.0,6.333,-35.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,ANT,ANT,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,LEC,ANT,0.0,-6.75,12.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,BEA,ANT,1.0,12.0,-5.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,HAM,ANT,2.0,0.25,-3.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,LAW,ANT,2.0,-15.25,-4.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,GAS,ANT,4.0,11.75,0.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,NOR,ANT,4.0,7.5,-4.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,PIA,ANT,4.0,4.25,9.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,COL,ANT,4.0,-8.25,4.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,STR,ANT,5.0,-5.25,16.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,VER,ANT,5.0,12.9,-8.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,BOR,ANT,5.0,-10.5,9.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,OCO,ANT,5.0,-10.0,19.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,HUL,ANT,6.0,-5.0,11.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,RUS,ANT,6.0,11.25,-8.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,SAI,ANT,7.0,8.25,3.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,BOT,ANT,7.0,1.5,1.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,ALO,ANT,8.0,-1.75,1.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,ALB,ANT,8.0,13.9,0.35,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,HAD,ANT,9.0,-17.75,-1.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_18,LIN,ANT,10.0,-26.5,-1.917,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,LEC,LEC,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,COL,LEC,1.0,4.417,15.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,ANT,LEC,2.0,-4.583,-19.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,HAM,LEC,3.0,14.75,-6.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,BEA,LEC,4.0,21.0,0.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,VER,LEC,4.0,9.417,0.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,RUS,LEC,5.0,1.417,-17.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,BOR,LEC,5.0,2.417,14.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,NOR,LEC,6.0,5.417,-15.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,HAD,LEC,6.0,-9.583,4.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,GAS,LEC,6.0,20.417,-7.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,ALO,LEC,7.0,7.083,-2.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,ALB,LEC,7.0,13.75,6.333,session_best
