season,round,event,session,driver,lap_number,compound,stint,segment_id,entry_speed_kph,terminal_speed_kph,acceleration_score,drs_active_pct,clipping_proxy_score,segmentation_confidence
2026,6,Monaco Grand Prix,R,ALB,78,SOFT,,monaco-grand-prix_straight_04,255.5,228.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALB,78,SOFT,,monaco-grand-prix_straight_10,197.0,251.0,0.45,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,ALB,78,SOFT,,monaco-grand-prix_straight_11,254.0,269.0,0.125,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,ALB,78,SOFT,,monaco-grand-prix_straight_12,271.0,215.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALB,78,SOFT,,monaco-grand-prix_straight_20,238.5,258.5,0.1667,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_01,260.5,128.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_03,219.0,250.0,0.2583,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_04,251.0,218.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_10,193.5,246.5,0.4417,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_11,251.0,266.0,0.125,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_12,268.0,192.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ALO,77,SOFT,,monaco-grand-prix_straight_20,237.0,260.0,0.1917,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_01,264.0,126.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_03,225.5,255.5,0.25,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_04,258.0,236.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_10,207.0,254.0,0.3917,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_11,257.0,268.0,0.0917,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_12,271.0,242.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,ANT,76,SOFT,,monaco-grand-prix_straight_20,237.0,262.0,0.2083,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_01,262.5,153.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_03,210.0,252.0,0.35,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_04,254.0,217.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_10,185.5,245.5,0.5,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_11,251.0,264.0,0.1083,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_12,268.0,229.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BEA,22,HARD,,monaco-grand-prix_straight_20,226.5,259.0,0.2708,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_01,263.5,151.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_03,217.0,252.0,0.2917,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_04,253.0,220.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_10,188.0,246.5,0.4875,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_11,255.0,266.0,0.0917,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_12,270.0,248.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOR,46,MEDIUM,,monaco-grand-prix_straight_20,231.0,260.0,0.2417,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_01,258.5,147.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_03,206.0,232.0,0.2167,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_04,234.0,198.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_10,192.5,244.0,0.4292,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_11,249.0,253.5,0.0375,0.0,0.8667,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_12,256.0,198.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,BOT,8,MEDIUM,,monaco-grand-prix_straight_20,230.0,257.0,0.225,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_01,265.0,130.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_03,217.5,251.5,0.2833,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_04,255.0,214.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_10,198.0,253.0,0.4583,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_11,260.0,272.0,0.1,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_12,274.0,231.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,COL,74,SOFT,,monaco-grand-prix_straight_20,234.0,258.0,0.2,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_01,263.5,146.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_03,223.0,256.0,0.275,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_04,257.0,240.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_10,195.0,246.0,0.425,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_11,253.5,266.0,0.1042,0.0,0.6,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_12,269.0,241.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,GAS,77,SOFT,,monaco-grand-prix_straight_20,238.0,261.5,0.1958,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_01,257.0,142.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_03,218.5,246.5,0.2333,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_04,246.0,232.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_10,182.0,241.0,0.4917,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_11,246.0,258.0,0.1,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_12,260.5,241.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAD,77,SOFT,,monaco-grand-prix_straight_20,226.0,254.0,0.2333,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_01,264.5,117.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_03,220.0,254.0,0.2833,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_04,255.0,244.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_10,193.0,250.0,0.475,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_11,254.0,268.0,0.1167,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_12,271.0,253.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HAM,74,SOFT,,monaco-grand-prix_straight_20,233.0,263.0,0.25,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_01,262.5,138.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_03,215.5,252.5,0.3083,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_04,255.0,220.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_10,182.0,245.0,0.525,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_11,248.0,258.0,0.0833,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_12,269.0,272.0,0.025,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,HUL,15,HARD,,monaco-grand-prix_straight_20,237.0,259.0,0.1833,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_01,267.5,133.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_03,227.0,256.5,0.2458,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_04,258.0,213.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_10,216.0,250.0,0.2833,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_11,253.0,269.0,0.1333,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_12,270.0,255.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LAW,76,SOFT,,monaco-grand-prix_straight_20,233.5,264.0,0.2542,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_01,260.0,155.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_03,224.0,249.5,0.2125,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_04,251.0,229.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_10,186.0,248.0,0.5167,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_11,250.0,260.0,0.0833,0.0,0.7333,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_12,260.0,252.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LEC,53,HARD,,monaco-grand-prix_straight_20,233.0,258.0,0.2083,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_01,266.0,125.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_03,219.0,256.0,0.3083,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_04,258.0,218.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_10,183.0,247.0,0.5333,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_11,253.0,268.0,0.125,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_12,270.0,251.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,LIN,76,SOFT,,monaco-grand-prix_straight_20,233.0,262.0,0.2417,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_01,259.0,138.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_03,213.0,249.5,0.3042,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_04,251.0,236.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_10,179.0,243.5,0.5375,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_11,248.0,261.0,0.1083,0.0,0.6,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_12,267.0,243.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,NOR,34,MEDIUM,,monaco-grand-prix_straight_20,228.5,250.5,0.1833,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_01,267.0,120.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_03,220.0,254.0,0.2833,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_04,256.0,214.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_10,186.0,250.0,0.5333,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_11,255.0,270.0,0.125,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_12,271.0,215.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,OCO,77,SOFT,,monaco-grand-prix_straight_20,236.5,263.0,0.2208,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_01,267.5,126.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_03,222.5,252.0,0.2458,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_04,256.0,221.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_10,197.0,252.5,0.4625,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_11,257.0,270.0,0.1083,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_12,271.0,217.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PER,78,SOFT,,monaco-grand-prix_straight_20,234.0,261.0,0.225,0.0,0.2,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_01,273.0,129.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_03,224.0,260.0,0.3,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_04,263.5,212.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_10,190.0,241.0,0.425,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_11,261.5,276.0,0.1208,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_12,279.0,240.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,PIA,76,SOFT,,monaco-grand-prix_straight_20,239.0,268.0,0.2417,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_01,263.0,142.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_03,221.0,253.5,0.2708,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_04,258.0,230.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_10,188.5,245.0,0.4708,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_11,252.0,265.0,0.1083,0.0,0.3333,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_12,269.0,243.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,RUS,56,HARD,,monaco-grand-prix_straight_20,235.0,261.0,0.2167,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_01,263.5,136.5,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_03,213.0,253.0,0.3333,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_04,254.0,206.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_10,193.5,247.5,0.45,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_11,252.0,266.0,0.1167,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_12,270.0,221.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,SAI,51,MEDIUM,,monaco-grand-prix_straight_20,238.0,261.0,0.1917,0.0,0.0667,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_01,258.0,143.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_03,210.0,244.0,0.2833,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_04,248.0,214.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_10,187.0,245.0,0.4833,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_11,247.0,262.0,0.125,0.0,0.4667,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_12,264.0,239.0,0.0,0.0,0.0,0.55
2026,6,Monaco Grand Prix,R,STR,36,SOFT,,monaco-grand-prix_straight_20,227.0,257.0,0.25,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_01,306.0,331.0,0.2083,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_02,332.5,327.5,0.0,0.0,0.6,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_03,325.0,302.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_06,231.5,272.5,0.3417,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_07,283.5,212.5,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_14,267.5,299.5,0.2667,0.0,0.3333,0.55
2026,7,Barcelona Grand Prix,Q,ALB,8,SOFT,,barcelona-grand-prix_straight_20,256.5,284.5,0.2333,0.0,0.4667,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_01,300.5,324.5,0.2,0.0,0.0667,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_02,328.5,332.0,0.0292,0.0,0.8667,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_03,330.0,309.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_06,215.5,262.0,0.3875,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_07,270.0,202.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_14,259.5,294.0,0.2875,0.0,0.6,0.55
2026,7,Barcelona Grand Prix,Q,ALO,7,SOFT,,barcelona-grand-prix_straight_20,250.0,278.5,0.2375,0.0,0.6,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_01,305.0,334.0,0.2417,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_02,335.0,336.0,0.0083,0.0,0.7333,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_03,334.0,309.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_06,246.5,278.5,0.2667,0.0,0.0667,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_07,284.0,227.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_14,279.0,299.0,0.1667,0.0,0.6,0.55
2026,7,Barcelona Grand Prix,Q,ANT,13,SOFT,,barcelona-grand-prix_straight_20,263.5,284.0,0.1708,0.0,0.3333,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_01,302.5,330.5,0.2333,0.0,0.2,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_02,334.0,340.0,0.05,0.0,0.8667,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_03,339.0,325.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_06,234.0,275.0,0.3417,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_07,279.5,227.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_14,276.5,301.5,0.2083,0.0,0.3333,0.55
2026,7,Barcelona Grand Prix,Q,BEA,14,SOFT,,barcelona-grand-prix_straight_20,265.0,280.0,0.125,0.0,0.8667,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_01,304.0,332.0,0.2333,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_02,332.0,341.0,0.075,0.0,0.7333,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_03,339.0,320.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_06,241.5,273.5,0.2667,0.0,0.2,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_07,277.0,206.5,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_14,275.0,300.0,0.2083,0.0,0.7333,0.55
2026,7,Barcelona Grand Prix,Q,BOR,8,SOFT,,barcelona-grand-prix_straight_20,268.0,285.0,0.1417,0.0,0.7333,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_01,304.5,330.0,0.2125,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_02,334.5,339.5,0.0417,0.0,0.8667,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_03,339.0,305.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_06,237.5,274.0,0.3042,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_07,276.5,209.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_14,272.0,301.0,0.2417,0.0,0.2,0.55
2026,7,Barcelona Grand Prix,Q,BOT,8,SOFT,,barcelona-grand-prix_straight_20,268.0,295.5,0.2292,0.0,0.3333,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_01,303.0,332.0,0.2417,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_02,333.5,342.0,0.0708,0.0,0.8667,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_03,340.5,313.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_06,244.5,275.0,0.2542,0.0,0.2,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_07,283.5,221.0,0.0,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_14,263.0,298.5,0.2958,0.0,0.2,0.55
2026,7,Barcelona Grand Prix,Q,COL,11,SOFT,,barcelona-grand-prix_straight_20,262.5,289.5,0.225,0.0,0.4667,0.55
2026,7,Barcelona Grand Prix,Q,GAS,11,SOFT,,barcelona-grand-prix_straight_01,297.0,327.0,0.25,0.0,0.0,0.55
2026,7,Barcelona Grand Prix,Q,GAS,11,SOFT,,barcelona-grand-prix_straight_02,333.0,344.0,0.0917,0.0,0.4667,0.55
2026,7,Barcelona Grand Prix,Q,GAS,11,SOFT,,barcelona-grand-prix_straight_03,344.0,329.5,0.0,0.0,0.0,0.55
