season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,throttle_pickup_distance_m,throttle_pickup_time_s,full_throttle_exit_distance_m,traction_exit_score
2026,9,British Grand Prix,SQ,HAD,13,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3806.593,57.588,3806.593,0.8614
2026,9,British Grand Prix,SQ,HAD,13,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4981.378,73.187,5097.963,1.0
2026,9,British Grand Prix,SQ,HAD,13,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5263.63,77.388,5263.63,0.068
2026,9,British Grand Prix,SQ,HAD,13,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5556.15,83.948,5613.061,1.0
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,899.755,12.29,1122.781,0.97
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1170.959,19.89,1170.959,1.0
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1756.96,27.409,1756.96,0.2791
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2061.261,32.45,2270.696,1.0
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3800.542,57.21,3800.542,0.9049
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5034.776,73.77,5103.979,0.995
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5274.575,77.25,5274.575,0.1748
2026,9,British Grand Prix,SQ,HAM,13,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5557.868,83.289,5633.303,1.0
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,908.157,12.735,1155.352,0.7267
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1175.452,20.335,1175.452,1.0
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1768.086,28.055,1768.086,0.3206
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2055.198,32.975,2074.909,0.984
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3811.194,58.216,4068.934,0.8235
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5020.022,74.455,5135.811,1.0
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5266.728,78.176,5266.728,0.2056
2026,9,British Grand Prix,SQ,HUL,11,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5553.92,84.335,5612.787,1.0
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,891.702,12.429,1100.651,1.0
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1184.607,20.429,1184.607,1.0
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1761.752,27.708,1761.752,0.3905
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2050.798,32.709,2250.652,1.0
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3808.064,57.868,4036.996,0.9023
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4985.563,73.509,5080.245,1.0
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5263.889,77.668,5263.889,0.2434
2026,9,British Grand Prix,SQ,LAW,11,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5552.256,84.228,5595.408,1.0
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,891.868,12.085,1117.693,0.98
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1177.282,20.005,1177.282,1.0
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1767.817,27.525,1767.817,0.2708
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2052.818,32.245,2260.784,1.0
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3809.429,57.326,3809.429,0.7902
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5011.196,73.285,5099.94,1.0
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5261.638,77.046,5261.638,0.2672
2026,9,British Grand Prix,SQ,LEC,13,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5560.004,83.366,5630.326,1.0
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,903.858,12.651,1108.961,0.922
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1177.784,20.331,1177.784,1.0
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1772.785,27.891,1772.785,0.4356
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2055.993,32.891,2267.466,0.982
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3801.761,57.811,4035.117,0.881
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4968.903,73.331,5049.759,1.0
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5262.565,77.771,5262.565,0.181
2026,9,British Grand Prix,SQ,LIN,8,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5554.678,84.331,5626.745,1.0
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,911.811,12.9,1108.32,1.0
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1179.139,20.3,1179.139,1.0
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1758.891,27.62,1758.891,0.1726
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2047.731,32.499,2273.524,1.0
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3827.561,58.099,4023.386,0.9449
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4995.862,73.46,5051.018,1.0
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5259.852,77.419,5259.852,0.131
2026,9,British Grand Prix,SQ,NOR,14,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5565.516,84.219,5592.894,1.0
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,906.524,12.914,1127.398,0.9683
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1178.509,20.913,1178.509,1.0
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1754.737,28.394,1754.737,0.3297
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2052.358,33.673,2281.756,0.995
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3825.365,59.754,4039.752,0.9115
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5013.363,75.954,5117.474,1.0
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5261.73,79.874,5261.73,0.1257
2026,9,British Grand Prix,SQ,OCO,2,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5556.541,86.594,5630.507,1.0
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,911.097,13.097,1118.315,0.9167
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1172.271,20.858,1172.271,1.0
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1764.561,28.618,1764.561,0.2739
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2054.207,33.818,2054.207,0.976
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3885.071,60.778,4028.259,0.8769
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5000.104,75.778,5083.16,1.0
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5262.602,79.938,5262.602,0.1234
2026,9,British Grand Prix,SQ,PER,5,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5552.78,86.538,5613.391,1.0
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,907.774,12.723,1113.968,0.9667
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1181.829,20.324,1181.829,0.99
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1763.046,27.604,1763.046,0.2981
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2047.244,32.483,,0.7875
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3813.896,57.763,,0.9011
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5021.169,73.724,5156.435,0.99
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5285.135,77.603,5285.135,0.0575
2026,9,British Grand Prix,SQ,PIA,11,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5554.096,83.643,5640.129,0.98
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,907.678,12.567,1112.947,0.93
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1178.113,20.167,1178.113,1.0
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1756.477,27.607,1756.477,0.4175
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2064.846,32.727,2259.648,1.0
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3808.03,57.648,3808.03,0.8981
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5004.842,73.487,5064.172,1.0
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5277.094,77.528,5277.094,0.2125
2026,9,British Grand Prix,SQ,RUS,14,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5552.771,83.528,5618.804,1.0
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,906.963,12.654,1111.032,0.93
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1179.054,20.534,1179.054,1.0
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1756.336,27.894,1756.336,0.4401
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2057.268,33.174,2057.268,1.0
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3819.589,58.734,4046.158,0.9195
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5005.466,74.775,5094.377,1.0
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5264.608,78.734,5264.608,0.1151
2026,9,British Grand Prix,SQ,SAI,9,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5556.766,85.414,5629.066,1.0
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,913.624,13.124,1132.39,0.9314
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1176.557,21.004,1176.557,1.0
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1755.814,28.804,1755.814,0.4011
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2058.881,34.364,2264.592,1.0
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3805.481,60.364,4053.771,0.794
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5032.028,77.325,5085.739,1.0
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5269.284,81.124,5269.284,0.0752
2026,9,British Grand Prix,SQ,STR,4,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5553.716,87.684,5608.36,1.0
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,920.328,12.921,958.794,0.89
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,1173.444,20.001,1173.444,1.0
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1766.845,27.6,1766.845,0.2718
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2049.382,32.361,2049.382,0.972
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3808.889,57.521,3808.889,0.8835
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,5034.034,73.881,5098.928,1.0
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5266.853,77.361,5266.853,0.0341
2026,9,British Grand Prix,SQ,VER,11,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5556.446,83.561,5620.757,1.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,11.521,0.178,11.521,0.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,374.517,7.178,452.161,1.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2460.467,35.258,2531.612,1.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2788.78,41.418,2788.78,0.7078
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3140.294,49.258,3140.294,1.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4530.369,70.538,4665.416,0.1542
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4916.482,78.058,4977.349,1.0
2026,10,Belgian Grand Prix,FP1,ALB,14,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6691.738,102.458,6797.303,1.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,10.64,0.168,10.64,0.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,399.356,7.608,460.934,1.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2439.57,34.248,2543.203,1.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2786.226,40.848,2786.226,0.54
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3137.846,48.368,3137.846,1.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4536.302,69.568,4668.924,0.6351
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4912.934,76.528,4971.79,1.0
2026,10,Belgian Grand Prix,FP1,ANT,9,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6714.229,101.048,6823.964,1.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,14.69,0.226,14.69,0.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,371.693,6.946,439.349,1.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2447.97,35.226,2541.949,1.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2800.44,41.746,2800.44,0.624
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3137.691,49.186,3137.691,1.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4534.824,70.787,4534.824,0.3922
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4910.69,77.947,4910.69,1.0
2026,10,Belgian Grand Prix,FP1,BEA,16,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6694.267,102.267,6810.259,1.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,16.385,0.251,16.385,0.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,388.603,7.331,458.922,1.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2438.955,34.571,2542.643,1.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2789.052,41.292,2789.052,0.5112
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3142.527,48.812,3158.882,1.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4526.712,69.292,4613.657,0.1657
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4910.457,77.492,4964.846,1.0
2026,10,Belgian Grand Prix,FP1,BOR,11,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6706.966,102.132,6706.966,1.0
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,7.828,0.122,7.828,0.0
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,386.895,7.442,512.195,1.0
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2442.45,34.562,2571.152,1.0
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2786.285,41.402,2786.285,0.3931
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3143.734,49.123,3165.507,1.0
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4532.269,70.482,4577.047,0.6392
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4933.375,78.202,4994.653,0.992
2026,10,Belgian Grand Prix,FP1,BOT,12,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6723.993,103.123,6838.503,0.8295
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,0.56,0.009,0.56,0.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,383.459,7.249,463.325,1.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2442.56,34.93,2539.049,1.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2798.169,41.69,2798.169,0.5852
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3134.851,49.129,3134.851,1.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4533.365,70.329,4680.343,0.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4902.349,77.329,4991.26,1.0
2026,10,Belgian Grand Prix,FP1,COL,15,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6703.779,102.449,6811.917,1.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,2.831,0.049,2.831,0.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,380.921,7.689,437.679,1.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2483.756,37.37,2501.778,1.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2797.879,43.41,2797.879,0.7195
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3133.413,51.17,3133.413,1.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4531.418,73.449,4641.165,0.4102
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4912.961,81.09,4961.45,1.0
2026,10,Belgian Grand Prix,FP1,CRA,16,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6698.654,106.289,6785.255,0.9897
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,2.405,0.039,2.405,0.0
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_02,belgian-grand-prix_corner_02,0.55,386.097,7.639,443.134,1.0
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_08,belgian-grand-prix_corner_08,0.55,2447.33,35.12,2541.964,1.0
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_09,belgian-grand-prix_corner_09,0.55,2785.396,41.56,2785.396,0.5686
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_10,belgian-grand-prix_corner_10,0.55,3147.113,49.44,3147.113,1.0
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_14,belgian-grand-prix_corner_14,0.55,4533.446,70.36,4674.163,0.1742
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_15,belgian-grand-prix_corner_15,0.55,4922.084,77.84,4968.923,1.0
2026,10,Belgian Grand Prix,FP1,GAS,12,SOFT,,belgian-grand-prix_corner_20,belgian-grand-prix_corner_20,0.55,6749.704,104.48,6817.113,0.9242
2026,10,Belgian Grand Prix,FP1,HAD,9,SOFT,,belgian-grand-prix_corner_01,belgian-grand-prix_corner_01,0.55,12.142,0.186,12.142,0.0
