season,round,event,session,driver,lap_number,compound,stint,lap_time_s,max_speed_kph,avg_speed_kph,full_throttle_pct,braking_pct,avg_rpm,max_rpm,drs_pct,distance_covered_m,telemetry_quality_score
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,84.08,312.0,223.133,48.101,18.038,10865.095,13036.0,0.0,5201.62,0.9
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,85.24,309.0,218.679,60.856,12.538,10394.425,11611.0,0.0,5180.35,0.9
2026,1,Australian Grand Prix,R,ANT,57,HARD,,81.921,319.0,229.314,57.862,14.465,10762.824,12439.0,0.0,5194.524,0.9
2026,1,Australian Grand Prix,R,BEA,22,HARD,,83.76,326.0,223.595,53.156,19.601,10772.718,12070.0,0.0,5192.215,0.9
2026,1,Australian Grand Prix,R,BOR,45,HARD,,83.0,320.0,227.152,60.645,13.871,10724.706,12528.0,0.0,5208.932,0.9
2026,1,Australian Grand Prix,R,BOT,8,HARD,,87.0,324.0,213.368,55.66,14.465,10471.261,11834.0,0.0,5162.047,0.9
2026,1,Australian Grand Prix,R,COL,48,SOFT,,82.521,343.0,230.385,56.522,17.057,10908.712,12293.0,0.0,5201.567,0.9
2026,1,Australian Grand Prix,R,GAS,56,HARD,,84.28,320.0,227.178,60.923,21.231,10896.102,12525.0,0.0,5255.48,0.9
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,84.88,307.0,220.019,53.583,9.969,10536.826,12089.0,0.0,5178.637,0.9
2026,1,Australian Grand Prix,R,HAM,55,HARD,,82.241,324.0,229.098,58.17,13.072,10779.48,12210.0,0.0,5202.321,0.9
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,83.561,322.0,224.692,57.692,14.103,10895.199,12397.0,0.0,5200.583,0.9
2026,1,Australian Grand Prix,R,LEC,38,HARD,,82.119,321.0,227.752,53.268,13.072,10790.977,12206.0,0.0,5190.845,0.9
2026,1,Australian Grand Prix,R,LIN,21,HARD,,83.96,326.0,221.183,52.412,16.72,10783.357,12130.0,0.0,5207.93,0.9
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,82.161,318.0,227.538,54.426,10.492,10835.79,12298.0,0.0,5208.244,0.9
2026,1,Australian Grand Prix,R,OCO,25,HARD,,84.2,325.0,221.227,52.396,15.016,10622.786,11973.0,0.0,5199.073,0.9
2026,1,Australian Grand Prix,R,PER,47,SOFT,,85.68,321.0,215.341,55.205,13.565,10220.174,12016.0,0.0,5165.658,0.9
2026,1,Australian Grand Prix,R,RUS,21,HARD,,82.16,324.0,226.293,56.678,18.567,10648.091,12346.0,0.0,5162.954,0.9
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,83.081,316.0,223.456,54.397,15.961,10967.935,12655.0,0.0,5166.211,0.9
2026,1,Australian Grand Prix,R,STR,36,SOFT,,85.12,309.0,222.051,66.346,26.923,10627.776,12588.0,0.0,5218.161,0.9
2026,1,Australian Grand Prix,R,VER,43,HARD,,81.84,323.0,229.038,55.911,13.419,10651.288,12129.0,0.0,5213.973,0.9
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,99.24,318.0,205.488,60.422,25.33,10432.266,11819.0,0.0,5618.588,0.9
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,95.08,321.0,202.602,49.02,21.008,10437.661,12065.0,0.0,5372.419,0.9
2026,2,Chinese Grand Prix,R,BEA,56,HARD,,96.16,327.0,202.333,46.341,20.596,10577.501,12253.0,0.0,5371.401,0.9
2026,2,Chinese Grand Prix,R,BOT,55,HARD,,98.279,320.0,197.554,43.767,20.69,10233.18,12092.0,0.0,5390.035,0.9
2026,2,Chinese Grand Prix,R,COL,35,MEDIUM,,96.641,324.0,201.105,49.459,17.568,10627.203,12563.0,0.0,5389.839,0.9
2026,2,Chinese Grand Prix,R,GAS,53,HARD,,96.361,328.0,200.76,49.171,28.177,10492.138,12237.0,0.0,5379.824,0.9
2026,2,Chinese Grand Prix,R,HAD,46,HARD,,96.959,337.0,204.588,52.762,25.967,10498.334,12128.0,0.0,5479.974,0.9
2026,2,Chinese Grand Prix,R,HAM,55,HARD,,95.639,320.0,198.913,46.648,23.184,10543.975,12256.0,0.0,5369.396,0.9
2026,2,Chinese Grand Prix,R,HUL,38,MEDIUM,,96.08,340.0,202.149,47.838,21.892,10734.865,12433.0,0.0,5381.954,0.9
2026,2,Chinese Grand Prix,R,LAW,56,HARD,,96.761,324.0,200.118,44.624,19.086,10621.734,12300.0,0.0,5367.92,0.9
2026,2,Chinese Grand Prix,R,LEC,56,HARD,,95.559,319.0,204.693,51.117,18.994,10633.517,12116.0,0.0,5375.114,0.9
2026,2,Chinese Grand Prix,R,LIN,46,MEDIUM,,95.801,323.0,202.901,51.705,20.455,10566.486,12275.0,0.0,5415.691,0.9
2026,2,Chinese Grand Prix,R,OCO,54,SOFT,,95.56,317.0,202.542,48.034,20.787,10443.907,11820.0,0.0,5365.325,0.9
2026,2,Chinese Grand Prix,R,PER,50,HARD,,98.36,334.0,198.313,40.659,18.132,10338.258,12274.0,0.0,5409.407,0.9
2026,2,Chinese Grand Prix,R,RUS,56,HARD,,95.081,329.0,205.064,47.619,25.49,10453.826,12561.0,0.0,5380.641,0.9
2026,2,Chinese Grand Prix,R,SAI,51,HARD,,97.761,337.0,195.099,42.192,29.863,10402.504,12128.0,0.0,5371.04,0.9
2026,2,Chinese Grand Prix,R,STR,9,HARD,,100.8,323.0,192.782,46.494,28.052,10071.413,11967.0,0.0,5392.955,0.9
2026,2,Chinese Grand Prix,R,VER,39,HARD,,96.721,324.0,199.947,44.847,17.27,10438.93,12325.0,0.0,5377.671,0.9
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,92.72,320.0,223.103,52.802,15.339,10446.678,11826.0,0.0,5713.383,0.9
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,95.96,324.0,216.563,54.366,12.676,10592.67,11741.0,0.0,5733.332,0.9
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,92.041,322.0,225.111,54.0,15.714,10502.197,12181.0,0.0,5730.681,0.9
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,95.402,333.0,225.507,72.48,57.493,10613.807,12036.0,0.0,5975.331,0.9
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,93.88,334.0,221.02,50.286,15.429,10663.009,12266.0,0.0,5727.908,0.9
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,95.961,324.0,213.553,49.721,17.877,10432.48,12053.0,0.0,5733.038,0.9
2026,3,Japanese Grand Prix,R,COL,41,HARD,,94.2,323.0,217.986,46.459,17.28,10617.201,12095.0,0.0,5712.879,0.9
2026,3,Japanese Grand Prix,R,GAS,39,HARD,,93.161,321.0,222.762,54.441,15.473,10671.261,12169.0,0.0,5723.263,0.9
2026,3,Japanese Grand Prix,R,HAD,53,HARD,,93.48,331.0,221.172,46.944,12.778,10723.947,12199.0,0.0,5736.425,0.9
2026,3,Japanese Grand Prix,R,HAM,48,HARD,,92.561,332.0,225.02,51.163,15.407,10677.285,12179.0,0.0,5756.476,0.9
2026,3,Japanese Grand Prix,R,HUL,47,HARD,,93.401,339.0,225.091,54.545,15.249,10894.54,12875.0,0.0,5749.649,0.9
