season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,entry_speed_kph,apex_speed_kph,exit_speed_kph,min_speed_kph,entry_gear,apex_gear,exit_gear,speed_delta_vs_session_best,speed_delta_vs_teammate
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_02,miami-grand-prix_corner_02,0.55,120.6,82.0,158.4,82.0,3.0,2.0,4.0,12.0,6.545
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_03,miami-grand-prix_corner_03,0.55,176.667,175.0,242.667,175.0,4.0,4.0,5.0,14.0,4.182
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_06,miami-grand-prix_corner_06,0.55,201.75,114.0,121.0,114.0,5.0,3.0,3.0,20.0,9.864
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_07,miami-grand-prix_corner_07,0.55,116.667,109.0,248.333,109.0,3.0,3.0,6.0,12.0,5.0
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_12,miami-grand-prix_corner_12,0.55,244.2,83.0,97.2,83.0,8.0,2.0,2.0,9.0,4.364
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_13,miami-grand-prix_corner_13,0.55,99.0,82.0,98.333,82.0,2.0,2.0,2.0,8.0,2.955
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_14,miami-grand-prix_corner_14,0.55,78.6,69.0,242.2,69.0,1.0,1.0,5.0,6.0,2.545
2026,4,Miami Grand Prix,R,STR,56,SOFT,,miami-grand-prix_corner_19,miami-grand-prix_corner_19,0.55,62.4,57.0,232.8,57.0,1.0,1.0,5.0,16.0,6.364
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_02,miami-grand-prix_corner_02,0.55,195.6,85.0,162.8,85.0,7.0,2.0,4.0,9.0,3.545
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_03,miami-grand-prix_corner_03,0.55,191.333,189.0,252.0,189.0,5.0,4.0,6.0,0.0,-9.818
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_06,miami-grand-prix_corner_06,0.55,208.667,120.0,124.333,120.0,5.0,3.0,3.0,14.0,3.864
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_07,miami-grand-prix_corner_07,0.55,112.75,111.0,252.75,111.0,3.0,3.0,6.0,10.0,3.0
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_12,miami-grand-prix_corner_12,0.55,260.4,85.0,103.8,85.0,8.0,2.0,2.0,7.0,2.364
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_13,miami-grand-prix_corner_13,0.55,95.333,83.0,93.667,83.0,2.0,2.0,2.0,7.0,1.955
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_14,miami-grand-prix_corner_14,0.55,92.2,70.0,235.6,70.0,1.0,1.0,6.0,5.0,1.545
2026,4,Miami Grand Prix,R,VER,24,HARD,,miami-grand-prix_corner_19,miami-grand-prix_corner_19,0.55,70.0,64.0,231.6,64.0,1.0,1.0,6.0,9.0,-0.636
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,140.6,74.0,164.4,74.0,3.0,1.0,3.0,5.0,0.429
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,195.333,163.0,175.667,163.0,4.0,5.0,5.0,33.0,17.238
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,142.667,127.0,203.0,127.0,3.0,3.0,5.0,15.0,3.143
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,220.0,95.0,130.75,95.0,6.0,2.0,2.0,3.0,-0.429
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,158.667,151.0,253.333,151.0,3.0,3.0,6.0,11.0,-2.286
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,118.667,115.0,226.333,115.0,2.0,2.0,5.0,18.0,7.19
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,90.2,60.0,196.0,60.0,1.0,1.0,4.0,3.0,-0.333
2026,5,Canadian Grand Prix,R,ALB,11,SOFT,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,287.0,117.0,131.667,117.0,8.0,3.0,3.0,21.0,9.095
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,129.8,70.0,145.2,70.0,2.0,1.0,3.0,9.0,4.429
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,180.333,162.0,181.333,162.0,4.0,4.0,5.0,34.0,18.238
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,134.0,121.0,197.0,121.0,3.0,3.0,4.0,21.0,9.143
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,217.25,91.0,128.5,91.0,6.0,2.0,3.0,7.0,3.571
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,145.667,138.0,240.333,138.0,3.0,3.0,5.0,24.0,10.714
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,115.0,104.0,211.0,104.0,2.0,2.0,4.0,29.0,18.19
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,88.2,57.0,183.8,57.0,1.0,1.0,4.0,6.0,2.667
2026,5,Canadian Grand Prix,R,ALO,10,SOFT,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,266.75,118.0,148.5,118.0,8.0,3.0,3.0,20.0,8.095
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,152.0,79.0,164.0,79.0,3.0,1.0,3.0,0.0,-4.571
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,202.0,196.0,214.5,196.0,4.0,4.0,5.0,0.0,-15.762
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,179.667,142.0,207.333,142.0,4.0,3.0,5.0,0.0,-11.857
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,245.667,96.0,136.667,96.0,6.0,2.0,2.0,2.0,-1.429
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,160.0,157.0,252.0,157.0,3.0,3.0,6.0,5.0,-8.286
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,143.0,133.0,217.0,133.0,3.0,3.0,5.0,0.0,-10.81
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,119.0,61.0,190.2,61.0,2.0,1.0,4.0,2.0,-1.333
2026,5,Canadian Grand Prix,R,ANT,68,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,323.333,138.0,139.0,138.0,8.0,3.0,3.0,0.0,-11.905
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,147.5,77.0,146.25,77.0,3.0,1.0,3.0,2.0,-2.571
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,188.0,182.0,203.0,182.0,4.0,4.0,5.0,14.0,-1.762
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,154.667,130.0,186.0,130.0,4.0,3.0,4.0,12.0,0.143
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,225.5,97.0,132.25,97.0,6.0,2.0,2.0,1.0,-2.429
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,146.0,141.0,254.0,141.0,3.0,3.0,6.0,21.0,7.714
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,130.25,124.0,221.75,124.0,3.0,3.0,5.0,9.0,-1.81
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,109.4,63.0,193.0,63.0,2.0,1.0,4.0,0.0,-3.333
2026,5,Canadian Grand Prix,R,BEA,64,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,289.667,129.0,140.0,129.0,8.0,3.0,3.0,9.0,-2.905
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,139.5,75.0,120.0,75.0,3.0,1.0,2.0,4.0,-0.571
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,190.333,178.0,199.333,178.0,4.0,4.0,5.0,18.0,2.238
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,152.333,129.0,200.667,129.0,3.0,3.0,5.0,13.0,1.143
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,231.5,96.0,133.25,96.0,6.0,2.0,3.0,2.0,-1.429
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,151.5,148.0,255.0,148.0,3.0,3.0,6.0,14.0,0.714
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,132.0,125.0,217.0,125.0,3.0,3.0,5.0,8.0,-2.81
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,106.0,59.0,195.75,59.0,2.0,1.0,4.0,4.0,0.667
2026,5,Canadian Grand Prix,R,BOR,50,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,286.333,132.0,141.0,132.0,7.0,3.0,3.0,6.0,-5.905
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,133.0,74.0,156.5,74.0,3.0,2.0,4.0,5.0,0.429
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,186.0,164.0,174.5,164.0,4.0,5.0,5.0,32.0,16.238
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,138.75,122.0,197.0,122.0,4.0,4.0,4.0,20.0,8.143
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,207.25,93.0,134.0,93.0,6.0,3.0,3.0,5.0,1.571
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,158.5,155.0,255.0,155.0,4.0,3.0,6.0,7.0,-6.286
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,115.667,114.0,228.0,114.0,3.0,3.0,5.0,19.0,8.19
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,80.0,55.0,200.4,55.0,2.0,2.0,5.0,8.0,4.667
2026,5,Canadian Grand Prix,R,BOT,59,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,256.667,121.0,140.667,121.0,8.0,3.0,3.0,17.0,5.095
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,137.5,72.0,171.5,72.0,3.0,1.0,4.0,7.0,2.429
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,199.0,176.0,187.5,176.0,4.0,6.0,6.0,20.0,4.238
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,150.0,132.0,208.333,132.0,3.0,3.0,5.0,10.0,-1.857
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,235.0,96.0,135.0,96.0,6.0,2.0,2.0,2.0,-1.429
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,156.5,152.0,262.5,152.0,3.0,3.0,6.0,10.0,-3.286
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,131.333,121.0,230.333,121.0,3.0,3.0,5.0,12.0,1.19
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,92.75,60.0,211.0,60.0,2.0,1.0,4.0,3.0,-0.333
2026,5,Canadian Grand Prix,R,COL,67,HARD,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,277.333,126.0,139.667,126.0,7.0,3.0,3.0,12.0,0.095
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,141.4,75.0,160.8,75.0,3.0,1.0,3.0,4.0,-0.571
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,193.0,188.0,197.0,188.0,4.0,4.0,6.0,8.0,-7.762
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,149.333,135.0,209.667,135.0,3.0,3.0,5.0,7.0,-4.857
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,224.0,97.0,140.5,97.0,6.0,2.0,3.0,1.0,-2.429
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,155.333,149.0,259.667,149.0,3.0,3.0,6.0,13.0,-0.286
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,123.0,120.0,222.333,120.0,3.0,3.0,5.0,13.0,2.19
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,81.4,58.0,209.2,58.0,1.0,1.0,5.0,5.0,1.667
2026,5,Canadian Grand Prix,R,GAS,67,HARD,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,270.333,124.0,161.0,124.0,8.0,3.0,3.0,14.0,2.095
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,146.0,75.0,163.4,75.0,3.0,1.0,4.0,4.0,-0.571
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,203.0,191.0,215.5,191.0,4.0,4.0,6.0,5.0,-10.762
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,156.333,136.0,199.0,136.0,4.0,4.0,5.0,6.0,-5.857
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,234.5,98.0,134.75,98.0,6.0,2.0,3.0,0.0,-3.429
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,155.667,148.0,251.333,148.0,4.0,3.0,6.0,14.0,0.714
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,131.333,125.0,225.333,125.0,3.0,3.0,5.0,8.0,-2.81
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,111.2,62.0,196.8,62.0,2.0,1.0,4.0,1.0,-2.333
2026,5,Canadian Grand Prix,R,HAD,67,SOFT,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,305.667,134.0,140.667,134.0,8.0,4.0,4.0,4.0,-7.905
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,137.8,79.0,162.6,79.0,3.0,1.0,3.0,0.0,-4.571
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,196.5,176.0,193.5,176.0,4.0,5.0,5.0,20.0,4.238
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,158.333,135.0,209.333,135.0,5.0,3.0,5.0,7.0,-4.857
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,232.75,95.0,144.0,95.0,6.0,2.0,3.0,3.0,-0.429
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,164.0,160.0,261.5,160.0,4.0,3.0,6.0,2.0,-11.286
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,132.0,128.0,229.333,128.0,3.0,3.0,5.0,5.0,-5.81
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,97.0,59.0,200.0,59.0,3.0,1.0,4.0,4.0,0.667
2026,5,Canadian Grand Prix,R,HAM,61,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,297.333,122.0,141.333,122.0,8.0,3.0,3.0,16.0,4.095
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,135.2,75.0,166.2,75.0,3.0,1.0,3.0,4.0,-0.571
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,197.667,179.0,200.333,179.0,4.0,5.0,5.0,17.0,1.238
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,152.667,132.0,176.667,132.0,4.0,3.0,4.0,10.0,-1.857
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,230.75,98.0,134.0,98.0,6.0,2.0,3.0,0.0,-3.429
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,154.667,143.0,254.667,143.0,4.0,3.0,6.0,19.0,5.714
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,125.333,123.0,231.0,123.0,3.0,3.0,5.0,10.0,-0.81
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,99.0,60.0,200.2,60.0,2.0,1.0,4.0,3.0,-0.333
2026,5,Canadian Grand Prix,R,HUL,57,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,292.0,122.0,138.333,122.0,7.0,3.0,3.0,16.0,4.095
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,135.8,74.0,156.2,74.0,2.0,1.0,3.0,5.0,0.429
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,199.0,190.0,205.0,190.0,4.0,5.0,5.0,6.0,-9.762
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,157.5,128.0,207.0,128.0,4.0,3.0,5.0,14.0,2.143
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,240.25,94.0,130.0,94.0,6.0,2.0,2.0,4.0,0.571
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,150.0,146.0,260.5,146.0,3.0,3.0,6.0,16.0,2.714
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,130.0,122.0,227.667,122.0,3.0,3.0,5.0,11.0,0.19
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,104.0,62.0,205.5,62.0,2.0,1.0,5.0,1.0,-2.333
2026,5,Canadian Grand Prix,R,LAW,59,SOFT,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,289.5,124.0,147.5,124.0,8.0,3.0,3.0,14.0,2.095
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,134.75,76.0,154.0,76.0,3.0,1.0,3.0,3.0,-1.571
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,191.0,180.0,198.0,180.0,4.0,4.0,5.0,16.0,0.238
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,156.0,133.0,199.333,133.0,3.0,3.0,5.0,9.0,-2.857
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,206.333,93.0,134.333,93.0,6.0,2.0,3.0,5.0,1.571
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,154.333,146.0,256.667,146.0,3.0,3.0,6.0,16.0,2.714
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,128.0,124.0,230.0,124.0,3.0,3.0,5.0,9.0,-1.81
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,99.4,59.0,192.6,59.0,2.0,1.0,4.0,4.0,0.667
2026,5,Canadian Grand Prix,R,LEC,37,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,311.667,125.0,134.667,125.0,8.0,3.0,3.0,13.0,1.095
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,146.8,72.0,159.2,72.0,3.0,1.0,4.0,7.0,2.429
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,193.5,190.0,204.0,190.0,5.0,5.0,6.0,6.0,-9.762
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,155.0,126.0,196.0,126.0,4.0,3.0,5.0,16.0,4.143
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,232.25,93.0,123.75,93.0,6.0,2.0,2.0,5.0,1.571
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,146.5,144.0,253.0,144.0,3.0,3.0,7.0,18.0,4.714
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,126.0,122.0,230.0,122.0,3.0,3.0,6.0,11.0,0.19
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,91.667,62.0,206.0,62.0,1.0,1.0,5.0,1.0,-2.333
2026,5,Canadian Grand Prix,R,NOR,36,MEDIUM,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,294.0,125.0,136.0,125.0,8.0,3.0,3.0,13.0,1.095
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,143.0,71.0,163.8,71.0,3.0,1.0,4.0,8.0,3.429
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_03,canadian-grand-prix_corner_03,0.55,189.5,185.0,204.5,185.0,4.0,4.0,5.0,11.0,-4.762
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_04,canadian-grand-prix_corner_04,0.55,159.75,131.0,196.75,131.0,4.0,3.0,5.0,11.0,-0.857
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_06,canadian-grand-prix_corner_06,0.55,238.333,96.0,138.667,96.0,6.0,2.0,3.0,2.0,-1.429
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_07,canadian-grand-prix_corner_07,0.55,152.5,150.0,259.0,150.0,3.0,3.0,6.0,12.0,-1.286
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_10,canadian-grand-prix_corner_10,0.55,131.5,127.0,219.5,127.0,3.0,3.0,5.0,6.0,-4.81
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_13,canadian-grand-prix_corner_13,0.55,106.0,62.0,207.5,62.0,2.0,1.0,5.0,1.0,-2.333
2026,5,Canadian Grand Prix,R,OCO,64,SOFT,,canadian-grand-prix_corner_18,canadian-grand-prix_corner_18,0.55,290.333,130.0,137.667,130.0,8.0,3.0,3.0,8.0,-3.905
2026,5,Canadian Grand Prix,R,PER,37,SOFT,,canadian-grand-prix_corner_02,canadian-grand-prix_corner_02,0.55,131.2,75.0,157.4,75.0,3.0,2.0,3.0,4.0,-0.571
