meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1279,11228,2026-03-06T05:29:13+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 13 16:28:16 (PIT)
1279,11228,2026-03-06T05:29:19+00:00,,,Other,,,,,CAR 23 (ALB) TIME 2:12.339 DELETED - TRACK LIMITS AT TURN 9 LAP 15 16:28:19
1279,11228,2026-03-06T05:32:00+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:40.315 DELETED - TRACK LIMITS AT TURN 6 LAP 16 16:29:10
1279,11228,2026-03-06T05:32:32+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:55.107 DELETED - TRACK LIMITS AT TURN 3 LAP 13 16:30:46
1279,11228,2026-03-06T05:36:49+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
1279,11228,2026-03-06T05:36:59+00:00,,,Other,,,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 20 16:36:12 (PIT)
1279,11228,2026-03-06T05:37:52+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:40.101 DELETED - TRACK LIMITS AT TURN 3 LAP 20 16:36:24
1279,11228,2026-03-06T05:38:05+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
1279,11228,2026-03-06T05:41:12+00:00,,,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 10 16:40:26 (PIT)
1279,11228,2026-03-06T05:50:56+00:00,,,Other,,,,,CAR 3 (VER) TIME 1:28.706 DELETED - TRACK LIMITS AT TURN 10 LAP 12 16:49:31
1279,11228,2026-03-06T05:51:29+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:26.103 DELETED - TRACK LIMITS AT TURN 6 LAP 20 16:50:09
1279,11228,2026-03-06T05:52:49+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:28.284 DELETED - TRACK LIMITS AT TURN 2 LAP 24 16:51:16
1279,11228,2026-03-06T05:54:18+00:00,,,Flag,YELLOW,Sector,17.0,,YELLOW IN TRACK SECTOR 17
1279,11228,2026-03-06T05:54:19+00:00,,,Flag,YELLOW,Sector,18.0,,YELLOW IN TRACK SECTOR 18
1279,11228,2026-03-06T05:54:47+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1279,11228,2026-03-06T05:55:35+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,,DOUBLE YELLOW IN TRACK SECTOR 17
1279,11228,2026-03-06T05:55:52+00:00,,,Flag,YELLOW,Sector,17.0,,YELLOW IN TRACK SECTOR 17
1279,11228,2026-03-06T05:55:53+00:00,,,SafetyCar,,,,,VSC ENDING
1279,11228,2026-03-06T05:55:56+00:00,,,Flag,CLEAR,Sector,17.0,,CLEAR IN TRACK SECTOR 17
1279,11228,2026-03-06T05:56:00+00:00,,,Flag,CLEAR,Sector,18.0,,CLEAR IN TRACK SECTOR 18
1279,11228,2026-03-06T05:56:05+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1279,11228,2026-03-06T05:59:13+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:36.129 DELETED - TRACK LIMITS AT TURN 3 LAP 28 16:57:51
1279,11228,2026-03-06T06:00:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1279,11228,2026-03-06T06:00:00.176000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1279,11228,2026-03-06T06:00:06+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL)
1279,11228,2026-03-06T06:05:33+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,,DOUBLE YELLOW IN TRACK SECTOR 2
