id,season,round,race_id,session_id,session_code,driver_id,constructor_id,representative_lap_s,best_lap_s,long_run_lap_s,long_run_degradation_s,gap_to_session_best_s,pace_rank,gap_to_teammate_s,top_speed_kph,air_temp_c,track_temp_c,rainfall_flag,source_label
2026-02-shanghai|Q|albon,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,albon,williams,103.91366666666666,94.772,,,10.917166666666644,17.0,-1.0152499999999949,318.0,17.688888888888886,32.14444444444444,False,race_week_session_pace_v1
2026-02-shanghai|Q|alonso,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,alonso,aston_martin,106.967,95.203,,,13.970499999999989,19.0,-1.7974166666666775,307.0,17.671428571428574,32.099999999999994,False,race_week_session_pace_v1
2026-02-shanghai|Q|antonelli,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,antonelli,mercedes,95.22333333333334,92.064,119.117,52.33399999999999,2.226833333333332,9.0,-3.8774999999999977,314.0,17.82,31.01,False,race_week_session_pace_v1
2026-02-shanghai|Q|bearman,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,bearman,haas,93.782,93.197,108.891,13.134499999999996,0.7854999999999848,8.0,-2.0787499999999994,314.0,17.8,31.31538461538461,False,race_week_session_pace_v1
2026-02-shanghai|Q|bortoleto,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,bortoleto,audi,102.60633333333332,93.549,123.416,,9.609833333333311,15.0,0.8944999999999936,322.0,17.79,32.09,False,race_week_session_pace_v1
2026-02-shanghai|Q|bottas,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,bottas,cadillac,107.9525,95.436,,,14.955999999999976,20.0,-0.1545000000000129,312.0,17.650000000000002,32.15,False,race_week_session_pace_v1
2026-02-shanghai|Q|colapinto,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,colapinto,alpine,97.027,93.357,,,4.030499999999989,10.0,1.7718333333333334,320.0,17.79090909090909,31.90909090909091,False,race_week_session_pace_v1
2026-02-shanghai|Q|gasly,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,gasly,alpine,93.48333333333332,92.873,106.77983333333331,4.4464,0.4868333333333225,6.0,-1.7718333333333334,319.0,17.78666666666667,31.326666666666664,False,race_week_session_pace_v1
2026-02-shanghai|Q|hadjar,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,hadjar,red_bull,93.55866666666668,93.121,107.931,-1.9164999999999992,0.5621666666666556,7.0,0.0723333333333329,316.0,17.79285714285714,31.4,False,race_week_session_pace_v1
2026-02-shanghai|Q|hamilton,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,hamilton,ferrari,93.375,92.415,105.87275,6.691666666666667,0.3784999999999883,4.0,0.1774166666666587,312.0,17.830769230769228,31.32307692307692,False,race_week_session_pace_v1
2026-02-shanghai|Q|hulkenberg,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,hulkenberg,audi,100.81733333333334,93.354,115.361,,7.820833333333326,14.0,-0.8944999999999936,315.0,17.833333333333332,32.099999999999994,False,race_week_session_pace_v1
2026-02-shanghai|Q|lawson,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,lawson,rb,97.41033333333333,93.765,104.96575,6.780333333333336,4.413833333333315,11.0,-0.5830833333333345,319.0,17.8,32.00909090909091,False,race_week_session_pace_v1
2026-02-shanghai|Q|leclerc,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,leclerc,ferrari,93.02016666666668,92.428,103.703,4.423749999999998,0.0236666666666565,2.0,-0.177416666666673,310.0,17.821428571428573,31.378571428571423,False,race_week_session_pace_v1
2026-02-shanghai|Q|arvid_lindblad,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,arvid_lindblad,rb,98.5765,93.784,108.0035,24.085000000000008,5.579999999999998,13.0,0.5830833333333487,317.0,17.79090909090909,31.972727272727276,False,race_week_session_pace_v1
2026-02-shanghai|Q|norris,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,norris,mclaren,92.9965,92.608,106.3468,4.8035,0.0,1.0,-0.0397499999999979,310.0,17.842857142857145,31.285714285714285,False,race_week_session_pace_v1
