season,round,event_name,session_code,driver_id,constructor_id,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life,practice_importance,degradation_risk,tyre_life_index
2026,6,Monaco Grand Prix,R,PIA,McLaren,6.0,SOFT,9,79.92133333333332,-2.506,-0.9166666666666666,5.0,14.0,1.1,-30.0,23.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,1.0,MEDIUM,31,79.23906451612905,0.0358999999999999,0.4956144797845636,1.0,31.0,1.1,1.077,62.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,2.0,HARD,29,80.02589655172413,0.5375357142857139,-0.1591133004926107,1.0,29.0,1.1,16.126,58.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,3.0,SOFT,6,100.00533333333334,0.1054000000000002,-0.2571428571428572,5.0,10.0,1.1,3.162,16.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,4.0,SOFT,1,106.225,0.0,0.0,11.0,11.0,1.1,0.0,12.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,5.0,SOFT,3,90.47433333333332,-3.3004999999999995,-0.5,5.0,8.0,1.1,-30.0,11.0
2026,6,Monaco Grand Prix,R,RUS,Mercedes,6.0,SOFT,6,78.34516666666666,-0.9256,-1.0,9.0,14.0,1.1,-27.768,20.0
2026,6,Monaco Grand Prix,R,SAI,Williams,1.0,MEDIUM,52,80.27063461538461,-0.0610980392156862,0.0054214424464335,1.0,52.0,1.1,-1.833,104.0
2026,6,Monaco Grand Prix,R,SAI,Williams,2.0,SOFT,7,86.72171428571427,2.7005000000000003,0.4285714285714286,1.0,7.0,1.1,81.015,14.0
2026,6,Monaco Grand Prix,R,SAI,Williams,3.0,SOFT,6,100.00266666666666,-0.3986000000000018,-0.3142857142857143,8.0,13.0,1.1,-11.958,19.0
2026,6,Monaco Grand Prix,R,SAI,Williams,4.0,SOFT,1,107.396,0.0,0.0,14.0,14.0,1.1,0.0,15.0
2026,6,Monaco Grand Prix,R,SAI,Williams,5.0,SOFT,1,145.003,0.0,0.0,5.0,5.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,SAI,Williams,6.0,SOFT,1,92.832,0.0,0.0,5.0,5.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,STR,Aston Martin,1.0,MEDIUM,4,90.422,-0.0606666666666626,-0.3999999999999999,1.0,4.0,1.1,-1.82,8.0
2026,6,Monaco Grand Prix,R,STR,Aston Martin,2.0,SOFT,52,79.80909615384616,-0.0918627450980392,0.069966489525233,1.0,52.0,1.1,-2.756,104.0
2026,7,Barcelona Grand Prix,R,ALB,Williams,1.0,MEDIUM,13,86.99692307692308,-0.3445,0.521978021978022,1.0,13.0,1.1,-10.335,26.0
2026,7,Barcelona Grand Prix,R,ALB,Williams,2.0,HARD,16,87.393625,-0.2625333333333335,0.4441176470588235,1.0,16.0,1.1,-7.876,32.0
2026,7,Barcelona Grand Prix,R,ALB,Williams,3.0,HARD,5,89.1068,-1.651250000000001,-0.0999999999999999,1.0,5.0,1.1,-30.0,10.0
2026,7,Barcelona Grand Prix,R,ALB,Williams,4.0,SOFT,15,84.19113333333334,0.3579285714285721,0.8892857142857141,2.0,16.0,1.1,10.738,31.0
2026,7,Barcelona Grand Prix,R,ALB,Williams,5.0,SOFT,5,97.99179999999998,-3.6060000000000016,-0.8999999999999998,4.0,8.0,1.1,-30.0,13.0
2026,7,Barcelona Grand Prix,R,ALO,Aston Martin,1.0,HARD,21,87.94171428571428,-0.0961000000000005,0.5441558441558442,1.0,21.0,1.1,-2.883,42.0
2026,7,Barcelona Grand Prix,R,ALO,Aston Martin,2.0,HARD,16,87.156125,-0.6118666666666664,0.3852941176470588,1.0,16.0,1.1,-18.356,32.0
2026,7,Barcelona Grand Prix,R,ANT,Mercedes,1.0,MEDIUM,14,83.586,0.0413076923076927,0.5390542315836833,1.0,14.0,1.1,1.239,28.0
2026,7,Barcelona Grand Prix,R,ANT,Mercedes,2.0,HARD,23,83.43652173913044,-0.2868181818181819,0.5948616600790514,1.0,23.0,1.1,-8.605,46.0
2026,7,Barcelona Grand Prix,R,ANT,Mercedes,3.0,HARD,24,83.73604166666667,-0.2531304347826088,0.1504347826086956,1.0,24.0,1.1,-7.594,48.0
2026,7,Barcelona Grand Prix,R,BEA,Haas F1 Team,1.0,MEDIUM,18,86.70133333333334,-0.1452352941176467,0.479876160990712,1.0,18.0,1.1,-4.357,36.0
2026,7,Barcelona Grand Prix,R,BEA,Haas F1 Team,2.0,HARD,21,86.4992857142857,0.0552500000000002,0.3324675324675324,1.0,21.0,1.1,1.658,42.0
2026,7,Barcelona Grand Prix,R,BEA,Haas F1 Team,3.0,SOFT,21,86.68280952380952,0.0810999999999999,0.0,,,1.1,2.433,21.0
2026,7,Barcelona Grand Prix,R,BOR,Audi,1.0,MEDIUM,15,86.81286666666668,-0.3116428571428571,0.6,1.0,15.0,1.1,-9.349,30.0
2026,7,Barcelona Grand Prix,R,BOR,Audi,2.0,HARD,18,86.18561111111111,-0.2144117647058821,0.6388028895768835,1.0,18.0,1.1,-6.432,36.0
2026,7,Barcelona Grand Prix,R,BOR,Audi,3.0,HARD,20,86.784,0.108947368421053,0.0330827067669172,1.0,20.0,1.1,3.268,40.0
2026,7,Barcelona Grand Prix,R,BOR,Audi,4.0,SOFT,11,89.59800000000001,-1.6048000000000016,0.2818181818181818,1.0,11.0,1.1,-30.0,22.0
2026,7,Barcelona Grand Prix,R,BOT,Cadillac,1.0,MEDIUM,14,88.16357142857143,-0.2460769230769229,0.5912087912087912,1.0,14.0,1.1,-7.382,28.0
2026,7,Barcelona Grand Prix,R,BOT,Cadillac,2.0,HARD,1,120.78,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,7,Barcelona Grand Prix,R,COL,Alpine,1.0,SOFT,12,86.14691666666666,-0.1824545454545459,0.4405594405594406,1.0,12.0,1.1,-5.474,24.0
2026,7,Barcelona Grand Prix,R,COL,Alpine,2.0,HARD,22,85.6124090909091,-0.2426190476190475,0.4647092038396387,1.0,22.0,1.1,-7.279,44.0
2026,7,Barcelona Grand Prix,R,COL,Alpine,3.0,HARD,31,87.12051612903227,-0.2457333333333338,0.1979838709677419,1.0,31.0,1.1,-7.372,62.0
2026,7,Barcelona Grand Prix,R,GAS,Alpine,1.0,MEDIUM,14,86.18364285714286,-0.181076923076923,0.4417582417582417,1.0,14.0,1.1,-5.432,28.0
2026,7,Barcelona Grand Prix,R,GAS,Alpine,2.0,HARD,26,86.32323076923078,0.2260400000000004,0.6314529914529914,1.0,26.0,1.1,6.781,52.0
2026,7,Barcelona Grand Prix,R,GAS,Alpine,3.0,HARD,25,86.11675999999997,-0.1143333333333333,0.5915384615384616,1.0,25.0,1.1,-3.43,50.0
2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,1.0,MEDIUM,15,85.56686666666666,-0.3525000000000001,0.3357142857142856,1.0,15.0,1.1,-10.575,30.0
2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,2.0,HARD,17,84.591,-0.3163125000000004,0.573529411764706,1.0,17.0,1.1,-9.489,34.0
2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,3.0,HARD,26,84.8178076923077,-0.3931999999999994,0.4741880341880342,1.0,26.0,1.1,-11.796,52.0
2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,4.0,SOFT,7,92.27414285714288,-1.400666666666666,-0.1071428571428571,4.0,10.0,1.1,-30.0,17.0
2026,7,Barcelona Grand Prix,R,HAM,Ferrari,1.0,SOFT,11,83.48581818181819,0.2189000000000007,0.5818181818181819,3.0,13.0,1.1,6.567,24.0
2026,7,Barcelona Grand Prix,R,HAM,Ferrari,2.0,HARD,16,83.917,-0.2939333333333337,0.6235294117647059,1.0,16.0,1.1,-8.818,32.0
2026,7,Barcelona Grand Prix,R,HAM,Ferrari,3.0,MEDIUM,14,84.58221428571429,0.0804615384615389,0.6043956043956044,1.0,14.0,1.1,2.414,28.0
2026,7,Barcelona Grand Prix,R,HAM,Ferrari,4.0,HARD,25,84.11751999999998,-0.6115833333333333,0.7338461538461539,1.0,25.0,1.1,-18.347,50.0
2026,7,Barcelona Grand Prix,R,HUL,Audi,1.0,SOFT,13,85.67892307692308,-0.0843333333333333,0.510989010989011,1.0,13.0,1.1,-2.53,26.0
2026,7,Barcelona Grand Prix,R,HUL,Audi,2.0,HARD,16,86.4855625,0.0217333333333338,0.1970588235294117,1.0,16.0,1.1,0.652,32.0
2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,1.0,MEDIUM,11,85.51590909090909,-0.1003,0.4272727272727273,1.0,11.0,1.1,-3.009,22.0
2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,2.0,HARD,24,85.84537499999999,-0.21095652173913,0.3965217391304347,1.0,24.0,1.1,-6.329,48.0
2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,3.0,HARD,30,87.31216666666668,-0.413620689655172,0.1368186874304783,1.0,30.0,1.1,-12.409,60.0
2026,7,Barcelona Grand Prix,R,LEC,Ferrari,1.0,MEDIUM,16,84.1568125,-0.0963999999999998,0.5294117647058824,1.0,16.0,1.1,-2.892,32.0
2026,7,Barcelona Grand Prix,R,LEC,Ferrari,2.0,HARD,23,83.79373913043477,-0.1765454545454545,0.575098814229249,1.0,23.0,1.1,-5.296,46.0
2026,7,Barcelona Grand Prix,R,LEC,Ferrari,3.0,HARD,23,85.99704347826086,-0.3267272727272722,0.4812252964426877,1.0,23.0,1.1,-9.802,46.0
2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,1.0,MEDIUM,22,86.061,-0.0235238095238095,0.4940711462450593,1.0,22.0,1.1,-0.706,44.0
2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,2.0,HARD,15,86.21173333333334,-0.4362857142857135,0.0892857142857142,1.0,15.0,1.1,-13.089,30.0
2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,3.0,HARD,28,87.13075000000002,-0.5020370370370373,0.1346469622331691,1.0,28.0,1.1,-15.061,56.0
2026,7,Barcelona Grand Prix,R,NOR,McLaren,1.0,MEDIUM,13,83.8146923076923,0.0540000000000008,0.5879120879120878,1.0,13.0,1.1,1.62,26.0
2026,7,Barcelona Grand Prix,R,NOR,McLaren,2.0,HARD,22,83.61222727272727,-0.2271904761904755,0.6623376623376624,1.0,22.0,1.1,-6.816,44.0
2026,7,Barcelona Grand Prix,R,NOR,McLaren,3.0,HARD,31,85.25045161290323,-0.2978000000000004,0.455241935483871,1.0,31.0,1.1,-8.934,62.0
2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,1.0,SOFT,13,86.77507692307692,-0.2369166666666669,0.5549450549450549,1.0,13.0,1.1,-7.108,26.0
2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,2.0,HARD,21,86.77095238095238,-0.1521999999999998,0.6558441558441558,1.0,21.0,1.1,-4.566,42.0
2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,3.0,MEDIUM,24,86.92604166666666,-0.1718695652173908,0.3756521739130434,1.0,24.0,1.1,-5.156,48.0
2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,4.0,SOFT,6,95.12716666666664,-2.397799999999998,-0.6571428571428573,1.0,6.0,1.1,-30.0,12.0
2026,7,Barcelona Grand Prix,R,PER,Cadillac,1.0,SOFT,12,87.32058333333333,-0.3224545454545451,0.5244755244755246,1.0,12.0,1.1,-9.674,24.0
2026,7,Barcelona Grand Prix,R,PER,Cadillac,2.0,HARD,19,87.61500000000001,-0.159333333333333,0.5368421052631579,1.0,19.0,1.1,-4.78,38.0
2026,7,Barcelona Grand Prix,R,PER,Cadillac,3.0,HARD,8,90.810125,0.159714285714285,0.261904761904762,1.0,8.0,1.1,4.791,16.0
2026,7,Barcelona Grand Prix,R,PER,Cadillac,4.0,MEDIUM,24,88.20254166666666,-0.4628260869565221,0.3913043478260869,1.0,24.0,1.1,-13.885,48.0
2026,7,Barcelona Grand Prix,R,PIA,McLaren,1.0,MEDIUM,14,84.46835714285713,-0.0021538461538455,0.4505494505494505,1.0,14.0,1.1,-0.065,28.0
2026,7,Barcelona Grand Prix,R,PIA,McLaren,2.0,HARD,22,84.04054545454545,-0.2678095238095236,0.6047430830039526,1.0,22.0,1.1,-8.034,44.0
2026,7,Barcelona Grand Prix,R,PIA,McLaren,3.0,HARD,30,85.8439,0.0151724137931033,0.4135706340378197,1.0,30.0,1.1,0.455,60.0
2026,7,Barcelona Grand Prix,R,RUS,Mercedes,1.0,MEDIUM,12,83.17975,0.2759999999999988,0.6013986013986015,1.0,12.0,1.1,8.28,24.0
2026,7,Barcelona Grand Prix,R,RUS,Mercedes,2.0,HARD,24,83.71354166666667,-0.1762173913043483,0.5834782608695652,1.0,24.0,1.1,-5.287,48.0
2026,7,Barcelona Grand Prix,R,RUS,Mercedes,3.0,HARD,30,85.34613333333333,-0.3653103448275865,0.432258064516129,1.0,30.0,1.1,-10.959,60.0
2026,7,Barcelona Grand Prix,R,SAI,Williams,1.0,SOFT,14,86.43349999999998,-0.1996923076923069,0.5472527472527472,1.0,14.0,1.1,-5.991,28.0
2026,7,Barcelona Grand Prix,R,SAI,Williams,2.0,HARD,16,86.30749999999999,-0.3568666666666663,0.6088235294117647,1.0,16.0,1.1,-10.706,32.0
2026,7,Barcelona Grand Prix,R,SAI,Williams,3.0,HARD,25,86.60424,0.238541666666667,0.0423239738908648,1.0,25.0,1.1,7.156,50.0
2026,7,Barcelona Grand Prix,R,SAI,Williams,4.0,MEDIUM,9,91.09733333333332,-0.8170000000000002,0.2666666666666666,1.0,9.0,1.1,-24.51,18.0
2026,7,Barcelona Grand Prix,R,STR,Aston Martin,1.0,HARD,5,89.8114,-0.4329999999999998,-0.0999999999999999,1.0,5.0,1.1,-12.99,10.0
2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,1.0,SOFT,12,84.22341666666667,0.052181818181818,0.6013986013986015,4.0,15.0,1.1,1.565,27.0
2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,2.0,MEDIUM,17,84.05482352941176,-0.2913749999999995,0.6200980392156864,1.0,17.0,1.1,-8.741,34.0
2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,3.0,HARD,11,84.66345454545454,0.0876000000000004,0.4272727272727273,1.0,11.0,1.1,2.628,22.0
2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,4.0,MEDIUM,26,85.2958076923077,-0.24168,0.7367521367521367,1.0,26.0,1.1,-7.25,52.0
2026,8,Austrian Grand Prix,R,ALB,Williams,1.0,MEDIUM,18,75.53994444444443,-0.2155294117647059,0.3622291021671827,1.0,18.0,1.1,-6.466,36.0
2026,8,Austrian Grand Prix,R,ALB,Williams,2.0,MEDIUM,19,77.309,-0.2714999999999992,0.0824561403508772,1.0,19.0,1.1,-8.145,38.0
2026,8,Austrian Grand Prix,R,ALB,Williams,3.0,HARD,32,74.92096874999999,-0.2128064516129034,0.5075611789257768,1.0,32.0,1.1,-6.384,64.0
2026,8,Austrian Grand Prix,R,ALO,Aston Martin,1.0,MEDIUM,24,76.79991666666668,0.1713043478260868,0.5365217391304348,1.0,24.0,1.1,5.139,48.0
2026,8,Austrian Grand Prix,R,ALO,Aston Martin,2.0,SOFT,25,76.83148,-0.1970833333333335,-0.0592307692307692,1.0,25.0,1.1,-5.913,50.0
2026,8,Austrian Grand Prix,R,ALO,Aston Martin,3.0,SOFT,19,75.72773684210524,-0.4842222222222219,0.4228070175438596,1.0,19.0,1.1,-14.527,38.0
2026,8,Austrian Grand Prix,R,ANT,Mercedes,1.0,MEDIUM,24,73.20579166666667,0.0566521739130433,0.3539130434782608,1.0,24.0,1.1,1.7,48.0
2026,8,Austrian Grand Prix,R,ANT,Mercedes,2.0,HARD,27,74.06777777777778,-0.5678076923076925,0.3485958485958486,1.0,27.0,1.1,-17.034,54.0
2026,8,Austrian Grand Prix,R,ANT,Mercedes,3.0,HARD,20,72.15979999999999,-0.776,0.0947368421052631,1.0,20.0,1.1,-23.28,40.0
2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,1.0,MEDIUM,24,75.66620833333333,0.170869565217391,0.4547826086956522,1.0,24.0,1.1,5.126,48.0
2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,2.0,HARD,21,75.88385714285715,-0.4856999999999999,0.3909090909090909,1.0,21.0,1.1,-14.571,42.0
2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,3.0,MEDIUM,25,74.04423999999999,-0.4158333333333341,0.2176923076923076,1.0,25.0,1.1,-12.475,50.0
2026,8,Austrian Grand Prix,R,BOR,Audi,1.0,SOFT,17,74.62041176470588,-0.1299374999999996,0.125,1.0,17.0,1.1,-3.898,34.0
2026,8,Austrian Grand Prix,R,BOR,Audi,2.0,MEDIUM,27,75.57129629629628,-0.2021923076923079,0.3095238095238095,1.0,27.0,1.1,-6.066,54.0
2026,8,Austrian Grand Prix,R,BOR,Audi,3.0,HARD,26,73.82007692307693,-0.2923599999999999,0.189059829059829,1.0,26.0,1.1,-8.771,52.0
2026,8,Austrian Grand Prix,R,BOT,Cadillac,1.0,MEDIUM,2,85.882,3.7319999999999993,0.0,1.0,2.0,1.1,90.0,4.0
2026,8,Austrian Grand Prix,R,COL,Alpine,1.0,MEDIUM,20,75.54639999999999,-0.2354210526315789,0.1864661654135338,1.0,20.0,1.1,-7.063,40.0
2026,8,Austrian Grand Prix,R,COL,Alpine,2.0,HARD,26,76.18384615384616,-0.2546800000000002,0.1391452991452991,1.0,26.0,1.1,-7.64,52.0
2026,8,Austrian Grand Prix,R,COL,Alpine,3.0,MEDIUM,24,73.82991666666666,-0.4196086956521731,0.2452173913043478,1.0,24.0,1.1,-12.588,48.0
2026,8,Austrian Grand Prix,R,GAS,Alpine,1.0,MEDIUM,13,75.39015384615385,-0.1184999999999997,0.4945054945054945,1.0,13.0,1.1,-3.555,26.0
2026,8,Austrian Grand Prix,R,GAS,Alpine,2.0,HARD,25,75.85716,-0.1653750000000003,0.3123076923076923,1.0,25.0,1.1,-4.961,50.0
2026,8,Austrian Grand Prix,R,GAS,Alpine,3.0,MEDIUM,13,74.35961538461538,-0.2875833333333328,0.3626373626373627,1.0,13.0,1.1,-8.627,26.0
2026,8,Austrian Grand Prix,R,GAS,Alpine,4.0,SOFT,19,73.37126315789475,-0.6087222222222218,-0.1491228070175438,1.0,19.0,1.1,-18.262,38.0
2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,1.0,MEDIUM,18,73.7898888888889,-0.1534705882352946,0.4241486068111454,1.0,18.0,1.1,-4.604,36.0
2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,2.0,MEDIUM,22,75.03186363636362,-0.7392380952380952,0.3483907396950875,1.0,22.0,1.1,-22.177,44.0
2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,3.0,HARD,31,72.53093548387098,-0.2882,0.3933864320828656,1.0,31.0,1.1,-8.646,62.0
2026,8,Austrian Grand Prix,R,HAM,Ferrari,1.0,MEDIUM,12,73.21491666666667,0.1579090909090904,0.5384615384615385,1.0,12.0,1.1,4.737,24.0
2026,8,Austrian Grand Prix,R,HAM,Ferrari,2.0,HARD,13,75.78346153846154,0.0166666666666669,0.0769230769230769,1.0,13.0,1.1,0.5,26.0
2026,8,Austrian Grand Prix,R,HAM,Ferrari,3.0,SOFT,17,73.888,-0.2993750000000004,0.5612745098039216,3.0,19.0,1.1,-8.981,36.0
2026,8,Austrian Grand Prix,R,HAM,Ferrari,4.0,HARD,29,72.56937931034483,-0.2967857142857139,0.4802955665024629,1.0,29.0,1.1,-8.904,58.0
2026,8,Austrian Grand Prix,R,HUL,Audi,1.0,MEDIUM,21,75.14571428571428,-0.1412500000000001,0.3636363636363636,1.0,21.0,1.1,-4.238,42.0
2026,8,Austrian Grand Prix,R,HUL,Audi,2.0,MEDIUM,24,75.526125,-0.2716956521739134,-0.1226086956521739,1.0,24.0,1.1,-8.151,48.0
2026,8,Austrian Grand Prix,R,HUL,Audi,3.0,HARD,25,73.83103999999999,-0.4155833333333334,-0.1684615384615384,1.0,25.0,1.1,-12.468,50.0
2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,1.0,MEDIUM,19,74.25384210526317,-0.0277777777777777,0.4421052631578948,1.0,19.0,1.1,-0.833,38.0
2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,2.0,HARD,26,75.57680769230768,-0.2175999999999999,0.0598290598290598,1.0,26.0,1.1,-6.528,52.0
2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,3.0,MEDIUM,25,73.49972000000001,-0.3770833333333332,0.173076923076923,1.0,25.0,1.1,-11.312,50.0
2026,8,Austrian Grand Prix,R,LEC,Ferrari,1.0,MEDIUM,13,73.60192307692309,0.0996666666666665,0.2087912087912088,1.0,13.0,1.1,2.99,26.0
2026,8,Austrian Grand Prix,R,LEC,Ferrari,2.0,HARD,24,75.09404166666667,-0.4649565217391305,-0.1530434782608695,1.0,24.0,1.1,-13.949,48.0
2026,8,Austrian Grand Prix,R,LEC,Ferrari,3.0,HARD,22,73.43395454545455,-0.1767142857142863,0.5053642010163749,1.0,22.0,1.1,-5.301,44.0
2026,8,Austrian Grand Prix,R,LEC,Ferrari,4.0,SOFT,12,72.41741666666667,-0.9158181818181816,-0.5384615384615385,4.0,15.0,1.1,-27.475,27.0
2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,1.0,MEDIUM,18,74.40172222222222,-0.1237058823529416,0.4633642930856553,1.0,18.0,1.1,-3.711,36.0
2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,2.0,HARD,28,75.32571428571428,-0.267888888888889,0.2375478927203065,1.0,28.0,1.1,-8.037,56.0
2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,3.0,MEDIUM,24,73.69408333333332,-0.388260869565217,0.1156521739130434,1.0,24.0,1.1,-11.648,48.0
2026,8,Austrian Grand Prix,R,NOR,McLaren,1.0,MEDIUM,21,73.73333333333333,-0.0075499999999998,0.4311688311688312,1.0,21.0,1.1,-0.226,42.0
2026,8,Austrian Grand Prix,R,NOR,McLaren,2.0,HARD,26,74.54073076923076,-0.3462799999999998,0.0147008547008547,1.0,26.0,1.1,-10.388,52.0
2026,8,Austrian Grand Prix,R,NOR,McLaren,3.0,HARD,24,72.62604166666667,-0.336695652173913,0.4808695652173912,1.0,24.0,1.1,-10.101,48.0
2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,1.0,MEDIUM,18,75.3823888888889,-0.0480588235294113,0.5933952528379773,1.0,18.0,1.1,-1.442,36.0
2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,2.0,MEDIUM,15,77.87293333333332,-0.0468571428571432,-0.4857142857142856,1.0,15.0,1.1,-1.406,30.0
2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,3.0,HARD,36,74.97038888888889,-0.2028857142857146,0.5462033462033462,1.0,36.0,1.1,-6.087,72.0
2026,8,Austrian Grand Prix,R,PER,Cadillac,1.0,MEDIUM,4,79.34275,0.5523333333333321,0.1999999999999999,1.0,4.0,1.1,16.57,8.0
2026,8,Austrian Grand Prix,R,PIA,McLaren,1.0,MEDIUM,19,73.61910526315789,0.0072777777777777,0.3333333333333333,1.0,19.0,1.1,0.218,38.0
2026,8,Austrian Grand Prix,R,PIA,McLaren,2.0,HARD,23,74.7775652173913,-0.5735000000000002,0.2638339920948616,1.0,23.0,1.1,-17.205,46.0
2026,8,Austrian Grand Prix,R,PIA,McLaren,3.0,HARD,29,72.45313793103449,-0.2946428571428571,0.4950738916256156,1.0,29.0,1.1,-8.839,58.0
2026,8,Austrian Grand Prix,R,RUS,Mercedes,1.0,MEDIUM,19,72.81005263157896,0.1157222222222221,0.6192982456140351,1.0,19.0,1.1,3.472,38.0
2026,8,Austrian Grand Prix,R,RUS,Mercedes,2.0,HARD,24,74.618,-0.4955652173913048,0.3043478260869565,1.0,24.0,1.1,-14.867,48.0
2026,8,Austrian Grand Prix,R,RUS,Mercedes,3.0,HARD,28,72.277,-0.3343703703703706,0.4105090311986863,1.0,28.0,1.1,-10.031,56.0
2026,8,Austrian Grand Prix,R,SAI,Williams,1.0,SOFT,14,75.5705,-0.2482307692307695,0.4505494505494505,1.0,14.0,1.1,-7.447,28.0
2026,8,Austrian Grand Prix,R,SAI,Williams,2.0,MEDIUM,9,76.17188888888889,-0.982875,-0.5,1.0,9.0,1.1,-29.486,18.0
2026,8,Austrian Grand Prix,R,STR,Aston Martin,1.0,MEDIUM,24,77.144,0.1058695652173914,0.606086956521739,1.0,24.0,1.1,3.176,48.0
2026,8,Austrian Grand Prix,R,STR,Aston Martin,2.0,SOFT,21,77.95852380952381,-0.0070500000000002,0.1324675324675324,1.0,21.0,1.1,-0.212,42.0
2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,1.0,MEDIUM,18,73.05944444444444,-0.0600000000000006,0.47781217750258,1.0,18.0,1.1,-1.8,36.0
2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,2.0,HARD,31,74.05832258064518,-0.2551999999999997,0.3439516129032258,1.0,31.0,1.1,-7.656,62.0
2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,3.0,HARD,22,72.21418181818184,-0.4591428571428576,0.1869000564652738,1.0,22.0,1.1,-13.774,44.0
2026,9,British Grand Prix,R,ALB,Williams,1.0,MEDIUM,1,142.352,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,9,British Grand Prix,R,ALB,Williams,2.0,HARD,13,100.82015384615384,-0.7929166666666667,0.0659340659340659,1.0,13.0,1.1,-23.788,26.0
2026,9,British Grand Prix,R,ALB,Williams,3.0,MEDIUM,9,101.66244444444446,-1.4090000000000007,-0.2666666666666666,8.0,16.0,1.1,-30.0,25.0
2026,9,British Grand Prix,R,ALB,Williams,4.0,SOFT,12,98.74,-0.9021818181818188,0.0139860139860139,3.0,14.0,1.1,-27.065,26.0
2026,9,British Grand Prix,R,ALB,Williams,5.0,SOFT,5,104.5178,-3.40925,-0.7,4.0,8.0,1.1,-30.0,13.0
2026,9,British Grand Prix,R,ALB,Williams,6.0,SOFT,3,104.125,-2.5890000000000057,-0.5,4.0,6.0,1.1,-30.0,9.0
2026,9,British Grand Prix,R,ALO,Aston Martin,1.0,MEDIUM,20,99.6688,-0.6043157894736841,0.0947368421052631,1.0,20.0,1.1,-18.129,40.0
2026,9,British Grand Prix,R,ALO,Aston Martin,2.0,HARD,26,100.9953846153846,0.1518799999999998,-0.0092307692307692,1.0,26.0,1.1,4.556,52.0
2026,9,British Grand Prix,R,ALO,Aston Martin,3.0,SOFT,4,114.8015,-2.280333333333336,-0.3999999999999999,1.0,5.0,1.1,-30.0,9.0
2026,9,British Grand Prix,R,ANT,Mercedes,1.0,MEDIUM,35,94.50551428571428,-0.1266764705882353,-0.7932773109243698,1.0,35.0,1.1,-3.8,70.0
2026,9,British Grand Prix,R,ANT,Mercedes,2.0,HARD,6,100.68783333333332,-0.8831999999999993,0.0285714285714285,1.0,6.0,1.1,-26.496,12.0
2026,9,British Grand Prix,R,ANT,Mercedes,3.0,MEDIUM,2,118.827,-10.0,0.0,7.0,8.0,1.1,-30.0,10.0
2026,9,British Grand Prix,R,ANT,Mercedes,4.0,MEDIUM,8,115.187125,2.528,0.6428571428571429,9.0,17.0,1.1,75.84,25.0
2026,9,British Grand Prix,R,BEA,Haas F1 Team,1.0,MEDIUM,29,97.82793103448276,-0.3986785714285713,-0.4330049261083743,1.0,29.0,1.1,-11.96,58.0
2026,9,British Grand Prix,R,BEA,Haas F1 Team,2.0,HARD,18,99.48527777777775,0.5735294117647058,0.3539731682146542,1.0,18.0,1.1,17.206,36.0
