id,session_id,race_id,sample_order,sample_time,air_temp_c,track_temp_c,humidity_pct,pressure_hpa,rainfall,wind_speed_mps,wind_direction_deg,source_label
2026-04-miami|R|104,2026-04-miami|R,2026-04-miami,104,0 days 01:43:08.255000,27.6,37.5,68.5,1015.6,False,0.9,302,fastf1_session_weather_v1
2026-04-miami|R|105,2026-04-miami|R,2026-04-miami,105,0 days 01:44:08.258000,27.7,37.3,67.4,1015.6,False,2.4,334,fastf1_session_weather_v1
2026-04-miami|R|106,2026-04-miami|R,2026-04-miami,106,0 days 01:45:08.255000,27.8,37.4,67.4,1015.6,False,0.4,273,fastf1_session_weather_v1
2026-04-miami|R|107,2026-04-miami|R,2026-04-miami,107,0 days 01:46:08.261000,27.8,37.8,66.9,1015.6,False,2.1,268,fastf1_session_weather_v1
2026-04-miami|R|108,2026-04-miami|R,2026-04-miami,108,0 days 01:47:08.257000,27.8,38.0,66.9,1015.5,False,0.8,260,fastf1_session_weather_v1
2026-04-miami|R|109,2026-04-miami|R,2026-04-miami,109,0 days 01:48:08.241000,27.8,38.3,66.8,1015.5,False,0.8,245,fastf1_session_weather_v1
2026-04-miami|R|110,2026-04-miami|R,2026-04-miami,110,0 days 01:49:08.257000,27.9,38.8,66.4,1015.4,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|111,2026-04-miami|R,2026-04-miami,111,0 days 01:50:08.257000,27.9,39.1,66.6,1015.4,False,1.0,301,fastf1_session_weather_v1
2026-04-miami|R|112,2026-04-miami|R,2026-04-miami,112,0 days 01:51:08.267000,28.0,38.9,66.6,1015.4,False,1.7,278,fastf1_session_weather_v1
2026-04-miami|R|113,2026-04-miami|R,2026-04-miami,113,0 days 01:52:08.263000,27.9,39.0,67.0,1015.4,False,1.7,262,fastf1_session_weather_v1
2026-04-miami|R|114,2026-04-miami|R,2026-04-miami,114,0 days 01:53:08.266000,27.9,38.6,66.8,1015.3,False,0.4,269,fastf1_session_weather_v1
2026-04-miami|R|115,2026-04-miami|R,2026-04-miami,115,0 days 01:54:08.270000,27.9,39.0,67.0,1015.3,False,1.1,300,fastf1_session_weather_v1
2026-04-miami|R|116,2026-04-miami|R,2026-04-miami,116,0 days 01:55:08.292000,28.0,38.7,66.6,1015.3,False,0.9,240,fastf1_session_weather_v1
2026-04-miami|R|117,2026-04-miami|R,2026-04-miami,117,0 days 01:56:08.300000,27.9,38.4,67.1,1015.3,False,1.3,267,fastf1_session_weather_v1
2026-04-miami|R|118,2026-04-miami|R,2026-04-miami,118,0 days 01:57:08.302000,27.8,38.3,67.0,1015.4,False,2.4,300,fastf1_session_weather_v1
2026-04-miami|R|119,2026-04-miami|R,2026-04-miami,119,0 days 01:58:08.307000,27.8,39.1,68.3,1015.3,False,1.8,0,fastf1_session_weather_v1
2026-04-miami|R|120,2026-04-miami|R,2026-04-miami,120,0 days 01:59:08.299000,27.9,39.2,67.7,1015.3,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|121,2026-04-miami|R,2026-04-miami,121,0 days 02:00:08.318000,28.0,39.3,66.7,1015.3,False,1.8,333,fastf1_session_weather_v1
2026-04-miami|R|122,2026-04-miami|R,2026-04-miami,122,0 days 02:01:08.323000,27.9,39.3,67.4,1015.3,False,2.3,316,fastf1_session_weather_v1
2026-04-miami|R|123,2026-04-miami|R,2026-04-miami,123,0 days 02:02:08.339000,27.9,38.4,65.9,1015.3,False,2.4,269,fastf1_session_weather_v1
2026-04-miami|R|124,2026-04-miami|R,2026-04-miami,124,0 days 02:03:08.343000,27.9,38.5,66.7,1015.4,False,2.3,271,fastf1_session_weather_v1
2026-04-miami|R|125,2026-04-miami|R,2026-04-miami,125,0 days 02:04:08.372000,27.9,39.2,67.3,1015.4,False,1.5,271,fastf1_session_weather_v1
2026-04-miami|R|126,2026-04-miami|R,2026-04-miami,126,0 days 02:05:08.374000,28.0,39.4,67.7,1015.3,False,0.8,257,fastf1_session_weather_v1
2026-04-miami|R|127,2026-04-miami|R,2026-04-miami,127,0 days 02:06:08.402000,28.0,39.1,67.7,1015.4,False,1.5,348,fastf1_session_weather_v1
2026-04-miami|R|128,2026-04-miami|R,2026-04-miami,128,0 days 02:07:08.402000,28.1,38.8,67.6,1015.5,False,1.2,268,fastf1_session_weather_v1
2026-04-miami|R|129,2026-04-miami|R,2026-04-miami,129,0 days 02:08:08.400000,28.1,38.9,67.4,1015.4,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|130,2026-04-miami|R,2026-04-miami,130,0 days 02:09:08.411000,28.1,38.2,67.1,1015.4,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|131,2026-04-miami|R,2026-04-miami,131,0 days 02:10:08.565000,28.1,38.2,67.2,1015.4,False,0.4,262,fastf1_session_weather_v1
2026-04-miami|R|132,2026-04-miami|R,2026-04-miami,132,0 days 02:11:08.558000,27.9,38.0,67.5,1015.4,False,1.2,318,fastf1_session_weather_v1
2026-04-miami|R|133,2026-04-miami|R,2026-04-miami,133,0 days 02:12:08.551000,28.0,37.6,67.3,1015.4,False,1.3,260,fastf1_session_weather_v1
2026-04-miami|R|134,2026-04-miami|R,2026-04-miami,134,0 days 02:13:08.560000,27.9,37.8,67.9,1015.4,False,1.6,278,fastf1_session_weather_v1
2026-04-miami|R|135,2026-04-miami|R,2026-04-miami,135,0 days 02:14:08.568000,27.8,37.0,68.6,1015.4,False,2.6,334,fastf1_session_weather_v1
2026-04-miami|R|136,2026-04-miami|R,2026-04-miami,136,0 days 02:15:08.567000,27.8,37.6,68.2,1015.3,False,1.1,335,fastf1_session_weather_v1
2026-04-miami|R|137,2026-04-miami|R,2026-04-miami,137,0 days 02:16:08.568000,27.6,37.0,68.1,1015.3,False,0.7,192,fastf1_session_weather_v1
2026-04-miami|R|138,2026-04-miami|R,2026-04-miami,138,0 days 02:17:08.567000,27.8,36.7,67.4,1015.3,False,1.0,155,fastf1_session_weather_v1
2026-04-miami|R|139,2026-04-miami|R,2026-04-miami,139,0 days 02:18:08.575000,27.7,37.1,67.6,1015.2,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|140,2026-04-miami|R,2026-04-miami,140,0 days 02:19:08.566000,27.7,37.1,68.1,1015.2,False,1.0,52,fastf1_session_weather_v1
2026-04-miami|R|141,2026-04-miami|R,2026-04-miami,141,0 days 02:20:08.564000,27.8,37.2,68.4,1015.3,False,0.9,322,fastf1_session_weather_v1
2026-04-miami|R|142,2026-04-miami|R,2026-04-miami,142,0 days 02:21:08.575000,27.8,36.3,68.2,1015.1,False,0.9,178,fastf1_session_weather_v1
2026-04-miami|R|143,2026-04-miami|R,2026-04-miami,143,0 days 02:22:08.582000,27.7,37.0,68.8,1015.2,False,0.6,256,fastf1_session_weather_v1
2026-04-miami|R|144,2026-04-miami|R,2026-04-miami,144,0 days 02:23:08.577000,27.8,37.4,68.9,1015.2,False,0.8,326,fastf1_session_weather_v1
2026-04-miami|R|145,2026-04-miami|R,2026-04-miami,145,0 days 02:24:08.592000,27.8,37.2,68.2,1015.2,False,0.4,32,fastf1_session_weather_v1
2026-04-miami|R|146,2026-04-miami|R,2026-04-miami,146,0 days 02:25:08.612000,27.5,37.2,68.2,1015.2,False,0.4,32,fastf1_session_weather_v1
2026-04-miami|R|147,2026-04-miami|R,2026-04-miami,147,0 days 02:26:08.639000,27.8,37.1,68.3,1015.2,False,0.0,0,fastf1_session_weather_v1
2026-04-miami|R|148,2026-04-miami|R,2026-04-miami,148,0 days 02:27:08.625000,27.8,36.9,68.4,1015.1,False,0.4,291,fastf1_session_weather_v1
2026-04-miami|R|149,2026-04-miami|R,2026-04-miami,149,0 days 02:28:08.642000,27.8,36.9,68.1,1015.2,False,0.4,347,fastf1_session_weather_v1
2026-04-miami|R|150,2026-04-miami|R,2026-04-miami,150,0 days 02:29:08.642000,27.7,37.1,68.2,1015.2,False,0.5,16,fastf1_session_weather_v1
2026-04-miami|R|151,2026-04-miami|R,2026-04-miami,151,0 days 02:30:08.642000,27.7,36.7,68.1,1015.2,False,1.8,335,fastf1_session_weather_v1
2026-04-miami|R|152,2026-04-miami|R,2026-04-miami,152,0 days 02:31:08.658000,27.6,36.0,69.4,1015.1,False,1.2,141,fastf1_session_weather_v1
2026-04-miami|R|153,2026-04-miami|R,2026-04-miami,153,0 days 02:32:08.659000,27.5,34.7,70.7,1015.1,False,1.8,99,fastf1_session_weather_v1
2026-04-miami|R|154,2026-04-miami|R,2026-04-miami,154,0 days 02:33:08.690000,27.4,36.0,73.0,1015.1,False,1.0,132,fastf1_session_weather_v1
2026-04-miami|R|155,2026-04-miami|R,2026-04-miami,155,0 days 02:34:08.703000,27.4,35.2,72.7,1015.0,False,2.3,153,fastf1_session_weather_v1
2026-04-miami|R|156,2026-04-miami|R,2026-04-miami,156,0 days 02:35:08.701000,27.2,35.8,73.9,1015.0,False,2.9,115,fastf1_session_weather_v1
2026-04-miami|R|157,2026-04-miami|R,2026-04-miami,157,0 days 02:36:08.691000,27.1,35.2,74.2,1015.0,False,2.6,148,fastf1_session_weather_v1
2026-04-miami|R|158,2026-04-miami|R,2026-04-miami,158,0 days 02:37:09.757000,27.0,34.8,74.4,1015.0,False,4.8,141,fastf1_session_weather_v1
2026-04-miami|R|159,2026-04-miami|R,2026-04-miami,159,0 days 02:38:08.707000,26.9,35.2,74.5,1014.9,False,2.8,154,fastf1_session_weather_v1
2026-04-miami|R|160,2026-04-miami|R,2026-04-miami,160,0 days 02:39:08.707000,26.9,35.3,75.0,1015.0,True,2.7,122,fastf1_session_weather_v1
2026-04-miami|R|161,2026-04-miami|R,2026-04-miami,161,0 days 02:40:08.697000,26.9,35.6,74.8,1015.0,False,2.4,131,fastf1_session_weather_v1
2026-04-miami|R|162,2026-04-miami|R,2026-04-miami,162,0 days 02:41:08.708000,27.0,35.1,74.2,1015.0,False,1.3,107,fastf1_session_weather_v1
2026-04-miami|R|163,2026-04-miami|R,2026-04-miami,163,0 days 02:42:08.708000,26.9,35.1,74.0,1014.9,False,0.9,129,fastf1_session_weather_v1
2026-04-miami|R|164,2026-04-miami|R,2026-04-miami,164,0 days 02:43:08.708000,26.9,34.7,72.8,1014.9,False,1.8,154,fastf1_session_weather_v1
2026-04-miami|R|165,2026-04-miami|R,2026-04-miami,165,0 days 02:44:08.700000,26.9,35.7,73.6,1014.9,True,0.7,128,fastf1_session_weather_v1
2026-04-miami|R|166,2026-04-miami|R,2026-04-miami,166,0 days 02:45:08.709000,27.0,35.6,73.6,1014.8,True,2.5,114,fastf1_session_weather_v1
2026-04-miami|R|167,2026-04-miami|R,2026-04-miami,167,0 days 02:46:08.708000,27.0,35.7,73.8,1014.9,False,2.1,167,fastf1_session_weather_v1
2026-04-miami|R|168,2026-04-miami|R,2026-04-miami,168,0 days 02:47:08.713000,27.0,36.0,74.0,1014.9,False,2.5,144,fastf1_session_weather_v1
2026-05-villeneuve|R|1,2026-05-villeneuve|R,2026-05-villeneuve,1,0 days 00:00:31.031000,12.4,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|2,2026-05-villeneuve|R,2026-05-villeneuve,2,0 days 00:01:31.028000,12.6,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|3,2026-05-villeneuve|R,2026-05-villeneuve,3,0 days 00:02:31.033000,12.6,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|4,2026-05-villeneuve|R,2026-05-villeneuve,4,0 days 00:03:31.017000,12.6,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|5,2026-05-villeneuve|R,2026-05-villeneuve,5,0 days 00:04:31.030000,12.3,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|6,2026-05-villeneuve|R,2026-05-villeneuve,6,0 days 00:05:31.024000,12.6,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|7,2026-05-villeneuve|R,2026-05-villeneuve,7,0 days 00:06:31.037000,12.5,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|8,2026-05-villeneuve|R,2026-05-villeneuve,8,0 days 00:07:31.038000,12.4,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|9,2026-05-villeneuve|R,2026-05-villeneuve,9,0 days 00:08:31.054000,12.5,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|10,2026-05-villeneuve|R,2026-05-villeneuve,10,0 days 00:09:31.063000,12.4,17.2,74.4,1025.5,False,5.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|11,2026-05-villeneuve|R,2026-05-villeneuve,11,0 days 00:10:31.082000,12.7,16.9,75.8,1025.4,False,6.2,169,fastf1_session_weather_v1
2026-05-villeneuve|R|12,2026-05-villeneuve|R,2026-05-villeneuve,12,0 days 00:11:31.067000,12.5,17.1,74.9,1025.3,False,4.1,193,fastf1_session_weather_v1
2026-05-villeneuve|R|13,2026-05-villeneuve|R,2026-05-villeneuve,13,0 days 00:12:31.076000,12.5,17.1,74.7,1025.4,False,4.3,194,fastf1_session_weather_v1
2026-05-villeneuve|R|14,2026-05-villeneuve|R,2026-05-villeneuve,14,0 days 00:13:31.083000,12.6,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|15,2026-05-villeneuve|R,2026-05-villeneuve,15,0 days 00:14:31.092000,12.3,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|16,2026-05-villeneuve|R,2026-05-villeneuve,16,0 days 00:15:31.090000,12.4,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|17,2026-05-villeneuve|R,2026-05-villeneuve,17,0 days 00:16:31.106000,12.5,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|18,2026-05-villeneuve|R,2026-05-villeneuve,18,0 days 00:17:31.101000,12.4,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|19,2026-05-villeneuve|R,2026-05-villeneuve,19,0 days 00:18:31.113000,12.5,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|20,2026-05-villeneuve|R,2026-05-villeneuve,20,0 days 00:19:31.132000,12.5,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|21,2026-05-villeneuve|R,2026-05-villeneuve,21,0 days 00:20:31.129000,12.4,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|22,2026-05-villeneuve|R,2026-05-villeneuve,22,0 days 00:21:31.148000,12.4,17.0,73.9,1025.4,False,4.6,185,fastf1_session_weather_v1
2026-05-villeneuve|R|23,2026-05-villeneuve|R,2026-05-villeneuve,23,0 days 00:22:31.161000,12.8,17.5,73.2,1025.2,False,4.3,188,fastf1_session_weather_v1
2026-05-villeneuve|R|24,2026-05-villeneuve|R,2026-05-villeneuve,24,0 days 00:23:31.171000,12.6,17.9,72.9,1025.2,False,3.5,168,fastf1_session_weather_v1
2026-05-villeneuve|R|25,2026-05-villeneuve|R,2026-05-villeneuve,25,0 days 00:24:31.175000,12.9,17.6,71.9,1025.2,False,4.9,193,fastf1_session_weather_v1
2026-05-villeneuve|R|26,2026-05-villeneuve|R,2026-05-villeneuve,26,0 days 00:25:31.175000,12.4,17.6,71.9,1025.2,False,4.9,193,fastf1_session_weather_v1
2026-05-villeneuve|R|27,2026-05-villeneuve|R,2026-05-villeneuve,27,0 days 00:26:31.163000,12.8,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|28,2026-05-villeneuve|R,2026-05-villeneuve,28,0 days 00:27:31.164000,12.4,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|29,2026-05-villeneuve|R,2026-05-villeneuve,29,0 days 00:28:31.194000,12.4,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|30,2026-05-villeneuve|R,2026-05-villeneuve,30,0 days 00:29:31.177000,12.4,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|31,2026-05-villeneuve|R,2026-05-villeneuve,31,0 days 00:30:31.183000,12.3,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|32,2026-05-villeneuve|R,2026-05-villeneuve,32,0 days 00:31:31.190000,12.2,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|33,2026-05-villeneuve|R,2026-05-villeneuve,33,0 days 00:32:31.191000,12.3,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|34,2026-05-villeneuve|R,2026-05-villeneuve,34,0 days 00:33:31.194000,12.3,17.0,72.4,1025.2,False,4.4,200,fastf1_session_weather_v1
2026-05-villeneuve|R|35,2026-05-villeneuve|R,2026-05-villeneuve,35,0 days 00:34:31.201000,12.5,16.3,75.3,1025.1,False,5.4,180,fastf1_session_weather_v1
2026-05-villeneuve|R|36,2026-05-villeneuve|R,2026-05-villeneuve,36,0 days 00:35:31.202000,12.3,16.5,76.4,1025.1,False,2.7,185,fastf1_session_weather_v1
2026-05-villeneuve|R|37,2026-05-villeneuve|R,2026-05-villeneuve,37,0 days 00:36:31.216000,12.6,16.8,76.8,1025.0,False,4.1,179,fastf1_session_weather_v1
2026-05-villeneuve|R|38,2026-05-villeneuve|R,2026-05-villeneuve,38,0 days 00:37:31.235000,12.3,16.8,76.8,1025.0,False,4.1,179,fastf1_session_weather_v1
2026-05-villeneuve|R|39,2026-05-villeneuve|R,2026-05-villeneuve,39,0 days 00:38:31.235000,12.3,16.8,76.8,1025.0,False,4.1,179,fastf1_session_weather_v1
2026-05-villeneuve|R|40,2026-05-villeneuve|R,2026-05-villeneuve,40,0 days 00:39:31.235000,12.3,16.8,76.8,1025.0,False,4.1,179,fastf1_session_weather_v1
2026-05-villeneuve|R|41,2026-05-villeneuve|R,2026-05-villeneuve,41,0 days 00:40:31.237000,12.3,16.8,76.8,1025.0,False,4.1,179,fastf1_session_weather_v1
2026-05-villeneuve|R|42,2026-05-villeneuve|R,2026-05-villeneuve,42,0 days 00:41:31.227000,12.7,16.7,77.1,1024.7,False,3.3,196,fastf1_session_weather_v1
2026-05-villeneuve|R|43,2026-05-villeneuve|R,2026-05-villeneuve,43,0 days 00:42:31.229000,12.6,16.7,77.6,1024.7,False,3.8,184,fastf1_session_weather_v1
2026-05-villeneuve|R|44,2026-05-villeneuve|R,2026-05-villeneuve,44,0 days 00:43:31.236000,12.2,16.7,77.6,1024.7,False,3.8,184,fastf1_session_weather_v1
2026-05-villeneuve|R|45,2026-05-villeneuve|R,2026-05-villeneuve,45,0 days 00:44:31.242000,12.2,16.7,77.6,1024.7,False,3.8,184,fastf1_session_weather_v1
2026-05-villeneuve|R|46,2026-05-villeneuve|R,2026-05-villeneuve,46,0 days 00:45:31.237000,12.4,17.3,78.9,1024.5,False,2.7,198,fastf1_session_weather_v1
2026-05-villeneuve|R|47,2026-05-villeneuve|R,2026-05-villeneuve,47,0 days 00:46:31.233000,12.4,17.2,78.0,1024.5,False,3.5,194,fastf1_session_weather_v1
2026-05-villeneuve|R|48,2026-05-villeneuve|R,2026-05-villeneuve,48,0 days 00:47:31.244000,12.4,17.2,78.8,1024.5,False,3.4,192,fastf1_session_weather_v1
2026-05-villeneuve|R|49,2026-05-villeneuve|R,2026-05-villeneuve,49,0 days 00:48:31.269000,12.4,16.7,78.3,1024.5,False,3.9,196,fastf1_session_weather_v1
2026-05-villeneuve|R|50,2026-05-villeneuve|R,2026-05-villeneuve,50,0 days 00:49:31.285000,12.3,16.9,78.6,1024.6,False,2.5,187,fastf1_session_weather_v1
2026-05-villeneuve|R|51,2026-05-villeneuve|R,2026-05-villeneuve,51,0 days 00:50:31.288000,12.5,16.9,78.6,1024.6,False,2.5,187,fastf1_session_weather_v1
2026-05-villeneuve|R|52,2026-05-villeneuve|R,2026-05-villeneuve,52,0 days 00:51:31.286000,12.4,17.2,79.2,1024.5,False,2.3,189,fastf1_session_weather_v1
2026-05-villeneuve|R|53,2026-05-villeneuve|R,2026-05-villeneuve,53,0 days 00:52:31.299000,12.5,17.2,79.2,1024.5,False,2.3,189,fastf1_session_weather_v1
2026-05-villeneuve|R|54,2026-05-villeneuve|R,2026-05-villeneuve,54,0 days 00:53:31.327000,12.5,17.1,78.4,1024.5,False,2.7,206,fastf1_session_weather_v1
2026-05-villeneuve|R|55,2026-05-villeneuve|R,2026-05-villeneuve,55,0 days 00:54:31.322000,12.5,17.1,78.1,1024.6,False,2.5,201,fastf1_session_weather_v1
2026-05-villeneuve|R|56,2026-05-villeneuve|R,2026-05-villeneuve,56,0 days 00:55:31.319000,12.5,17.1,77.2,1024.5,False,2.8,197,fastf1_session_weather_v1
2026-05-villeneuve|R|57,2026-05-villeneuve|R,2026-05-villeneuve,57,0 days 00:56:31.325000,12.3,17.1,77.2,1024.5,False,2.8,197,fastf1_session_weather_v1
2026-05-villeneuve|R|58,2026-05-villeneuve|R,2026-05-villeneuve,58,0 days 00:57:31.339000,12.5,17.1,76.8,1024.4,False,3.3,193,fastf1_session_weather_v1
2026-05-villeneuve|R|59,2026-05-villeneuve|R,2026-05-villeneuve,59,0 days 00:58:31.348000,12.4,16.9,76.7,1024.4,False,3.5,181,fastf1_session_weather_v1
2026-05-villeneuve|R|60,2026-05-villeneuve|R,2026-05-villeneuve,60,0 days 00:59:31.361000,12.4,17.2,76.4,1024.5,False,1.8,193,fastf1_session_weather_v1
2026-05-villeneuve|R|61,2026-05-villeneuve|R,2026-05-villeneuve,61,0 days 01:00:31.371000,12.7,17.1,77.4,1024.6,False,1.9,191,fastf1_session_weather_v1
2026-05-villeneuve|R|62,2026-05-villeneuve|R,2026-05-villeneuve,62,0 days 01:01:31.381000,12.3,17.1,77.4,1024.6,False,1.9,191,fastf1_session_weather_v1
2026-05-villeneuve|R|63,2026-05-villeneuve|R,2026-05-villeneuve,63,0 days 01:02:31.374000,12.5,16.9,77.0,1024.6,False,2.0,191,fastf1_session_weather_v1
2026-05-villeneuve|R|64,2026-05-villeneuve|R,2026-05-villeneuve,64,0 days 01:03:31.379000,12.2,16.9,77.0,1024.6,False,2.0,191,fastf1_session_weather_v1
2026-05-villeneuve|R|65,2026-05-villeneuve|R,2026-05-villeneuve,65,0 days 01:04:31.385000,12.2,16.9,77.0,1024.6,False,2.0,191,fastf1_session_weather_v1
2026-05-villeneuve|R|66,2026-05-villeneuve|R,2026-05-villeneuve,66,0 days 01:05:31.401000,12.1,16.9,77.0,1024.6,False,2.0,191,fastf1_session_weather_v1
2026-05-villeneuve|R|67,2026-05-villeneuve|R,2026-05-villeneuve,67,0 days 01:06:31.420000,12.5,17.3,76.6,1024.5,False,1.6,325,fastf1_session_weather_v1
2026-05-villeneuve|R|68,2026-05-villeneuve|R,2026-05-villeneuve,68,0 days 01:07:31.414000,12.4,17.3,76.6,1024.5,False,1.6,325,fastf1_session_weather_v1
2026-05-villeneuve|R|69,2026-05-villeneuve|R,2026-05-villeneuve,69,0 days 01:08:31.417000,12.3,17.1,76.3,1024.4,False,3.1,202,fastf1_session_weather_v1
2026-05-villeneuve|R|70,2026-05-villeneuve|R,2026-05-villeneuve,70,0 days 01:09:31.443000,12.2,17.1,76.3,1024.4,False,3.1,202,fastf1_session_weather_v1
2026-05-villeneuve|R|71,2026-05-villeneuve|R,2026-05-villeneuve,71,0 days 01:10:31.447000,12.2,17.1,76.3,1024.4,False,3.1,202,fastf1_session_weather_v1
2026-05-villeneuve|R|72,2026-05-villeneuve|R,2026-05-villeneuve,72,0 days 01:11:31.450000,12.5,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|73,2026-05-villeneuve|R,2026-05-villeneuve,73,0 days 01:12:31.465000,12.6,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|74,2026-05-villeneuve|R,2026-05-villeneuve,74,0 days 01:13:31.458000,12.3,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|75,2026-05-villeneuve|R,2026-05-villeneuve,75,0 days 01:14:31.451000,12.4,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|76,2026-05-villeneuve|R,2026-05-villeneuve,76,0 days 01:15:31.464000,12.4,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|77,2026-05-villeneuve|R,2026-05-villeneuve,77,0 days 01:16:31.461000,12.5,17.8,76.0,1024.3,False,1.5,283,fastf1_session_weather_v1
2026-05-villeneuve|R|78,2026-05-villeneuve|R,2026-05-villeneuve,78,0 days 01:17:31.467000,13.1,18.1,74.4,1024.0,False,1.5,246,fastf1_session_weather_v1
2026-05-villeneuve|R|79,2026-05-villeneuve|R,2026-05-villeneuve,79,0 days 01:18:31.458000,12.7,18.4,73.4,1023.9,False,1.7,298,fastf1_session_weather_v1
2026-05-villeneuve|R|80,2026-05-villeneuve|R,2026-05-villeneuve,80,0 days 01:19:31.453000,12.6,18.4,73.4,1023.9,False,1.7,298,fastf1_session_weather_v1
2026-05-villeneuve|R|81,2026-05-villeneuve|R,2026-05-villeneuve,81,0 days 01:20:31.466000,12.9,18.4,73.1,1023.9,False,1.4,280,fastf1_session_weather_v1
2026-05-villeneuve|R|82,2026-05-villeneuve|R,2026-05-villeneuve,82,0 days 01:21:31.463000,12.8,18.0,72.3,1024.0,False,0.9,225,fastf1_session_weather_v1
2026-05-villeneuve|R|83,2026-05-villeneuve|R,2026-05-villeneuve,83,0 days 01:22:31.457000,12.7,18.0,72.3,1024.0,False,0.9,225,fastf1_session_weather_v1
2026-05-villeneuve|R|84,2026-05-villeneuve|R,2026-05-villeneuve,84,0 days 01:23:31.471000,12.9,18.0,72.3,1024.0,False,0.9,225,fastf1_session_weather_v1
2026-05-villeneuve|R|85,2026-05-villeneuve|R,2026-05-villeneuve,85,0 days 01:24:31.470000,12.8,18.4,72.4,1023.9,False,1.6,264,fastf1_session_weather_v1
2026-05-villeneuve|R|86,2026-05-villeneuve|R,2026-05-villeneuve,86,0 days 01:25:31.470000,12.9,18.4,72.0,1023.9,False,2.0,169,fastf1_session_weather_v1
2026-05-villeneuve|R|87,2026-05-villeneuve|R,2026-05-villeneuve,87,0 days 01:26:31.468000,12.7,18.4,72.0,1023.9,False,2.0,169,fastf1_session_weather_v1
2026-05-villeneuve|R|88,2026-05-villeneuve|R,2026-05-villeneuve,88,0 days 01:27:31.465000,12.7,18.4,72.0,1023.9,False,2.0,169,fastf1_session_weather_v1
2026-05-villeneuve|R|89,2026-05-villeneuve|R,2026-05-villeneuve,89,0 days 01:28:31.472000,12.8,18.4,72.0,1023.9,False,2.0,169,fastf1_session_weather_v1
2026-05-villeneuve|R|90,2026-05-villeneuve|R,2026-05-villeneuve,90,0 days 01:29:31.456000,13.0,18.2,70.9,1024.0,False,0.9,229,fastf1_session_weather_v1
2026-05-villeneuve|R|91,2026-05-villeneuve|R,2026-05-villeneuve,91,0 days 01:30:31.463000,13.3,18.3,71.0,1024.0,False,1.8,252,fastf1_session_weather_v1
2026-05-villeneuve|R|92,2026-05-villeneuve|R,2026-05-villeneuve,92,0 days 01:31:31.458000,12.9,18.3,71.0,1024.0,False,1.8,252,fastf1_session_weather_v1
