id,session_id,event_entry_id,race_id,driver_id,constructor_id,stint_number,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life,session_code,source_label
2026-10-spa|FP2|sainz|4,2026-10-spa|FP2,2026-10-spa|sainz,2026-10-spa,sainz,williams,4,MEDIUM,2,114.094,0.534000000000006,0.0,10.0,11.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|sainz|5,2026-10-spa|FP2,2026-10-spa|sainz,2026-10-spa,sainz,williams,5,SOFT,1,133.835,0.0,0.0,5.0,5.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|stroll|1,2026-10-spa|FP2,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,1,MEDIUM,2,112.788,0.480000000000004,0.0,2.0,4.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|stroll|2,2026-10-spa|FP2,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,2,MEDIUM,1,112.287,0.0,0.0,7.0,7.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|stroll|3,2026-10-spa|FP2,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,3,SOFT,3,122.34933333333332,4.853999999999999,0.5,2.0,5.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|stroll|4,2026-10-spa|FP2,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,4,MEDIUM,1,145.869,0.0,0.0,10.0,10.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|max_verstappen|1,2026-10-spa|FP2,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,1,MEDIUM,2,106.964,0.0440000000000111,0.0,2.0,4.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|max_verstappen|2,2026-10-spa|FP2,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,2,SOFT,2,121.587,10.0,0.0,2.0,3.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|max_verstappen|3,2026-10-spa|FP2,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,3,MEDIUM,7,111.87642857142858,0.1763333333333321,0.7857142857142859,7.0,13.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP2|max_verstappen|4,2026-10-spa|FP2,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,4,SOFT,1,148.472,0.0,0.0,5.0,5.0,FP2,fastf1_session_stint_v1
2026-10-spa|FP3|albon|1,2026-10-spa|FP3,2026-10-spa|albon,2026-10-spa,albon,williams,1,SOFT,3,117.94366666666669,4.957999999999998,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|albon|2,2026-10-spa|FP3,2026-10-spa|albon,2026-10-spa,albon,williams,2,SOFT,6,112.63216666666668,1.8842000000000008,0.0285714285714285,7.0,12.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|albon|3,2026-10-spa|FP3,2026-10-spa|albon,2026-10-spa,albon,williams,3,SOFT,1,107.99,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|albon|4,2026-10-spa|FP3,2026-10-spa|albon,2026-10-spa,albon,williams,4,SOFT,1,123.744,0.0,0.0,5.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|alonso|1,2026-10-spa|FP3,2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,1,SOFT,3,122.69433333333332,4.539999999999999,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|alonso|2,2026-10-spa|FP3,2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,2,SOFT,2,126.1255,10.0,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|alonso|3,2026-10-spa|FP3,2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,3,SOFT,3,116.04366666666664,5.606999999999999,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|antonelli|1,2026-10-spa|FP3,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,1,SOFT,2,123.77,10.0,0.0,2.0,3.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|antonelli|2,2026-10-spa|FP3,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,2,SOFT,2,119.55,10.0,0.0,5.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|antonelli|3,2026-10-spa|FP3,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,3,SOFT,1,106.255,0.0,0.0,3.0,3.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bearman|1,2026-10-spa|FP3,2026-10-spa|bearman,2026-10-spa,bearman,haas,1,SOFT,1,108.93,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bearman|2,2026-10-spa|FP3,2026-10-spa|bearman,2026-10-spa,bearman,haas,2,SOFT,1,108.574,0.0,0.0,5.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bearman|3,2026-10-spa|FP3,2026-10-spa|bearman,2026-10-spa,bearman,haas,3,SOFT,8,112.785875,0.7002857142857144,0.0476190476190476,8.0,15.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bearman|4,2026-10-spa|FP3,2026-10-spa|bearman,2026-10-spa,bearman,haas,4,SOFT,3,120.893,0.0,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bortoleto|1,2026-10-spa|FP3,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,1,SOFT,2,126.2975,10.0,0.0,2.0,3.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bortoleto|2,2026-10-spa|FP3,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,2,SOFT,2,125.2705,10.0,0.0,5.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bortoleto|3,2026-10-spa|FP3,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,3,SOFT,4,113.95475,3.622333333333335,1.0,8.0,11.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bortoleto|4,2026-10-spa|FP3,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,4,SOFT,1,107.049,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bortoleto|5,2026-10-spa|FP3,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,5,SOFT,1,134.697,0.0,0.0,5.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bottas|1,2026-10-spa|FP3,2026-10-spa|bottas,2026-10-spa,bottas,cadillac,1,SOFT,6,127.08016666666668,2.0,0.1428571428571428,2.0,7.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bottas|2,2026-10-spa|FP3,2026-10-spa|bottas,2026-10-spa,bottas,cadillac,2,SOFT,7,115.3495714285714,1.7159999999999986,0.8571428571428573,9.0,15.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|bottas|3,2026-10-spa|FP3,2026-10-spa|bottas,2026-10-spa,bottas,cadillac,3,SOFT,3,122.24533333333332,5.092499999999994,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|colapinto|1,2026-10-spa|FP3,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,1,MEDIUM,3,119.866,4.700999999999993,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|colapinto|2,2026-10-spa|FP3,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,2,MEDIUM,8,113.23575,0.9744285714285712,0.0714285714285714,7.0,14.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|colapinto|3,2026-10-spa|FP3,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,3,SOFT,2,107.909,-0.0100000000000051,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|gasly|1,2026-10-spa|FP3,2026-10-spa|gasly,2026-10-spa,gasly,alpine,1,MEDIUM,4,118.58849999999998,3.0166666666666657,0.3999999999999999,2.0,7.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|gasly|2,2026-10-spa|FP3,2026-10-spa|gasly,2026-10-spa,gasly,alpine,2,MEDIUM,7,116.1712857142857,1.5913333333333337,-0.0714285714285714,9.0,15.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|gasly|3,2026-10-spa|FP3,2026-10-spa|gasly,2026-10-spa,gasly,alpine,3,SOFT,2,107.9985,-0.0990000000000037,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hadjar|1,2026-10-spa|FP3,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,1,MEDIUM,4,124.81825,3.333333333333333,0.0,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hadjar|3,2026-10-spa|FP3,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,3,MEDIUM,3,118.70566666666669,0.0,0.5,8.0,10.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hadjar|4,2026-10-spa|FP3,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,4,MEDIUM,5,111.906,0.0659999999999989,0.3999999999999999,8.0,12.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hamilton|1,2026-10-spa|FP3,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,1,SOFT,3,114.32566666666668,4.676499999999997,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hamilton|2,2026-10-spa|FP3,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,2,SOFT,6,111.17416666666668,1.2427999999999997,0.0857142857142857,7.0,12.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hamilton|3,2026-10-spa|FP3,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,3,SOFT,2,121.449,10.0,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hulkenberg|1,2026-10-spa|FP3,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,1,SOFT,3,121.75133333333332,5.048000000000002,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hulkenberg|2,2026-10-spa|FP3,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,2,SOFT,6,117.16066666666669,-1.2358000000000005,-0.1428571428571428,6.0,11.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hulkenberg|3,2026-10-spa|FP3,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,3,SOFT,1,106.924,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|hulkenberg|4,2026-10-spa|FP3,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,4,SOFT,2,124.97299999999998,10.0,0.0,5.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|lawson|1,2026-10-spa|FP3,2026-10-spa|lawson,2026-10-spa,lawson,rb,1,SOFT,4,121.24725,3.333333333333333,0.0,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|lawson|2,2026-10-spa|FP3,2026-10-spa|lawson,2026-10-spa,lawson,rb,2,SOFT,7,110.899,1.0870000000000009,0.8928571428571429,8.0,14.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|lawson|3,2026-10-spa|FP3,2026-10-spa|lawson,2026-10-spa,lawson,rb,3,SOFT,1,131.416,0.0,0.0,15.0,15.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|lawson|4,2026-10-spa|FP3,2026-10-spa|lawson,2026-10-spa,lawson,rb,4,SOFT,2,123.6275,10.0,0.0,3.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|lawson|5,2026-10-spa|FP3,2026-10-spa|lawson,2026-10-spa,lawson,rb,5,SOFT,3,133.365,7.748999999999995,1.0,5.0,7.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|leclerc|1,2026-10-spa|FP3,2026-10-spa|leclerc,2026-10-spa,leclerc,ferrari,1,SOFT,4,116.228,3.0773333333333333,0.1999999999999999,2.0,7.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|leclerc|2,2026-10-spa|FP3,2026-10-spa|leclerc,2026-10-spa,leclerc,ferrari,2,SOFT,2,117.4495,10.0,0.0,9.0,10.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|leclerc|3,2026-10-spa|FP3,2026-10-spa|leclerc,2026-10-spa,leclerc,ferrari,3,SOFT,3,126.20666666666666,-10.0,-1.0,1.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|arvid_lindblad|1,2026-10-spa|FP3,2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,1,SOFT,4,123.413,3.333333333333333,0.0,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|arvid_lindblad|2,2026-10-spa|FP3,2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,2,SOFT,7,111.014,0.7238333333333339,0.3928571428571429,8.0,14.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|arvid_lindblad|3,2026-10-spa|FP3,2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,3,SOFT,1,128.791,0.0,0.0,15.0,15.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|arvid_lindblad|4,2026-10-spa|FP3,2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,4,SOFT,1,107.176,0.0,0.0,3.0,3.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|arvid_lindblad|5,2026-10-spa|FP3,2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,5,SOFT,1,107.592,0.0,0.0,5.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|norris|1,2026-10-spa|FP3,2026-10-spa|norris,2026-10-spa,norris,mclaren,1,MEDIUM,10,110.6878,0.8151111111111109,0.6484848484848483,2.0,13.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|norris|2,2026-10-spa|FP3,2026-10-spa|norris,2026-10-spa,norris,mclaren,2,SOFT,3,113.84933333333332,5.659999999999997,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|ocon|1,2026-10-spa|FP3,2026-10-spa|ocon,2026-10-spa,ocon,haas,1,SOFT,2,109.59,-0.4639999999999986,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|ocon|2,2026-10-spa|FP3,2026-10-spa|ocon,2026-10-spa,ocon,haas,2,SOFT,8,113.50325,1.078714285714286,0.7619047619047621,7.0,14.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|ocon|3,2026-10-spa|FP3,2026-10-spa|ocon,2026-10-spa,ocon,haas,3,SOFT,3,121.65633333333334,0.0,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|perez|1,2026-10-spa|FP3,2026-10-spa|perez,2026-10-spa,perez,cadillac,1,SOFT,5,122.619,0.0,-0.4999999999999999,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|perez|2,2026-10-spa|FP3,2026-10-spa|perez,2026-10-spa,perez,cadillac,2,SOFT,6,116.39483333333332,2.3418000000000005,0.8857142857142858,9.0,14.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|perez|3,2026-10-spa|FP3,2026-10-spa|perez,2026-10-spa,perez,cadillac,3,SOFT,3,118.25133333333332,5.008000000000003,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|piastri|1,2026-10-spa|FP3,2026-10-spa|piastri,2026-10-spa,piastri,mclaren,1,SOFT,3,116.15733333333333,4.680999999999997,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|piastri|2,2026-10-spa|FP3,2026-10-spa|piastri,2026-10-spa,piastri,mclaren,2,SOFT,6,110.81566666666669,1.1652000000000016,0.942857142857143,7.0,12.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|piastri|3,2026-10-spa|FP3,2026-10-spa|piastri,2026-10-spa,piastri,mclaren,3,SOFT,3,116.33733333333332,5.117000000000004,1.0,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|russell|1,2026-10-spa|FP3,2026-10-spa|russell,2026-10-spa,russell,mercedes,1,SOFT,1,107.286,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|russell|2,2026-10-spa|FP3,2026-10-spa|russell,2026-10-spa,russell,mercedes,2,SOFT,2,115.2835,10.0,0.0,5.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|russell|3,2026-10-spa|FP3,2026-10-spa|russell,2026-10-spa,russell,mercedes,3,SOFT,1,106.357,0.0,0.0,2.0,2.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|russell|4,2026-10-spa|FP3,2026-10-spa|russell,2026-10-spa,russell,mercedes,4,SOFT,2,130.745,-10.0,0.0,5.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|sainz|1,2026-10-spa|FP3,2026-10-spa|sainz,2026-10-spa,sainz,williams,1,SOFT,3,116.99566666666664,4.784499999999994,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|sainz|2,2026-10-spa|FP3,2026-10-spa|sainz,2026-10-spa,sainz,williams,2,SOFT,7,112.334,1.0934999999999988,0.1785714285714286,7.0,13.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|sainz|3,2026-10-spa|FP3,2026-10-spa|sainz,2026-10-spa,sainz,williams,3,SOFT,3,129.27200000000002,-5.082499999999996,-1.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|stroll|1,2026-10-spa|FP3,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,1,SOFT,3,122.36166666666666,4.667000000000002,0.5,2.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|stroll|2,2026-10-spa|FP3,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,2,SOFT,2,121.6005,10.0,0.0,2.0,4.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|stroll|3,2026-10-spa|FP3,2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,3,SOFT,3,117.40266666666666,5.154499999999999,1.0,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|max_verstappen|1,2026-10-spa|FP3,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,1,SOFT,3,111.52566666666668,4.835000000000001,0.5,2.0,6.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|max_verstappen|2,2026-10-spa|FP3,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,2,SOFT,2,125.85,10.0,0.0,2.0,3.0,FP3,fastf1_session_stint_v1
2026-10-spa|FP3|max_verstappen|3,2026-10-spa|FP3,2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,3,SOFT,1,108.452,0.0,0.0,5.0,5.0,FP3,fastf1_session_stint_v1
2026-10-spa|Q|albon|1,2026-10-spa|Q,2026-10-spa|albon,2026-10-spa,albon,williams,1,SOFT,1,107.701,0.0,0.0,2.0,2.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|albon|2,2026-10-spa|Q,2026-10-spa|albon,2026-10-spa,albon,williams,2,SOFT,2,126.444,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|alonso|1,2026-10-spa|Q,2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,1,SOFT,2,123.34,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|alonso|2,2026-10-spa|Q,2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,2,SOFT,2,126.468,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|antonelli|1,2026-10-spa|Q,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,1,SOFT,2,122.127,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|antonelli|2,2026-10-spa|Q,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,2,SOFT,2,116.8195,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|antonelli|3,2026-10-spa|Q,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,3,SOFT,2,140.654,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|antonelli|4,2026-10-spa|Q,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,4,SOFT,2,115.14,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|antonelli|5,2026-10-spa|Q,2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,5,SOFT,2,126.574,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bearman|1,2026-10-spa|Q,2026-10-spa|bearman,2026-10-spa,bearman,haas,1,SOFT,2,120.0275,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bearman|2,2026-10-spa|Q,2026-10-spa|bearman,2026-10-spa,bearman,haas,2,SOFT,2,127.7085,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bearman|3,2026-10-spa|Q,2026-10-spa|bearman,2026-10-spa,bearman,haas,3,SOFT,2,118.2035,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bearman|4,2026-10-spa|Q,2026-10-spa|bearman,2026-10-spa,bearman,haas,4,SOFT,2,123.467,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|1,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,1,SOFT,2,125.5925,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|2,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,2,SOFT,2,121.2975,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|3,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,3,SOFT,2,121.8145,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|4,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,4,SOFT,2,128.021,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|5,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,5,SOFT,2,120.956,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bortoleto|6,2026-10-spa|Q,2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,6,SOFT,1,105.628,0.0,0.0,2.0,2.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bottas|1,2026-10-spa|Q,2026-10-spa|bottas,2026-10-spa,bottas,cadillac,1,SOFT,4,123.2575,3.333333333333333,0.0,2.0,5.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|bottas|2,2026-10-spa|Q,2026-10-spa|bottas,2026-10-spa,bottas,cadillac,2,SOFT,2,122.25,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|colapinto|1,2026-10-spa|Q,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,1,SOFT,2,128.1615,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|colapinto|2,2026-10-spa|Q,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,2,SOFT,2,128.2425,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|colapinto|3,2026-10-spa|Q,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,3,SOFT,2,127.8475,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|colapinto|4,2026-10-spa|Q,2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,4,SOFT,2,126.0925,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|gasly|1,2026-10-spa|Q,2026-10-spa|gasly,2026-10-spa,gasly,alpine,1,SOFT,1,107.539,0.0,0.0,2.0,2.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|gasly|2,2026-10-spa|Q,2026-10-spa|gasly,2026-10-spa,gasly,alpine,2,SOFT,2,128.9595,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|gasly|3,2026-10-spa|Q,2026-10-spa|gasly,2026-10-spa,gasly,alpine,3,SOFT,2,126.8845,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|gasly|4,2026-10-spa|Q,2026-10-spa|gasly,2026-10-spa,gasly,alpine,4,SOFT,2,125.4985,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hadjar|1,2026-10-spa|Q,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,1,SOFT,2,123.733,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hadjar|2,2026-10-spa|Q,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,2,SOFT,2,118.8895,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hadjar|3,2026-10-spa|Q,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,3,SOFT,2,121.051,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hadjar|4,2026-10-spa|Q,2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,4,SOFT,1,123.555,0.0,0.0,5.0,5.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hamilton|1,2026-10-spa|Q,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,1,SOFT,1,106.502,0.0,0.0,2.0,2.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hamilton|2,2026-10-spa|Q,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,2,SOFT,2,123.079,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hamilton|3,2026-10-spa|Q,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,3,SOFT,2,123.3815,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hamilton|4,2026-10-spa|Q,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,4,SOFT,2,117.182,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hamilton|5,2026-10-spa|Q,2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,5,SOFT,1,104.895,0.0,0.0,2.0,2.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hulkenberg|1,2026-10-spa|Q,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,1,SOFT,2,121.7265,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hulkenberg|2,2026-10-spa|Q,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,2,SOFT,2,125.2355,10.0,0.0,2.0,3.0,Q,fastf1_session_stint_v1
2026-10-spa|Q|hulkenberg|3,2026-10-spa|Q,2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,3,SOFT,2,114.706,10.0,0.0,5.0,6.0,Q,fastf1_session_stint_v1
