session_id,season,round,event_name,session_code,driver,team,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,LIN,Racing Bulls,3,SOFT,2,121.2885,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,LIN,Racing Bulls,4,SOFT,2,123.749,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,LIN,Racing Bulls,5,SOFT,2,118.6005,10.0,0.0,5,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,LIN,Racing Bulls,6,SOFT,1,105.143,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,NOR,McLaren,1,SOFT,2,125.27949999999998,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,NOR,McLaren,2,SOFT,2,124.1165,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,NOR,McLaren,3,SOFT,1,104.801,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,NOR,McLaren,4,SOFT,1,122.629,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,OCO,Haas F1 Team,1,SOFT,2,121.019,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,OCO,Haas F1 Team,2,SOFT,2,144.4545,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PER,Cadillac,1,SOFT,4,123.46550000000002,3.333333333333333,0.0,2,5
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PER,Cadillac,2,SOFT,2,122.325,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,1,SOFT,2,125.775,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,2,SOFT,2,119.8825,10.0,0.0,5,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,3,SOFT,1,105.671,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,4,SOFT,1,139.835,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,5,SOFT,2,119.4625,10.0,0.0,4,5
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,PIA,McLaren,6,SOFT,1,105.016,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,1,SOFT,2,126.3635,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,2,SOFT,2,121.786,10.0,0.0,5,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,3,SOFT,2,124.9525,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,4,SOFT,2,123.49,10.0,0.0,5,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,5,SOFT,2,119.732,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,RUS,Mercedes,6,SOFT,1,104.869,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,SAI,Williams,1,SOFT,2,123.179,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,SAI,Williams,2,SOFT,2,124.5535,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,SAI,Williams,3,SOFT,2,119.6125,10.0,0.0,5,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,SAI,Williams,4,SOFT,2,125.0345,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,STR,Aston Martin,1,SOFT,1,136.858,0.0,0.0,6,6
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,STR,Aston Martin,2,SOFT,1,111.121,0.0,0.0,2,2
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,STR,Aston Martin,3,SOFT,2,129.9055,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,VER,Red Bull Racing,1,SOFT,2,125.589,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,VER,Red Bull Racing,2,SOFT,2,118.934,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,VER,Red Bull Racing,3,SOFT,2,115.7465,10.0,0.0,2,3
2026_10_Q_Belgian Grand Prix,2026,10,Belgian Grand Prix,Q,VER,Red Bull Racing,4,SOFT,2,126.53,10.0,0.0,2,3
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ALB,Williams,1,MEDIUM,15,116.48319999999998,0.0119999999999994,0.2892857142857142,1,18
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ALB,Williams,2,HARD,26,114.06515384615383,0.00584,-0.4903402362654449,1,26
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ALO,Aston Martin,1,HARD,16,119.653875,-0.3803999999999992,0.0294117647058823,1,19
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ALO,Aston Martin,2,SOFT,12,119.07825,0.0406363636363625,0.4825174825174825,1,12
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ALO,Aston Martin,3,HARD,11,117.58272727272728,-0.8685000000000003,0.1181818181818181,1,11
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ANT,Mercedes,1,MEDIUM,15,112.79953333333334,-0.0364999999999996,-0.0392857142857142,1,18
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,ANT,Mercedes,2,SOFT,26,111.4768076923077,-0.52772,-0.2957264957264957,4,29
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BEA,Haas F1 Team,1,MEDIUM,1,153.664,0.0,0.0,1,1
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BEA,Haas F1 Team,2,HARD,16,115.5296875,0.7065333333333332,0.7029411764705883,4,19
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BEA,Haas F1 Team,3,HARD,24,112.74416666666669,-0.4173043478260869,-0.0121765604096166,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BOR,Audi,1,MEDIUM,17,116.12876470588236,-0.0984375000000001,-0.0392156862745098,1,20
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BOR,Audi,2,HARD,24,111.55958333333336,-0.3948695652173916,0.18,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BOT,Cadillac,1,SOFT,1,158.877,0.0,0.0,1,1
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BOT,Cadillac,2,HARD,29,117.51724137931036,-0.2684285714285711,0.0423697502905894,3,31
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,BOT,Cadillac,3,SOFT,11,114.66518181818182,-1.072399999999999,-0.3636363636363636,1,11
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,COL,Alpine,1,MEDIUM,12,115.00216666666668,-0.5208181818181817,0.0559440559440559,1,15
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,COL,Alpine,2,HARD,29,113.68941379310344,-0.4001428571428569,-0.7423645320197043,1,29
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,GAS,Alpine,1,MEDIUM,11,115.58909090909088,-0.6495000000000004,-0.1636363636363636,1,14
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,GAS,Alpine,2,HARD,30,113.75,-0.3761379310344828,-0.7704115684093437,1,30
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HAD,Red Bull Racing,1,HARD,1,154.266,0.0,0.0,1,1
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HAD,Red Bull Racing,3,HARD,17,116.0320588235294,-0.1483750000000006,-0.2720588235294118,2,18
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HAD,Red Bull Racing,4,HARD,24,110.69366666666669,-0.4507826086956519,-0.2348336650426068,2,25
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HAM,Ferrari,1,MEDIUM,17,114.3608823529412,-0.0245000000000006,0.3529411764705882,1,20
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HAM,Ferrari,2,HARD,24,111.25012499999998,-0.4117391304347825,-0.0278260869565217,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HUL,Audi,1,MEDIUM,17,116.68247058823528,-0.1005625000000005,-0.3335377696195458,1,20
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,HUL,Audi,2,HARD,24,112.62654166666664,-0.4784347826086959,-0.6608695652173912,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LAW,Racing Bulls,1,MEDIUM,12,114.51725,-0.5307272727272722,0.1608391608391608,1,15
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LAW,Racing Bulls,2,HARD,29,113.857,-0.4132499999999999,-0.7822660098522166,1,29
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LEC,Ferrari,1,MEDIUM,17,113.73464705882353,-0.0273750000000001,-0.0637254901960784,1,20
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LEC,Ferrari,2,HARD,24,110.83833333333332,-0.4523478260869563,-0.1991304347826086,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LIN,Racing Bulls,1,MEDIUM,13,114.36692307692309,-0.5051666666666664,0.0604395604395604,1,16
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,LIN,Racing Bulls,2,HARD,28,112.9952142857143,-0.6037037037037041,-0.3776683087027914,1,28
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,NOR,McLaren,1,HARD,27,114.03574074074074,-0.6213461538461539,-0.2973137973137973,1,30
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,NOR,McLaren,2,MEDIUM,14,110.6317857142857,-0.8120769230769233,-0.8285714285714285,1,14
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,OCO,Haas F1 Team,1,MEDIUM,1,164.354,0.0,0.0,1,1
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,OCO,Haas F1 Team,2,HARD,13,116.80453846153848,-0.6553333333333325,-0.2362637362637362,3,15
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,OCO,Haas F1 Team,3,HARD,28,114.28246428571428,-0.5002222222222217,-0.1436978253500599,1,28
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,PER,Cadillac,1,HARD,1,155.709,0.0,0.0,1,1
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,PER,Cadillac,2,SOFT,8,116.285,0.9288571428571444,-0.2142857142857143,4,11
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,PIA,McLaren,1,MEDIUM,17,114.53064705882352,0.0463124999999999,0.590686274509804,1,20
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,PIA,McLaren,2,HARD,24,111.14245833333332,-0.4402173913043478,0.3704347826086955,1,24
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,SAI,Williams,1,SOFT,11,117.11354545454547,-0.6203999999999994,0.1272727272727273,1,14
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,SAI,Williams,2,HARD,30,114.31443333333335,-0.3691379310344827,-0.3165739710789766,1,30
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,STR,Aston Martin,1,HARD,14,119.59821428571428,-0.4002307692307694,-0.1604395604395604,1,17
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,STR,Aston Martin,2,SOFT,8,122.56575,0.0929999999999994,-0.380952380952381,1,8
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,VER,Red Bull Racing,1,MEDIUM,14,112.45335714285714,-0.4294615384615383,0.2835164835164835,1,17
2026_10_R_Belgian Grand Prix,2026,10,Belgian Grand Prix,R,VER,Red Bull Racing,2,HARD,27,112.20937037037038,-0.6923076923076917,-0.1916971916971917,1,27
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALB,Williams,1,MEDIUM,6,99.509,2.0,0.1428571428571428,2,7
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALB,Williams,2,MEDIUM,3,102.19433333333332,0.0,0.5,9,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALB,Williams,3,SOFT,2,103.765,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALB,Williams,4,SOFT,1,91.636,0.0,0.0,6,6
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALB,Williams,5,SOFT,10,89.955,-0.1174444444444446,0.0424242424242424,7,17
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALO,Aston Martin,1,HARD,7,96.09028571428571,1.7210000000000012,0.4285714285714286,2,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALO,Aston Martin,2,HARD,3,90.281,4.929000000000002,0.5,10,12
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALO,Aston Martin,3,SOFT,2,103.271,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ALO,Aston Martin,4,SOFT,5,101.2542,0.0,-0.4999999999999999,4,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ARO,Alpine,1,MEDIUM,2,101.5895,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ARO,Alpine,2,MEDIUM,6,111.167,-2.0,-0.3714285714285715,4,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ARO,Alpine,3,SOFT,4,101.30275,-3.333333333333333,-0.3999999999999999,2,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,ARO,Alpine,4,SOFT,11,88.42254545454544,0.7606999999999999,0.3818181818181818,9,20
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,BOR,Audi,3,MEDIUM,6,101.48566666666666,-1.9319999999999995,-0.2571428571428572,2,7
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,BOR,Audi,4,MEDIUM,3,98.57766666666669,0.0,-0.5,9,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,BOR,Audi,5,MEDIUM,3,103.21233333333332,0.0,-0.5,12,14
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,BOR,Audi,6,SOFT,1,80.36,0.0,0.0,2,2
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,BOR,Audi,8,SOFT,12,93.74458333333332,-0.0311818181818185,0.1538461538461538,5,16
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,1,MEDIUM,6,98.384,2.0,-0.0857142857142857,2,7
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,2,MEDIUM,6,96.59216666666669,2.0,0.7142857142857143,9,14
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,3,MEDIUM,1,125.012,0.0,0.0,15,15
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,4,MEDIUM,1,127.524,0.0,0.0,1,1
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,6,SOFT,3,106.25866666666666,0.0,0.5,2,4
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,FOR,McLaren,7,MEDIUM,7,97.79942857142858,-0.1129999999999995,-0.0357142857142857,18,25
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,GAS,Alpine,1,MEDIUM,5,98.1136,0.0,0.0999999999999999,2,6
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,GAS,Alpine,2,MEDIUM,5,106.0694,0.0,-0.3,7,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,GAS,Alpine,3,MEDIUM,4,108.41825,-3.333333333333333,-0.3999999999999999,12,15
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,GAS,Alpine,5,SOFT,12,96.61491666666667,0.7054545454545447,0.2027972027972028,3,14
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAD,Red Bull Racing,1,MEDIUM,3,93.891,1.6910000000000025,0.5,2,4
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAD,Red Bull Racing,2,MEDIUM,4,98.32175,3.333333333333333,0.0,6,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAD,Red Bull Racing,3,SOFT,2,101.267,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAD,Red Bull Racing,4,MEDIUM,11,94.992,-0.0111999999999994,0.2090909090909091,11,21
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAM,Ferrari,1,MEDIUM,7,95.87957142857142,-1.2070000000000007,-0.1785714285714286,2,10
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAM,Ferrari,2,SOFT,1,79.618,0.0,0.0,2,2
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HAM,Ferrari,3,MEDIUM,8,86.91225,1.4727142857142874,0.7142857142857144,12,20
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HER,Cadillac,1,HARD,11,101.90272727272728,0.4810999999999993,0.0272727272727272,2,12
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HER,Cadillac,2,SOFT,3,111.58433333333332,3.9185000000000016,0.5,2,4
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HER,Cadillac,3,SOFT,2,90.915,10.0,0.0,7,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HER,Cadillac,4,SOFT,7,97.69342857142858,0.0625,0.8928571428571429,10,16
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,1,MEDIUM,2,108.198,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,2,MEDIUM,4,106.0085,3.333333333333333,0.3999999999999999,5,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,3,MEDIUM,3,114.71,0.0,-0.5,9,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,4,MEDIUM,1,84.388,0.0,0.0,13,13
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,5,SOFT,7,100.07728571428572,-0.7701666666666659,-0.5,2,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HIR,Haas F1 Team,6,MEDIUM,2,132.26850000000002,10.0,0.0,16,17
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,2,MEDIUM,1,139.703,0.0,0.0,2,2
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,3,MEDIUM,4,97.2115,3.333333333333333,0.3999999999999999,4,7
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,4,MEDIUM,3,104.038,0.0,-0.5,8,10
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,5,SOFT,4,95.4465,-3.333333333333333,-0.3999999999999999,2,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,6,MEDIUM,9,86.12088888888889,0.6362500000000004,0.8166666666666667,12,20
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,HUL,Audi,7,SOFT,2,125.7965,-10.0,0.0,7,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LAW,Racing Bulls,1,MEDIUM,4,104.3505,3.333333333333333,0.0,2,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LAW,Racing Bulls,2,MEDIUM,6,103.42466666666668,-2.0,-0.4285714285714286,6,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LAW,Racing Bulls,3,SOFT,2,94.7495,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LAW,Racing Bulls,5,MEDIUM,12,92.81333333333332,0.1453636363636367,-0.0279720279720279,13,24
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LEC,Ferrari,1,MEDIUM,8,97.87725,1.4285714285714286,0.0476190476190476,2,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LEC,Ferrari,2,MEDIUM,3,103.57300000000002,-5.5075,-1.0,10,12
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LEC,Ferrari,3,SOFT,2,94.868,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LEC,Ferrari,5,SOFT,1,85.666,0.0,0.0,6,6
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LIN,Racing Bulls,1,MEDIUM,10,99.1729,-0.501,-0.1636363636363636,2,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LIN,Racing Bulls,2,SOFT,2,98.7715,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,LIN,Racing Bulls,4,MEDIUM,12,91.80341666666664,1.7671818181818189,0.5664335664335665,13,24
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,NOR,McLaren,1,MEDIUM,8,102.582,-2.701285714285715,0.2380952380952381,2,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,NOR,McLaren,2,SOFT,1,93.04,0.0,0.0,2,2
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,NOR,McLaren,3,SOFT,2,92.982,10.0,0.0,4,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,NOR,McLaren,4,MEDIUM,3,86.605,2.25,1.0,11,13
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,NOR,McLaren,5,SOFT,7,89.70514285714285,-0.0213333333333333,-0.2142857142857143,6,13
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,OCO,Haas F1 Team,1,MEDIUM,2,91.859,-4.588000000000008,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,OCO,Haas F1 Team,2,MEDIUM,4,106.9835,3.333333333333333,0.0,5,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,OCO,Haas F1 Team,3,MEDIUM,3,109.875,0.0,-0.5,9,11
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,OCO,Haas F1 Team,5,SOFT,6,101.2795,1.4240000000000008,0.2571428571428572,4,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,OCO,Haas F1 Team,6,MEDIUM,3,105.419,10.0,1.0,13,15
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,PER,Cadillac,1,HARD,8,97.234125,1.4285714285714286,0.0,2,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,PER,Cadillac,2,SOFT,1,82.089,0.0,0.0,2,2
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,PER,Cadillac,3,SOFT,8,88.164375,1.6271428571428572,0.8333333333333335,5,13
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,RUS,Mercedes,1,MEDIUM,2,106.67,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,RUS,Mercedes,2,MEDIUM,6,107.33116666666665,-2.0,-0.4285714285714286,4,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,RUS,Mercedes,3,SOFT,4,108.59675,-1.5596666666666674,0.1999999999999999,2,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,RUS,Mercedes,4,MEDIUM,5,87.7584,1.975249999999999,0.1999999999999999,11,16
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,SAI,Williams,1,MEDIUM,2,102.515,10.0,0.0,2,3
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,SAI,Williams,2,MEDIUM,6,96.97883333333333,2.0,0.0285714285714285,5,10
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,SAI,Williams,4,SOFT,2,110.8095,10.0,0.0,3,4
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,SAI,Williams,5,MEDIUM,8,102.385,0.1671428571428574,0.2380952380952381,11,18
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,STR,Aston Martin,1,HARD,4,100.271,3.333333333333333,0.3999999999999999,2,5
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,STR,Aston Martin,2,HARD,3,93.74633333333334,4.569000000000003,0.5,7,9
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,VER,Red Bull Racing,1,MEDIUM,7,99.46442857142856,0.0,-0.0357142857142857,2,8
2026_11_FP1_Hungarian Grand Prix,2026,11,Hungarian Grand Prix,FP1,VER,Red Bull Racing,2,SOFT,2,100.5715,10.0,0.0,2,3
